video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000453,fine_grained_motion,What is the second attack the character on the right lands on his enemy?,Punch,B,4.0,2.0,query,494.334,989,1200,False,0.0,D,D,B,"['Slap', 'Punch', 'Low kick', 'Downwards kick', 'None of the above']",2,0.1768,True,fpsbench_000455,late,0.8238,489.334,495.34,494.334,30.0,order_107.mp4,979,988,10,-1.006,0,0,True,28,22,1,1.0,1.0,4180,193844,0.0216,4312,22,15000,0,64,1
fpsstream_000454,fine_grained_motion,What is the third attack the character on the right lands on his enemy?,Low kick,C,5.0,2.0,query,69.865,140,1200,False,0.0,D,D,C,"['Slap', 'Punch', 'Low kick', 'Downwards kick', 'None of the above']",2,0.2025,True,fpsbench_000456,early,0.1092,64.865,70.871,69.865,25.0,subPlot_new_all_122.mp4,130,139,10,-1.006,0,0,True,28,6,2,1.0,2.0,1025,27440,0.0374,1176,6,15000,0,64,1
fpsstream_000455,fine_grained_motion,What is the fourth attack the character on the right lands on his enemy?,Downwards kick,D,5.0,2.0,query,302.303,605,1200,False,100.0,D,D,D,"['Slap', 'Punch', 'Low kick', 'Downwards kick', 'None of the above']",2,0.1822,True,fpsbench_000457,middle,0.5005,297.303,303.309,302.303,30.0,order_7.mp4,595,604,10,-1.006,0,0,True,28,15,2,1.0,2.0,2771,118580,0.0234,2940,15,15000,0,64,1
fpsstream_000456,fine_grained_motion,What attack does the character on the left land in between his flying kick and punch?,Low sweep,B,5.0,2.0,query,462.569,926,1200,False,0.0,D,D,B,"['Low kick', 'Low sweep', 'Side kick', 'Front kick', 'None of the above']",2,0.1594,True,fpsbench_000458,late,0.7724,459.569,464.575,462.569,30.0,count_205.mp4,920,925,6,-2.006,0,0,True,28,12,1,1.0,1.0,2256,181496,0.0124,2352,12,15000,0,64,1
fpsstream_000457,fine_grained_motion,What is the first attack the character on the right makes after launching a fireball?,Flying downwards punch,A,4.0,2.0,query,141.758,284,1200,False,0.0,B,B,A,"['Flying downwards punch', 'Flying downwards kick', 'Flying side kick', 'Downwards slam while in the air', 'None of the above']",2,0.2123,True,fpsbench_000459,early,0.2306,136.758,143.766,141.758,25.0,movie101_6.mp4,274,283,10,-2.008,0,0,True,28,7,1,1.0,1.0,1323,55664,0.0238,1372,7,15000,0,64,1
fpsstream_000458,fine_grained_motion,What is the second attack the character on the right makes after launching a fireball?,Crouching punch,B,6.0,2.0,query,264.923,530,1200,False,100.0,B,B,B,"['Low kick', 'Crouching punch', 'Crouching elbow', 'Leg sweep', 'None of the above']",2,0.1986,True,fpsbench_000460,middle,0.4383,259.923,266.931,264.923,24.0,subPlot_new_all_166.mp4,520,529,10,-2.008,0,0,True,28,12,1,1.0,1.0,2342,103880,0.0225,2352,12,15000,0,64,1
fpsstream_000459,fine_grained_motion,What is the third attack the character on the right makes after launching a fireball?,Low kick,A,6.0,2.0,query,486.808,974,1200,False,0.0,B,B,A,"['Low kick', 'Crouching punch', 'Crouching elbow', 'Leg sweep', 'None of the above']",2,0.1662,True,fpsbench_000461,late,0.8125,481.808,488.816,486.808,30.0,surveil_124.mp4,964,973,10,-2.008,0,0,True,28,3,1,1.0,1.0,573,190904,0.003,588,3,15000,0,64,1
fpsstream_000460,fine_grained_motion,What is the second attack the character in white clothes lands on his opponent?,Downwards kick,B,6.0,2.0,query,167.669,336,1200,False,0.0,A,A,B,"['Upwards kick', 'Downwards kick', 'Leg sweep', 'Low kick', 'None of the above']",2,0.1689,True,fpsbench_000462,early,0.2758,164.669,167.672,167.669,25.0,movie101_57.mp4,330,335,6,-0.003,0,0,True,28,7,1,1.0,1.0,1256,65856,0.0191,1372,7,15000,0,64,1
fpsstream_000461,fine_grained_motion,What is the third attack the character in white clothes lands on his opponent?,Leg sweep,C,6.0,2.0,query,245.497,491,1200,False,0.0,A,A,C,"['Upwards kick', 'Downwards kick', 'Leg sweep', 'Low kick', 'None of the above']",2,0.2189,True,fpsbench_000463,middle,0.4062,242.497,245.5,245.497,30.0,count_216.mp4,485,490,6,-0.003,0,0,True,28,7,1,1.0,1.0,1278,96236,0.0133,1372,7,15000,0,64,1
fpsstream_000462,fine_grained_motion,What is the first attack the character in white clothes lands on his opponent?,Upwards kick,A,6.0,2.0,query,513.96,1028,1200,False,100.0,A,A,A,"['Upwards kick', 'Downwards kick', 'Leg sweep', 'Low kick', 'None of the above']",2,0.2051,True,fpsbench_000464,late,0.8559,510.96,513.963,513.96,30.0,order_105.mp4,1022,1027,6,-0.003,0,0,True,28,21,1,1.0,1.0,4025,201488,0.02,4116,21,15000,0,64,1
fpsstream_000463,fine_grained_motion,What is the first attack the character on the left lands on his opponent?,Flying double legged kick,A,4.0,2.0,query,124.657,250,1200,False,100.0,A,A,A,"['Flying double legged kick', 'Flying side kick', 'Flying downwards kick', 'Flying punch', 'None of the above']",2,0.1551,True,fpsbench_000465,early,0.1987,117.657,125.657,124.657,24.0,movie101_78.mp4,236,249,14,-1.0,0,0,True,28,5,2,1.0,2.0,855,49000,0.0174,980,5,15000,0,64,1
fpsstream_000464,fine_grained_motion,What is the second attack the character on the left lands on his opponent?,Low kick,C,9.0,2.0,query,315.157,631,1200,False,0.0,D,D,C,"['Elbow', 'Punch', 'Low kick', 'Leg sweep', 'None of the above']",2,0.2017,True,fpsbench_000466,middle,0.5205,308.157,316.157,315.157,25.0,order_51.mp4,617,630,14,-1.0,0,0,True,28,16,1,1.0,1.0,3089,123676,0.025,3136,16,15000,0,64,1
fpsstream_000465,fine_grained_motion,What is the third attack the character on the left lands on his opponent?,Punch,B,4.0,2.0,query,510.814,1022,1200,False,0.0,C,C,B,"['Elbow', 'Punch', 'Low kick', 'Leg sweep', 'None of the above']",2,0.2102,True,fpsbench_000467,late,0.851,503.814,511.814,510.814,25.0,order_128.mp4,1008,1021,14,-1.0,0,0,True,28,24,2,1.0,2.0,4551,200312,0.0227,4704,24,15000,0,64,1
fpsstream_000466,fine_grained_motion,"After performing multiple low kicks, what is the first attack the character on the right lands on his opponent?",One armed punch,A,6.0,2.0,query,79.934,160,1200,False,100.0,A,A,A,"['One armed punch', 'Elbow', 'Uppercut', 'Two armed punch', 'None of the above']",2,0.2398,True,fpsbench_000468,early,0.1236,72.934,82.944,79.934,25.0,subPlot_new_all_62.mp4,146,159,14,-3.01,0,0,True,28,4,1,1.0,1.0,782,31360,0.0249,784,4,15000,0,64,1
fpsstream_000467,fine_grained_motion,"After performing multiple low kicks, what is the second attack the character on the right lands on his opponent?",Knee,A,6.0,2.0,query,316.253,633,1200,False,100.0,A,A,A,"['Knee', 'Front kick', 'Side kick', 'Upwards kick', 'None of the above']",2,0.1665,True,fpsbench_000469,middle,0.5242,309.253,319.263,316.253,30.0,order_74.mp4,619,632,14,-3.01,0,0,True,28,8,2,1.0,2.0,1398,124068,0.0113,1568,8,15000,0,64,1
fpsstream_000468,fine_grained_motion,"After performing multiple low kicks, what is the third attack the character on the right lands on his opponent?",Side kick,C,6.0,2.0,query,522.583,1046,1200,False,0.0,A,A,C,"['Knee', 'Front kick', 'Side kick', 'Upwards kick', 'None of the above']",2,0.1822,True,fpsbench_000470,late,0.8739,515.583,525.593,522.583,25.0,subPlot_new_all_111.mp4,1032,1045,14,-3.01,0,0,True,28,23,2,1.0,2.0,4325,205016,0.0211,4508,23,15000,0,64,1
fpsstream_000469,state_at_event,"Which option is closest to what the timer next to ""Ready"" displaying right as the truck left the screen?",1,B,5.0,2.0,query,124.962,250,1200,False,100.0,B,B,B,"['1.11', '1', '0.88', '0.76', 'None of the above']",2,0.1868,True,fpsbench_000471,early,0.205,120.962,130.962,124.962,30.0,count_175.mp4,242,249,8,-6.0,0,0,True,28,4,1,1.0,1.0,700,49000,0.0143,784,4,15000,0,64,1
fpsstream_000470,state_at_event,How much time is left on the timer at the top of the video when the player with the ball crosses the 30 yard line?,00:27:00,A,8.0,2.0,query,271.448,543,1200,False,0.0,B,B,A,"['00:27:00', '00:28:00', '00:29:00', '00:30:00', 'None of the above']",2,0.2102,True,fpsbench_000472,middle,0.445,263.448,271.448,271.448,30.0,order_209.mp4,527,542,16,0.0,0,0,True,28,10,2,1.0,2.0,1776,106428,0.0167,1960,10,15000,0,64,1
fpsstream_000471,state_at_event,How much time is left on the shotclock when the ball enters the basket?,00:11:00,B,8.0,2.0,query,436.683,874,1200,False,100.0,B,B,B,"['00:10:00', '00:11:00', '00:12:00', '00:13:00', 'None of the above']",2,0.1627,True,fpsbench_000473,late,0.726,432.683,436.687,436.683,30.0,order_258.mp4,866,873,8,-0.004,0,0,True,28,8,1,1.0,1.0,1406,171304,0.0082,1568,8,15000,0,64,1
fpsstream_000472,state_at_event,What direction is the camera moving at the instant the blue player catches the kicked ball?,Left,A,6.0,2.0,query,149.441,299,1200,False,0.0,B,B,A,"['Left', 'Right', 'It is still', 'Down', 'None of the above']",2,0.2,True,fpsbench_000474,early,0.2465,145.441,155.441,149.441,30.0,order_81.mp4,291,298,8,-6.0,0,0,True,28,5,1,1.0,1.0,872,58604,0.0149,980,5,15000,0,64,1
fpsstream_000473,state_at_event,What direction is the camera moving at the instant the blue runningback takes the handoff?,It is still,C,6.0,2.0,query,266.1,533,1200,False,100.0,C,C,C,"['Left', 'Right', 'It is still', 'Down', 'None of the above']",2,0.1839,True,fpsbench_000475,middle,0.4442,262.1,272.1,266.1,30.0,surveil_171.mp4,525,532,8,-6.0,0,0,True,28,3,2,1.0,2.0,427,104468,0.0041,588,3,15000,0,64,1
fpsstream_000474,state_at_event,How much time is left on the clock when the ball enters the basket?,05:18:00,A,8.0,2.0,query,510.749,1022,1200,False,0.0,B,B,A,"['05:18:00', '05:19:00', '05:20:00', '05:21:00', 'None of the above']",2,0.1883,True,fpsbench_000476,late,0.8503,506.749,510.753,510.749,24.0,subPlot_new_all_155.mp4,1014,1021,8,-0.004,0,0,True,28,22,1,1.0,1.0,4309,200312,0.0215,4312,22,15000,0,64,1
fpsstream_000475,state_at_event,How much time is left on the clock when the ball enters the basket?,01:08:00,B,5.0,2.0,query,176.834,354,1200,False,100.0,B,B,B,"['01:09:00', '01:08:00', '01:07:00', '01:06:00', 'None of the above']",2,0.1948,True,fpsbench_000477,early,0.2888,171.834,176.839,176.834,30.0,order_246.mp4,344,353,10,-0.005,0,0,True,28,7,1,1.0,1.0,1279,69384,0.0184,1372,7,15000,0,64,1
fpsstream_000476,state_at_event,What direction is the POV player moving when the enemy is killed?,Backward,B,6.0,2.0,query,350.526,702,1200,False,0.0,D,D,B,"['Right', 'Backward', 'Left', 'Forward', 'None of the above']",2,0.1845,True,fpsbench_000478,middle,0.5796,342.526,351.526,350.526,30.0,order_62.mp4,686,701,16,-1.0,0,0,True,28,8,1,1.0,1.0,1549,137592,0.0113,1568,8,15000,0,64,1
fpsstream_000477,state_at_event,What direction is the camera moving when the POV player is killed?,Right,B,4.0,2.0,query,494.908,990,1200,False,0.0,A,A,B,"['Left', 'Right', 'It is still', 'Down', 'None of the above']",2,0.1636,True,fpsbench_000479,late,0.827,487.908,497.918,494.908,25.0,subPlot_new_all_86.mp4,976,989,14,-3.01,0,0,True,28,16,1,1.0,1.0,3089,194040,0.0159,3136,16,15000,0,64,1
fpsstream_000478,state_at_event,What direction is the camera moving when the POV player is killed?,Down,D,5.0,2.0,query,119.578,240,1200,False,0.0,B,B,D,"['Left', 'Right', 'It is still', 'Down', 'None of the above']",2,0.1647,True,fpsbench_000480,early,0.1908,112.578,122.588,119.578,25.0,order_39.mp4,226,239,14,-3.01,0,0,True,28,3,1,1.0,1.0,539,47040,0.0115,588,3,15000,0,64,1
fpsstream_000479,state_at_event,How much time is left on the clock when the ball enters the basket?,05:27:00,A,10.0,2.0,query,274.096,549,1200,False,0.0,B,B,A,"['05:27:00', '05:26:00', '05:25:00', '05:24:00', 'None of the above']",2,0.215,True,fpsbench_000481,middle,0.4523,269.096,274.101,274.096,30.0,order_44.mp4,539,548,10,-0.005,0,0,True,28,7,1,1.0,1.0,1315,107604,0.0122,1372,7,15000,0,64,1
fpsstream_000480,state_at_event,How many of #24's teammates are visible at the moment he takes a shot?,2,C,6.0,2.0,query,538.539,1078,1200,False,100.0,C,C,C,"['1', '4', '2', '3', 'None of the above']",2,0.1613,True,fpsbench_000482,late,0.8992,530.539,540.549,538.539,30.0,ego_71.mp4,1062,1077,16,-2.01,0,0,True,28,12,1,1.0,1.0,2220,211288,0.0105,2352,12,15000,0,64,1
fpsstream_000481,state_at_event,"When the goalkeeper blocks the shot, how many players with white jerseys are visible?",3,C,8.0,2.0,query,142.821,286,1200,False,0.0,B,B,C,"['1', '2', '3', '4', 'None of the above']",2,0.1567,True,fpsbench_000483,early,0.2302,135.821,145.831,142.821,25.0,subPlot_new_all_198.mp4,272,285,14,-3.01,0,0,True,28,5,1,1.0,1.0,859,56056,0.0153,980,5,15000,0,64,1
fpsstream_000482,state_at_event,What direction is the player who scored moving when they take the shot?,Toward the goal and left,B,5.0,2.0,query,278.144,557,1200,False,0.0,A,A,B,"['Toward the goal', 'Toward the goal and left', 'Toward the goal and right', 'Away from goal and left', 'None of the above']",2,0.126,True,fpsbench_000484,middle,0.463,273.144,283.144,278.144,25.0,subPlot_new_all_141.mp4,547,556,10,-5.0,0,0,True,28,7,1,1.0,1.0,1372,109172,0.0126,1372,7,15000,0,64,1
fpsstream_000483,blink_and_miss,What does the goalkeeper use to block the shot?,His left kneepad,B,6.0,2.0,query,501.201,1003,1200,False,0.0,A,A,B,"['His right kneepad', 'His left kneepad', 'His stick', 'His left glove', 'None of the above']",2,0.3091,True,fpsbench_000485,late,0.8376,494.201,504.211,501.201,25.0,subPlot_new_all_105.mp4,989,1002,14,-3.01,0,0,True,28,14,1,1.0,1.0,2742,196588,0.0139,2744,14,15000,0,64,1
fpsstream_000484,state_at_event,"Including the shooter, how many total people are clearly visible on the ice when #66 takes a shot?",9,C,6.0,2.0,query,68.968,138,1200,False,0.0,D,D,C,"['7', '8', '9', '6', 'None of the above']",2,0.1677,True,fpsbench_000486,early,0.105,61.968,71.968,68.968,30.0,count_236.mp4,124,137,14,-3.0,0,0,True,28,3,1,1.0,1.0,543,27048,0.0201,588,3,15000,0,64,1
fpsstream_000485,state_at_event,How many dancers are visible when the camera flashes?,5,B,7.0,2.0,query,257.03,515,1200,False,0.0,A,A,B,"['4', '5', '6', '8', 'None of the above']",2,0.1909,True,fpsbench_000487,middle,0.4221,249.03,259.03,257.03,30.0,order_289.mp4,499,514,16,-2.0,0,0,True,28,9,1,1.0,1.0,1598,100940,0.0158,1764,9,15000,0,64,1
fpsstream_000486,state_at_event,What direction does the camera move once the cameraman is no longer visible?,Right,A,4.0,2.0,query,444.594,890,1200,False,0.0,B,B,A,"['Right', 'Left', 'Up', 'Down', 'None of the above']",2,0.1878,True,fpsbench_000488,late,0.7429,437.594,448.594,444.594,24.0,subPlot_new_all_32.mp4,876,889,14,-4.0,0,0,True,28,14,2,1.0,2.0,2591,174440,0.0149,2744,14,15000,0,64,1
fpsstream_000487,state_at_event,How many spectators are visible when the skateboarder begins to fall off?,2,A,4.0,2.0,query,80.753,162,1200,False,0.0,B,B,A,"['2', '3', '4', '1', 'None of the above']",2,0.1982,True,fpsbench_000489,early,0.1301,76.753,86.763,80.753,25.0,subPlot_new_all_9.mp4,154,161,8,-6.01,0,0,True,28,4,1,1.0,1.0,623,31752,0.0196,784,4,15000,0,64,1
fpsstream_000488,state_at_event,Which of the follwoing is true when the camera angle changes to where the license plate of the car is visible?,The car's left indicator is blinking,B,23.0,2.0,query,358.431,717,1200,False,100.0,B,B,B,"[""The car's right indicate is blinking"", ""The car's left indicator is blinking"", 'The indicators are not blinking', 'The left and right indicators are blinking alternately', 'None of the above']",2,0.2533,True,fpsbench_000490,middle,0.5967,354.431,360.431,358.431,25.0,order_84.mp4,709,716,8,-2.0,0,0,True,28,14,1,1.0,1.0,2717,140532,0.0193,2744,14,15000,0,64,1
fpsstream_000489,state_at_event,How many pigeons are visible right before the hunter takes their second shot?,1,B,7.0,2.0,query,528.098,1057,1200,False,0.0,A,A,B,"['2', '1', '0', '3', 'None of the above']",2,0.1836,True,fpsbench_000491,late,0.883,520.098,531.109,528.098,25.0,subPlot_new_all_117.mp4,1041,1056,16,-3.011,0,0,True,28,26,1,1.0,1.0,5057,207172,0.0244,5096,26,15000,0,64,1
fpsstream_000490,state_at_event,How many red health bars are visible in the game when loulex is killed?,3,A,4.0,2.0,query,151.787,304,1200,False,100.0,A,A,A,"['3', '4', '5', '2', 'None of the above']",2,0.2077,True,fpsbench_000492,early,0.2471,145.787,155.797,151.787,30.0,order_257.mp4,292,303,12,-4.01,0,0,True,28,3,1,1.0,1.0,520,59584,0.0087,588,3,15000,0,64,1
fpsstream_000491,state_at_event,What does the clock above the basket say at the moment the player in white catches the rebound?,35,D,5.0,2.0,query,351.546,704,1200,False,0.0,B,B,D,"['12', '11', '34', '35', 'None of the above']",2,0.196,True,fpsbench_000493,middle,0.5874,346.546,356.556,351.546,25.0,subPlot_new_all_29.mp4,694,703,10,-5.01,0,0,True,28,16,1,1.0,1.0,3036,137984,0.022,3136,16,15000,0,64,1
fpsstream_000492,fine_grained_motion,which of these best describes the gesture the person did with his left hand?,Rotate his index finger clockwise,A,5.0,2.0,query,490.684,982,1200,False,0.0,B,B,A,"['Rotate his index finger clockwise', 'Rotate his index finger counterclockwise', 'Point with his index finger', 'Shake his index finger', 'None of the above']",2,0.1927,True,fpsbench_000494,late,0.8234,481.684,496.684,490.684,30.0,order_16.mp4,964,981,18,-6.0,0,0,True,28,18,1,1.0,1.0,3407,192472,0.0177,3528,18,15000,0,64,1
fpsstream_000493,state_at_event,What time is showing when the 12 sign exits the frame?,24.3,A,5.0,2.0,query,150.698,302,1200,False,0.0,C,C,A,"['24.3', '24.6', '24.5', '24.4', 'None of the above']",2,0.1757,True,fpsbench_000495,early,0.2453,144.698,154.698,150.698,25.0,subPlot_new_all_102.mp4,290,301,12,-4.0,0,0,True,28,5,2,1.0,2.0,795,59192,0.0134,980,5,15000,0,64,1
fpsstream_000494,causality_detection,What causes the rally to end?,The player in red misses the table entirely with his return shot,A,5.0,2.0,query,270.672,542,1200,False,0.0,B,B,A,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", ""The player in black is unable to reach the ball after the player in red's return"", ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.181,True,fpsbench_000496,middle,0.4484,267.672,270.672,270.672,30.0,count_205.mp4,536,541,6,0.0,0,0,True,28,9,1,1.0,1.0,1613,106232,0.0152,1764,9,15000,0,64,1
fpsstream_000495,state_at_event,"What is the shown upload speed when ""Hosted by: Telstra"" appears?",2.37,A,4.0,2.0,query,529.418,1059,1200,False,0.0,B,B,A,"['2.37', '2.38', '2.42', '2.35', 'None of the above']",2,0.1803,True,fpsbench_000497,late,0.8873,524.418,533.418,529.418,30.0,order_77.mp4,1049,1058,10,-4.0,0,0,True,28,15,2,1.0,2.0,2761,207564,0.0133,2940,15,15000,0,64,1
fpsstream_000496,state_at_event,"When one of the ball enters the red section of the track, where is the other ball?",Nearest to the camera,A,5.0,2.0,query,161.649,324,1200,False,0.0,D,D,A,"['Nearest to the camera', 'Right side of the circular track', 'Left side of the circular track', 'Furthest from the camera', 'None of the above']",2,0.2453,True,fpsbench_000498,early,0.2627,153.649,168.664,161.649,25.0,movie101_65.mp4,308,323,16,-7.015,0,0,True,28,5,2,1.0,2.0,791,63504,0.0125,980,5,15000,0,64,1
fpsstream_000497,state_at_event,"As one of the ball leaves the red section of the track, where is the other ball?",Top right quadrant of the circular track,A,6.0,2.0,query,351.008,703,1200,False,0.0,D,D,A,"['Top right quadrant of the circular track', 'Bottom left quadrant of the circular track', 'Bottom right quadrant of the circular track', 'Top left quadrant of the circular track', 'None of the above']",2,0.1662,True,fpsbench_000499,middle,0.5846,342.008,357.023,351.008,30.0,order_18.mp4,685,702,18,-6.015,0,0,True,28,8,2,1.0,2.0,1408,137788,0.0102,1568,8,15000,0,64,1
fpsstream_000498,causality_detection,What causes the rally to end?,The player in red misses the table entirely with his return shot,A,4.0,2.0,query,535.042,1071,1200,False,100.0,A,A,A,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", ""The player in black is unable to reach the ball after the player in red's return"", ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.2043,True,fpsbench_000500,late,0.8908,530.042,535.042,535.042,30.0,count_151.mp4,1061,1070,10,0.0,0,0,True,28,14,1,1.0,1.0,2596,209916,0.0124,2744,14,15000,0,64,1
fpsstream_000499,causality_detection,What causes the rally to end?,The player in black is unable to reach the ball after the player in red's return,C,5.0,2.0,query,76.996,154,1200,False,0.0,A,A,C,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", ""The player in black is unable to reach the ball after the player in red's return"", ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.2066,True,fpsbench_000501,early,0.106,61.996,77.011,76.996,25.0,subPlot_new_all_160.mp4,124,153,30,-0.015,0,0,True,28,3,1,1.0,1.0,460,30184,0.0152,588,3,15000,0,64,1
fpsstream_000500,causality_detection,What causes the rally to end?,The player in red hits the ball into the net,C,5.0,2.0,query,357.946,716,1200,False,0.0,A,A,C,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", 'The player in red hits the ball into the net', ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.166,True,fpsbench_000502,middle,0.5932,352.946,357.951,357.946,25.0,subPlot_new_all_119.mp4,706,715,10,-0.005,0,0,True,28,11,1,1.0,1.0,2073,140336,0.0148,2156,11,15000,0,64,1
fpsstream_000501,causality_detection,What causes the rally to end?,The player in red misses the table entirely with his return shot,A,4.0,2.0,query,522.825,1046,1200,False,100.0,A,A,A,"['The player in red misses the table entirely with his return shot', ""The player in red hits the ball onto his side of the table instead of his opponent's side"", 'The player in red hits the ball into the net', ""The player in black fails to react to his opponent's return"", 'None of the above']",2,0.1716,True,fpsbench_000503,late,0.8696,514.825,522.833,522.825,25.0,order_117.mp4,1030,1045,16,-0.008,0,0,True,28,18,2,1.0,2.0,3361,205016,0.0164,3528,18,15000,0,64,1
fpsstream_000502,causality_detection,What causes the rally to end?,The ball hit by the player facing away from the camera misses the table,A,4.0,2.0,query,153.626,308,1200,False,0.0,B,B,A,"['The ball hit by the player facing away from the camera misses the table', 'The ball hit by the player facing away from the camera lands on the wrong side of the table', 'The player facing the camera misses misses the ball with his paddle', 'The player facing away from the camera misses the ball with his paddle', 'None of the above']",2,0.175,True,fpsbench_000504,early,0.2494,147.626,155.626,153.626,30.0,order_3.mp4,296,307,12,-2.0,0,0,True,28,6,1,1.0,1.0,1101,60368,0.0182,1176,6,15000,0,64,1
fpsstream_000503,causality_detection,What causes the rally to end?,The ball hit by the player facing away from the camera misses the table,A,4.0,2.0,query,311.527,624,1200,False,0.0,B,B,A,"['The ball hit by the player facing away from the camera misses the table', 'The ball hit by the player facing away from the camera lands on the wrong side of the table', 'The player facing the camera misses misses the ball with his paddle', 'The player facing away from the camera misses the ball with his paddle', 'None of the above']",2,0.1946,True,fpsbench_000505,middle,0.5128,302.527,312.527,311.527,25.0,subPlot_new_all_139.mp4,606,623,18,-1.0,0,0,True,28,12,1,1.0,1.0,2317,122304,0.0189,2352,12,15000,0,64,1
fpsstream_000504,causality_detection,What caused the team wearing black to win a point?,The opposite team hit the shuttle below the net,B,6.0,2.0,query,462.058,925,1200,False,0.0,C,C,B,"['The opposite team hit the shuttle to the net', 'The opposite team hit the shuttle below the net', 'The opposite team hit the shuttle out of the court', 'The opposite team missed their shot', 'None of the above']",2,0.4173,True,fpsbench_000506,late,0.7688,452.058,464.07,462.058,25.0,subPlot_new_all_85.mp4,905,924,20,-2.012,0,0,True,28,14,1,1.0,1.0,2574,181300,0.0142,2744,14,15000,0,64,1
fpsstream_000505,synchronization_assessment,Were the two swimmers wearing red and green swimsuits synchronous?,No. The initial movement was not synchronous,B,5.0,2.0,query,161.91,324,1200,False,100.0,B,B,B,"['Yes', 'No. The initial movement was not synchronous', 'No. The 180 degree turn was not synchronous', 'No. They did not raise their hands synchronously after the turn', 'None of the above']",2,0.181,True,fpsbench_000507,early,0.2638,155.91,164.91,161.91,25.0,subPlot_new_all_131.mp4,312,323,12,-3.0,0,0,True,28,9,1,1.0,1.0,1623,63504,0.0256,1764,9,15000,0,64,1
fpsstream_000506,synchronization_assessment,Were the dancers wearing red dress in the front row synchronized when they point with their left hand?,No. The fourth dancer from the right moved before the rest,D,4.0,2.0,query,277.525,556,1200,False,0.0,A,A,D,"['Yes', 'No. The first dancer from the left moved before the rest', 'No. The first dancer from the right moved before the rest', 'No. The fourth dancer from the right moved before the rest', 'None of the above']",2,0.1906,True,fpsbench_000508,middle,0.4602,271.525,281.525,277.525,30.0,order_65.mp4,544,555,12,-4.0,0,0,True,28,7,1,1.0,1.0,1221,108976,0.0112,1372,7,15000,0,64,1
fpsstream_000507,synchronization_assessment,Do the cockatiels peck at the food together in the video?,"Yes, multiple times",B,5.0,2.0,query,460.802,922,1200,False,0.0,C,C,B,"['Yes, only once', 'Yes, multiple times', 'No, the cockatiel on the left always goes first', 'No, the cockatiel on the right always goes first', 'None of the above']",2,0.1761,True,fpsbench_000509,late,0.7633,448.802,460.802,460.802,25.0,subPlot_new_all_197.mp4,898,921,24,0.0,0,0,True,28,14,1,1.0,1.0,2618,180712,0.0145,2744,14,15000,0,64,1
fpsstream_000508,synchronization_assessment,Do the dancers clap above their head in sync?,"Yes, they do.",A,5.0,2.0,query,122.52,246,1200,False,100.0,A,A,A,"['Yes, they do.', 'No, some of the dancers on the left are off beat.', 'No, some of the dancers on the right are off beat.', 'They are all off beat from each other.', 'None of the above']",2,0.2132,True,fpsbench_000510,early,0.1958,115.52,125.52,122.52,30.0,count_237.mp4,232,245,14,-3.0,0,0,True,28,5,1,1.0,1.0,907,48216,0.0188,980,5,15000,0,64,1
fpsstream_000509,causality_detection,What causes the rally to end?,Both players touch the shuttle in a single shot,D,12.0,2.0,query,272.217,545,1200,False,100.0,D,D,D,"['The shuttle hit the ground', 'The shuttle hit the net and fell down', 'The shuttle fell out of the court', 'Both players touch the shuttle in a single shot', 'None of the above']",2,0.1608,True,fpsbench_000511,middle,0.4475,262.217,276.231,272.217,25.0,movie101_76.mp4,525,544,20,-4.014,0,0,True,28,9,1,1.0,1.0,1692,106820,0.0158,1764,9,15000,0,64,1
fpsstream_000510,synchronization_assessment,Do all of them raise their hand synchronously?,"No, but the people squatting do it synchronously",C,4.0,2.0,query,457.296,915,1200,False,0.0,D,D,C,"['Yes', 'No, the person not wearing the red and white shirt does it first', 'No, but the people squatting do it synchronously', 'No, but the people standing raise their hands synchronously', 'None of the above']",2,0.1825,True,fpsbench_000512,late,0.7598,451.296,457.302,457.296,25.0,subPlot_new_all_196.mp4,903,914,12,-0.006,0,0,True,28,18,1,1.0,1.0,3388,179340,0.0189,3528,18,15000,0,64,1
