video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000598,instance_count,how many times does the drummer hit the high tom?,12,C,10.0,1.0,query,70.873,71,600,False,0.0,B,B,C,"['8', '10', '12', '14', 'None of the above']",2,0.2463,True,fpsbench_000600,early,0.1032,60.873,70.873,70.873,25.0,order_12.mp4,61,70,10,0.0,0,0,True,28,21,2,1.0,2.0,4030,13916,0.2896,4116,21,15000,0,64,1
fpsstream_000599,synchronization_assessment,Is the drummer hitting the hi hat in sync with the snare drum?,Yes,A,5.0,1.0,query,358.093,359,600,False,0.0,C,C,A,"['Yes', 'No, the Drums is hitting the snare drum faster', 'No, the Drums is hitting the hi hat faster', 'No, the Drums is hitting the snare drum and hi hat in an alternating rhyth', 'None of the above']",2,0.5984,True,fpsbench_000601,middle,0.5921,351.093,358.093,358.093,25.0,subPlot_new_all_21.mp4,352,358,7,0.0,0,0,True,28,64,2,1.0,1.6071,27350,70364,0.3887,27440,140,15000,1573519360,64,1
fpsstream_000600,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,15.0,1.0,query,462.95,463,600,False,100.0,D,D,D,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.626,True,fpsbench_000602,late,0.7677,452.95,462.95,462.95,25.0,movie101_102.mp4,453,462,10,0.0,0,0,True,28,64,3,0.8929,1.7143,27417,90748,0.3021,27440,140,15000,1573519360,64,1
fpsstream_000601,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,8.0,1.0,query,115.055,116,600,False,0.0,B,B,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.3413,True,fpsbench_000603,early,0.1836,109.055,115.055,115.055,25.0,order_165.mp4,110,115,6,0.0,0,0,True,28,51,2,1.0,2.0,9956,22736,0.4379,9996,51,15000,0,64,1
fpsstream_000602,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,8.0,1.0,query,338.124,339,600,False,100.0,A,A,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.5996,True,fpsbench_000604,middle,0.5562,328.124,338.134,338.124,30.0,order_0.mp4,329,338,10,-0.01,0,0,True,28,64,4,1.0,3.0714,23616,66444,0.3554,23716,121,15000,1359970304,64,1
fpsstream_000603,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,15.0,1.0,query,466.672,467,600,False,100.0,D,D,D,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.6248,True,fpsbench_000605,late,0.7756,460.672,466.678,466.672,25.0,subPlot_new_all_69.mp4,461,466,6,-0.006,0,0,True,28,64,3,0.8571,1.0714,26271,91532,0.287,26460,135,15000,1517322240,64,1
fpsstream_000604,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,4.0,1.0,query,129.616,130,600,False,0.0,A,A,D,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.4051,True,fpsbench_000606,early,0.2027,119.616,129.626,129.616,25.0,subPlot_new_all_128.mp4,120,129,10,-0.01,0,0,True,28,60,3,1.0,3.0,11641,25480,0.4569,11760,60,15000,0,64,1
fpsstream_000605,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,6.0,1.0,query,329.391,330,600,False,0.0,D,D,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.479,True,fpsbench_000607,middle,0.5429,321.391,329.391,329.391,24.0,subPlot_new_all_34.mp4,322,329,8,0.0,0,0,True,28,64,2,1.0,2.0,19600,64680,0.303,19600,100,15000,1123942400,64,1
fpsstream_000606,instance_count,How many times does the person clap after cheering?,9,C,10.0,1.0,query,457.951,458,600,False,0.0,A,A,C,"['6', '7', '9', '10', 'None of the above']",2,0.5415,True,fpsbench_000608,late,0.7657,447.951,462.951,457.951,50.0,order_88.mp4,448,457,10,-5.0,0,0,True,28,64,5,1.0,3.8929,24946,89768,0.2779,25088,128,15000,1438646272,64,1
fpsstream_000607,blink_and_miss,Did the female dancer on the left perform a 360 degree twirl?,Yes,A,4.0,1.0,query,108.766,109,600,False,0.0,B,B,A,"['Yes', 'No', 'There is no female dancer on the left', 'They did a half twirl, not a 360 degree twirl.', 'None of the above']",2,0.3439,True,fpsbench_000609,early,0.1778,105.766,110.771,108.766,25.0,subPlot_new_all_41.mp4,106,108,3,-2.005,0,0,True,28,33,2,1.0,2.0,6375,21364,0.2984,6468,33,15000,0,64,1
fpsstream_000608,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,6.0,1.0,query,358.094,359,600,False,0.0,D,D,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.6431,True,fpsbench_000610,middle,0.5921,351.094,358.094,358.094,25.0,subPlot_new_all_44.mp4,352,358,7,0.0,0,0,True,28,64,2,1.0,1.6071,21467,70364,0.3051,21560,110,15000,1236336640,64,1
fpsstream_000609,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,B,19.0,1.0,query,428.336,429,600,False,0.0,D,D,B,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.5848,True,fpsbench_000611,late,0.709,418.336,428.336,428.336,25.0,subPlot_new_all_67.mp4,419,428,10,0.0,0,0,True,28,64,2,0.6786,0.75,31856,84084,0.3789,31948,163,15000,1832026112,64,1
fpsstream_000610,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,8.0,1.0,query,101.173,102,600,False,0.0,A,A,D,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.2584,True,fpsbench_000612,early,0.1545,91.173,101.173,101.173,30.0,order_63.mp4,92,101,10,0.0,0,0,True,28,29,2,1.0,2.0,5661,19992,0.2832,5684,29,15000,0,64,1
fpsstream_000611,speed_recognition,How does the speed of the biker change throughout the video?,The biker slows down,B,11.0,1.0,query,300.091,301,600,False,0.0,A,A,B,"['The biker stays at the same speed', 'The biker slows down', 'The biker speeds up', 'The biker slows down, then speeds up', 'None of the above']",2,0.6737,True,fpsbench_000613,middle,0.4917,290.091,300.102,300.091,24.0,subPlot_new_all_179.mp4,291,300,10,-0.011,0,0,True,28,64,3,1.0,2.6071,17831,58996,0.3022,17836,91,15000,1022787584,64,1
fpsstream_000612,speed_recognition,How does the speed of the biker change throughout the video?,The biker stays at the same speed,A,8.0,1.0,query,422.884,423,600,False,0.0,C,C,A,"['The biker stays at the same speed', 'The biker slows down', 'The biker speeds up', 'The biker slows down, then speeds up', 'None of the above']",2,0.6263,True,fpsbench_000614,late,0.7023,417.884,422.89,422.884,30.0,order_160.mp4,418,422,5,-0.006,0,0,True,28,64,2,0.8929,1.6786,27436,82908,0.3309,27440,140,15000,1573519360,64,1
fpsstream_000613,speed_recognition,How does the speed of the biker change throughout the video?,"The biker slows down, then speeds up",D,7.0,1.0,query,159.976,160,600,False,0.0,C,C,D,"['The biker stays at the same speed', 'The biker slows down', 'The biker speeds up', 'The biker slows down, then speeds up', 'None of the above']",2,0.3522,True,fpsbench_000615,early,0.2542,149.976,159.987,159.976,25.0,subPlot_new_all_174.mp4,150,159,10,-0.011,0,0,True,28,54,5,1.0,5.0,10462,31360,0.3336,10584,54,15000,0,64,1
fpsstream_000614,speed_recognition,How does the speed of the biker change throughout the video?,The biker speeds up,C,7.0,1.0,query,303.917,304,600,False,100.0,C,C,C,"['The biker stays at the same speed', 'The biker slows down', 'The biker speeds up', 'The biker slows down, then speeds up', 'None of the above']",2,0.6519,True,fpsbench_000616,middle,0.4999,295.917,303.926,303.917,25.0,subPlot_new_all_138.mp4,296,303,8,-0.009,0,0,True,28,64,3,1.0,2.5,22058,59584,0.3702,22148,113,15000,1270054912,64,1
fpsstream_000615,speed_recognition,How does the speed of the biker change throughout the video?,"The biker speeds up, then slows down",C,8.0,1.0,query,500.244,501,600,False,0.0,A,A,C,"['The biker speeds up', 'The biker slows down', 'The biker speeds up, then slows down', 'The biker slows down, then speeds up', 'None of the above']",2,0.6205,True,fpsbench_000617,late,0.8309,490.244,500.255,500.244,30.0,order_46.mp4,491,500,10,-0.011,0,0,True,28,64,4,0.8571,2.6429,25550,98196,0.2602,25676,131,15000,1472364544,64,1
fpsstream_000616,speed_recognition,How does the speed of the biker change throughout the video?,"The biker speeds up, then slows down",C,8.0,1.0,query,71.922,72,600,False,0.0,A,A,C,"['The biker speeds up', 'The biker slows down', 'The biker speeds up, then slows down', 'The biker slows down, then speeds up', 'None of the above']",2,0.2542,True,fpsbench_000618,early,0.1095,64.922,71.93,71.922,30.0,order_66.mp4,65,71,7,-0.008,0,0,True,28,21,4,1.0,4.0,3929,14112,0.2784,4116,21,15000,0,64,1
fpsstream_000617,speed_recognition,How does the speed of the biker change throughout the video?,The biker speeds up,A,11.0,1.0,query,348.862,349,600,False,100.0,A,A,A,"['The biker speeds up', 'The biker slows down', 'The biker speeds up, then slows down', 'The biker slows down, then speeds up', 'None of the above']",2,0.7246,True,fpsbench_000619,middle,0.5743,338.862,348.862,348.862,25.0,order_127.mp4,339,348,10,0.0,0,0,True,28,64,5,1.0,3.8571,22813,68404,0.3335,22932,117,15000,1315012608,64,1
fpsstream_000618,speed_recognition,How does the speed of the biker change throughout the video?,"The biker slows down, then speeds up",D,10.0,1.0,query,535.821,536,600,False,0.0,C,C,D,"['The biker speeds up', 'The biker slows down', 'The biker speeds up, then slows down', 'The biker slows down, then speeds up', 'None of the above']",2,0.2803,True,fpsbench_000620,late,0.8912,525.821,535.821,535.821,30.0,surveil_127.mp4,526,535,10,0.0,0,0,True,28,35,6,1.0,6.0,6694,105056,0.0637,6860,35,15000,0,64,1
fpsstream_000619,causality_detection,What caused the rally to end?,The player facing the camera return hit the net and failed to go over,B,9.0,1.0,query,116.14,117,600,False,100.0,B,B,B,"[""The player facing the camera return went long, landing past the opponent's baseline"", 'The player facing the camera return hit the net and failed to go over', ""The player not facing the camera couldn't hit the ball"", 'The player facing the camera return went wide, missing the side of the table', 'None of the above']",2,0.3571,True,fpsbench_000621,early,0.1816,107.14,117.15,116.14,25.0,order_69.mp4,108,116,9,-1.01,0,0,True,28,37,3,1.0,3.0,7061,22932,0.3079,7252,37,15000,0,64,1
fpsstream_000620,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,6.0,1.0,query,362.659,363,600,False,100.0,A,A,A,"['The car stays at a constant speed', 'The car stays at constant speed first, and then slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.6077,True,fpsbench_000622,middle,0.5977,352.659,362.659,362.659,30.0,order_260.mp4,353,362,10,0.0,0,0,True,28,64,4,0.9286,2.7143,23692,71148,0.333,23716,121,15000,1359970304,64,1
fpsstream_000621,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,15.0,1.0,query,480.651,481,600,False,0.0,A,A,D,"['The car stays at a constant speed', 'The car stays at constant speed first, and then slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.3141,True,fpsbench_000623,late,0.7977,470.651,480.651,480.651,30.0,surveil_37.mp4,471,480,10,0.0,0,0,True,28,49,4,1.0,4.0,9456,94276,0.1003,9604,49,15000,0,64,1
fpsstream_000622,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,8.0,1.0,query,85.795,86,600,False,100.0,A,A,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.2556,True,fpsbench_000624,early,0.1285,75.795,85.805,85.795,25.0,order_11.mp4,76,85,10,-0.01,0,0,True,28,16,3,1.0,3.0,3103,16856,0.1841,3136,16,15000,0,64,1
fpsstream_000623,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,D,10.0,1.0,query,269.248,270,600,False,0.0,A,A,D,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.6742,True,fpsbench_000625,middle,0.4394,259.248,269.258,269.248,30.0,order_164.mp4,260,269,10,-0.01,0,0,True,28,64,3,1.0,2.9643,16159,52920,0.3053,16268,83,15000,932872192,64,1
fpsstream_000624,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,B,6.0,1.0,query,436.303,437,600,False,0.0,D,D,B,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.635,True,fpsbench_000626,late,0.7226,426.303,436.313,436.303,30.0,order_149.mp4,427,436,10,-0.01,0,0,True,28,64,4,1.0,3.1071,24747,85652,0.2889,24892,127,15000,1427406848,64,1
fpsstream_000625,speed_recognition,How does the speed of the car change throughout the video?,The car stays at a constant speed,A,6.0,1.0,query,113.41,114,600,False,100.0,A,A,A,"['The car stays at a constant speed', 'The car slows down', 'The car slows down, then speeds up', 'The car speeds up', 'None of the above']",2,0.2477,True,fpsbench_000627,early,0.1753,103.41,113.42,113.41,30.0,order_68.mp4,104,113,10,-0.01,0,0,True,28,30,3,1.0,3.0,5774,22344,0.2584,5880,30,15000,0,64,1
fpsstream_000626,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,"The stirring speed is low initially, and then it increases",C,5.0,1.0,query,322.217,323,600,False,0.0,A,A,C,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is increasing continuously', 'None of the above']",2,0.6028,True,fpsbench_000628,middle,0.5292,312.217,322.217,322.217,25.0,subPlot_new_all_168.mp4,313,322,10,0.0,0,0,True,28,64,4,1.0,2.8214,15768,63308,0.2491,15876,81,15000,910393344,64,1
fpsstream_000627,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,The cook stirs at a constant speed,A,5.0,1.0,query,464.404,465,600,False,100.0,A,A,A,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is increasing continuously', 'None of the above']",2,0.7666,True,fpsbench_000629,late,0.7702,454.404,464.404,464.404,25.0,subPlot_new_all_118.mp4,455,464,10,0.0,0,0,True,28,64,4,0.9643,2.5,29535,91140,0.3241,29596,151,15000,1697153024,64,1
fpsstream_000628,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,"The stirring speed is high initially, then it decreases",D,4.0,1.0,query,80.748,81,600,False,0.0,A,A,D,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is high initially, then it decreases', 'None of the above']",2,0.2695,True,fpsbench_000630,early,0.1199,70.748,80.758,80.748,30.0,order_96.mp4,71,80,10,-0.01,0,0,True,28,29,5,1.0,5.0,5624,15876,0.3542,5684,29,15000,0,64,1
fpsstream_000629,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,The cook stirs at a constant speed,A,4.0,1.0,query,282.897,283,600,False,100.0,A,A,A,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is high initially, then it decreases', 'None of the above']",2,0.29,True,fpsbench_000631,middle,0.4644,274.897,282.905,282.897,30.0,surveil_199.mp4,275,282,8,-0.008,0,0,True,28,13,3,1.0,3.0,2547,55468,0.0459,2548,13,15000,0,64,1
fpsstream_000630,speed_recognition,How does the speed of pouring milk change throughout the video?,"The pouring speed is low initially, and then it increases",C,4.0,1.0,query,460.163,461,600,False,0.0,D,D,C,"['The lady pours milk at a constant speed', 'The pouring speed reduces', 'The pouring speed is low initially, and then it increases', 'The pouring speed is high initially, then it decreases', 'None of the above']",2,0.6297,True,fpsbench_000632,late,0.7638,452.163,460.163,460.163,25.0,subPlot_new_all_116.mp4,453,460,8,0.0,0,0,True,28,64,4,0.9643,1.6429,30668,90356,0.3394,30772,157,15000,1764589568,64,1
fpsstream_000631,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,"The stirring speed is low initially, and then it increases",C,7.0,1.0,query,167.47,168,600,False,0.0,A,A,C,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is high initially, then it decreases', 'None of the above']",2,0.2223,True,fpsbench_000633,early,0.2644,155.47,167.482,167.47,30.0,surveil_185.mp4,156,167,12,-0.012,0,0,True,28,9,4,1.0,4.0,1740,32928,0.0528,1764,9,15000,0,64,1
fpsstream_000632,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,"The stirring speed is low initially, and then it increases",C,8.0,1.0,query,289.042,290,600,False,0.0,A,A,C,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is high initially, then it decreases', 'None of the above']",2,1.0521,True,fpsbench_000634,middle,0.4712,277.042,289.054,289.042,30.0,order_334.mp4,278,289,12,-0.012,0,0,True,28,64,4,1.0,3.6786,14942,56840,0.2629,15092,77,15000,865435648,64,1
fpsstream_000633,speed_recognition,How does the speed of stirring done by the cook change throughout the video?,The cook stirs at a constant speed,A,6.0,1.0,query,513.486,514,600,False,100.0,A,A,A,"['The cook stirs at a constant speed', 'The stirring speed reduces', 'The stirring speed is low initially, and then it increases', 'The stirring speed is high initially, then it decreases', 'None of the above']",2,0.7518,True,fpsbench_000635,late,0.8534,503.486,513.496,513.486,25.0,movie101_58.mp4,504,513,10,-0.01,0,0,True,28,64,3,1.0,1.5714,35018,100744,0.3476,35084,179,15000,2011856896,64,1
fpsstream_000634,repetitive_motion,How many dribbles does the player make?,3,B,5.0,1.0,query,101.6,102,600,False,100.0,B,B,B,"['2', '3', '4', '5', 'None of the above']",2,0.2441,True,fpsbench_000636,early,0.1624,96.6,101.6,101.6,30.0,surveil_194.mp4,97,101,5,0.0,0,0,True,28,6,3,1.0,3.0,1059,19992,0.053,1176,6,15000,0,64,1
fpsstream_000635,repetitive_motion,How many passes occur in this clip?,2,A,4.0,1.0,query,250.05,251,600,False,0.0,B,B,A,"['2', '3', '4', '5', 'None of the above']",2,0.596,True,fpsbench_000637,middle,0.4109,244.05,250.05,250.05,30.0,order_229.mp4,245,250,6,0.0,0,0,True,28,64,4,1.0,2.8214,16490,49196,0.3352,16660,85,15000,955351040,64,1
fpsstream_000636,repetitive_motion,How many people does the second pass go through?,4,C,4.0,1.0,query,459.681,460,600,False,0.0,B,B,C,"['2', '3', '4', '5', 'None of the above']",2,0.6008,True,fpsbench_000638,late,0.7684,455.681,462.688,459.681,25.0,subPlot_new_all_60.mp4,456,459,4,-3.007,0,0,True,28,64,3,0.9286,1.6786,28635,90160,0.3176,28812,147,15000,1652195328,64,1
fpsstream_000637,repetitive_motion,How many steps does the player take before shooting?,4,C,4.0,1.0,query,170.902,171,600,False,0.0,B,B,C,"['2', '3', '4', '5', 'None of the above']",2,0.2687,True,fpsbench_000639,early,0.2815,166.902,173.909,170.902,30.0,surveil_146.mp4,167,170,4,-3.007,0,0,True,28,15,2,1.0,2.0,2892,33516,0.0863,2940,15,15000,0,64,1
fpsstream_000638,action_order,Which best describes the order of the player with the ball's actions?,"Dribble, Dribble, Drive, Dribble, Score",D,5.0,1.0,query,267.899,268,600,False,0.0,C,C,D,"['Inbound, Pass, Drive, Pass, Shoot', 'Dribble Drive, Dribble, Dribble, Score', 'Dribble, Drive, Dribble, Pass, Score', 'Dribble, Dribble, Drive, Dribble, Score', 'None of the above']",2,0.6633,True,fpsbench_000640,middle,0.4426,262.899,268.899,267.899,25.0,count_203.mp4,263,267,5,-1.0,0,0,True,28,64,4,1.0,3.0,17445,52528,0.3321,17640,90,15000,1011548160,64,1
fpsstream_000639,repetitive_motion,How many times does the drummer raise his left hand?,3,B,4.0,1.0,query,490.327,491,600,False,100.0,B,B,B,"['2', '3', '4', '5', 'None of the above']",2,0.6227,True,fpsbench_000641,late,0.8158,481.327,491.327,490.327,30.0,order_78.mp4,482,490,9,-1.0,0,0,True,28,64,2,1.0,1.6429,25204,96236,0.2619,25284,129,15000,1449885696,64,1
fpsstream_000640,repetitive_motion,How many moves did he do?,11,C,5.0,1.0,query,159.004,160,600,False,0.0,B,B,C,"['5', '8', '11', '12', 'None of the above']",2,0.3248,True,fpsbench_000642,early,0.2525,149.004,159.004,159.004,25.0,movie101_10.mp4,150,159,10,0.0,0,0,True,28,59,3,1.0,3.0,11484,31360,0.3662,11564,59,15000,0,64,1
fpsstream_000641,repetitive_motion,How many dumplings did the people make?,6,A,4.0,1.0,query,276.937,277,600,False,0.0,B,B,A,"['6', '3', '4', '5', 'None of the above']",2,0.8203,True,fpsbench_000643,middle,0.4513,264.937,277.937,276.937,25.0,subPlot_new_all_43.mp4,265,276,12,-1.0,0,0,True,28,64,5,1.0,4.3571,18479,54292,0.3404,18620,95,15000,1067745280,64,1
fpsstream_000642,fine_grained_motion,Which of these best represents what happened when the toy truck crashed?,"It landed on its bumper, rotated towards its right, rolled over by 2.5 rotations",A,4.0,1.0,query,427.391,428,600,False,0.0,D,D,A,"['It landed on its bumper, rotated towards its right, rolled over by 2.5 rotations', 'It landed on its the bumper, rotated towards its left, rolled over by 1.5 rotations', 'It rotated by 1.5 rotations mid-air and landed on its bumper', 'It landed on its bumper, rotated towards its right, rolled over by 1.5 rotations', 'None of the above']",2,0.6705,True,fpsbench_000644,late,0.7169,419.391,434.391,427.391,25.0,order_110.mp4,420,427,8,-7.0,0,0,True,28,64,5,0.9286,3.4286,22603,83888,0.2694,22736,116,15000,1303773184,64,1
fpsstream_000643,repetitive_motion,How many times does player #11 touch the ball?,4,C,8.0,1.0,query,91.987,92,600,False,0.0,A,A,C,"['2', '3', '4', '5', 'None of the above']",2,0.3266,True,fpsbench_000645,early,0.1476,87.987,91.991,91.987,25.0,order_122.mp4,88,91,4,-0.004,0,0,True,28,36,3,1.0,3.0,6931,18032,0.3844,7056,36,15000,0,64,1
fpsstream_000644,causality_detection,What causes the end of the match?,"The red beyblade hits the white beyblade, causing it to stop spinning",A,4.0,1.0,query,303.862,304,600,False,0.0,B,B,A,"['The red beyblade hits the white beyblade, causing it to stop spinning', 'The white beyblade hits the red beyblade, causing it to stop spinning', 'The white beyblade naturally loses momentum', 'The red beyblade naturally loses momentum', 'None of the above']",2,0.6898,True,fpsbench_000646,middle,0.4981,293.862,303.862,303.862,25.0,subPlot_new_all_57.mp4,294,303,10,0.0,0,0,True,28,64,4,0.9643,2.9286,17977,59584,0.3017,18032,92,15000,1034027008,64,1
fpsstream_000645,causality_detection,What causes the end of the match?,The red beyblade hits the white beyblade off of the plate,A,4.0,1.0,query,483.325,484,600,False,0.0,D,D,A,"['The red beyblade hits the white beyblade off of the plate', 'The white beyblade spins off the the plate on its own', 'The white beyblade is launched at an angle that immediately causes it to fall of the plate', 'The white beyblade loses all its momentum, after which it is hit off the plate by the red beyblade', 'None of the above']",2,0.6854,True,fpsbench_000647,late,0.8032,476.325,483.325,483.325,30.0,order_107.mp4,477,483,7,0.0,0,0,True,28,64,5,0.8214,1.5,30599,94864,0.3226,30772,157,15000,1764589568,64,1
fpsstream_000650,causality_detection,What best describes why the white beyblade wins the match?,Frequent collisions with the white beyblade causes the red bayblade to lose its momentum,C,4.0,1.0,query,246.319,247,600,False,0.0,B,B,C,"['Frequent collisions with the walls of the arena causes the red bayblade to lose its momentum', 'Frequent collisions with the walls of the arena and the white beyblade cause the red bayblade to lose its momentum', 'Frequent collisions with the white beyblade causes the red bayblade to lose its momentum', 'The white beyblade outlasts the red beyblade, neither having significant collisions', 'None of the above']",2,0.7005,True,fpsbench_000652,middle,0.4036,239.319,246.319,246.319,25.0,subPlot_new_all_129.mp4,240,246,7,0.0,0,0,True,28,64,3,1.0,2.2143,16541,48412,0.3417,16660,85,15000,955351040,64,1
fpsstream_000651,causality_detection,What causes the end of the match?,A collision with the brown beyblade causes the yellow beyblade to fall off the arena,B,6.0,1.0,query,460.698,461,600,False,0.0,A,A,B,"['A collision with the wall causes the yellow beyblade to fall off the arena', 'A collision with the brown beyblade causes the yellow beyblade to fall off the arena', 'The yellow beyblade falls off the arena on its own, not due to any collision', 'A series of collisions with the wall and the brown beyblade cause the yellow beyblade to fall off the arena', 'None of the above']",2,0.5942,True,fpsbench_000653,late,0.7651,453.698,460.705,460.698,30.0,order_26.mp4,454,460,7,-0.007,0,0,True,28,64,4,1.0,2.6071,24929,90356,0.2759,25088,128,15000,1438646272,64,1
fpsstream_000652,causality_detection,What causes the end of the match?,A series of collisions with the wall and the brown beyblade cause the yellow beyblade to fall off the arena,D,4.0,1.0,query,140.277,141,600,False,0.0,B,B,D,"['A collision with the wall causes the yellow beyblade to fall off the arena', 'A collision with the brown beyblade causes the yellow beyblade to fall off the arena', 'The yellow beyblade falls off the arena on its own, not due to any collision', 'A series of collisions with the wall and the brown beyblade cause the yellow beyblade to fall off the arena', 'None of the above']",2,0.3711,True,fpsbench_000654,early,0.2264,134.277,141.284,140.277,24.0,subPlot_new_all_49.mp4,135,140,6,-1.007,0,0,True,28,37,3,1.0,3.0,7211,27636,0.2609,7252,37,15000,0,64,1
fpsstream_000653,causality_detection,Which of these best describes what caused the ball to fall down the stairs,The nerf bullet hitting the ball made the ball rebound off the wall,D,4.0,1.0,query,247.547,248,600,False,0.0,B,B,D,"['The nerf bullet rebounded off the wall and hit the ball', 'The nerf bullet hit the ball on the side which made the ball fall down the stairs', 'Both the nerf bullet and the ball bounce off the wall', 'The nerf bullet hitting the ball made the ball rebound off the wall', 'None of the above']",2,0.44,True,fpsbench_000655,middle,0.4129,241.547,256.562,247.547,24.0,4.mp4,242,247,6,-9.015,0,0,True,28,64,3,0.9286,2.5357,14795,48608,0.3044,14896,76,15000,0,64,1
fpsstream_000654,causality_detection,Which of these best describes what caused the steel ball to fall into the hole on the green section?,"The ball hit the edge of the hole, losing momentum",D,10.0,1.0,query,458.701,459,600,False,0.0,B,B,D,"['The other steel ball hit the ball causing loss of momentum', 'The ball hit the outer side of the track, losing momentum', 'The other steel ball pushed it into the hole', 'The ball hit the edge of the hole, losing momentum', 'None of the above']",2,0.6108,True,fpsbench_000656,late,0.7653,447.701,462.716,458.701,24.0,subPlot_new_all_55.mp4,448,458,11,-4.015,0,0,True,28,64,5,0.8214,2.8571,29015,89964,0.3225,29204,149,15000,1674674176,64,1
fpsstream_000655,causality_detection,Which of these best describes what caused the toy car to flip over?,It was destabilized after driving over too many bumps.,B,4.0,1.0,query,161.521,162,600,False,0.0,A,A,B,"['It went too fast around the turn.', 'It was destabilized after driving over too many bumps.', 'It hit a small obstacle and flipped over.', 'It did a large jump and flipped over.', 'None of the above']",2,0.3435,True,fpsbench_000657,early,0.2607,152.521,167.521,161.521,25.0,subPlot_new_all_185.mp4,153,161,9,-6.0,0,0,True,28,44,4,1.0,4.0,8621,31752,0.2715,8624,44,15000,0,64,1
