video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000100,action_order,What best describes the order of actions during the special rapid attack sequence?,"The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The blue player then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.",D,6.0,1.0,query,338.82,339,600,False,0.0,A,A,D,"['The blue player charges up an attack and swings, then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue, doing a roundhouse kick, and the blue player responds with a flaming punch. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The orange player teleports again, doing a roundhouse kick, and the blue player then teleports behind the orange player. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.', 'The blue player charges up an attack and swings, but the orange player disappears, reappearing behind the blue. The blue player then disappears and reappears behind orange, swinging their weapon. The orange player teleports behind blue again, doing a roundhouse kick, and the blue player again teleports behind the orange player. The orange player dashes backwards away.', 'None of the above']",2,0.6772,True,fpsbench_000100,middle,0.5634,331.82,342.831,338.82,25.0,subPlot_new_all_30.mp4,332,338,7,-4.011,0,0,True,28,64,3,1.0,2.6071,23792,66444,0.3581,23912,122,15000,1371209728,64,1
fpsstream_000101,action_order,Which option best matches the sequence of attacks executed by the character wearing blue?,"spin, leap behind opponent, spinning kick, spinning leap over the opponent, crouching kick, kick, punch, leaping kick, leg sweep, punch, KO",C,5.0,1.0,query,527.293,528,600,False,0.0,A,A,C,"['leap behind oponent, spinning kick, punch, spinning leap over the opponent, spin, crouching kick, punch,kick, leaping kick, leg sweep, punch, KO', 'spin, leap behind opponent, spinning kick,crouching kick, spinning leap over the opponent, kick, punch, leaping kick, leg sweep, punch, KO', 'spin, leap behind opponent, spinning kick, spinning leap over the opponent, crouching kick, kick, punch, leaping kick, leg sweep, punch, KO', 'spin, leap behind oponent,spinning leap over the opponent, spinning kick, crouching kick, punch, kick, leaping kick, leg sweep, punch, KO', 'None of the above']",2,0.6842,True,fpsbench_000101,late,0.877,518.293,527.293,527.293,25.0,movie101_25.mp4,519,527,9,0.0,0,0,True,28,64,3,1.0,2.0357,37342,103488,0.3608,37436,191,15000,2146729984,64,1
fpsstream_000102,action_order,Which option best matches the sequence of attacks executed by the character wearing blue?,"leaping kick, punch, punch, keaping kick, get knocked back, spinning leap over oponent, punch, get knocked on back, get up, leaping kick, get kicked, arm swipe, leap over opponent, counterpunch",B,5.0,1.0,query,95.364,96,600,False,100.0,B,B,B,"['leaping kick, punch, leaping kick, punch, punch get knocked back,unch, get knocked on back, get up, leaping kick, get kicked,  spinning leap over opponent, arm swipe, leap over opponent, counterpunch', 'leaping kick, punch, punch, keaping kick, get knocked back, spinning leap over oponent, punch, get knocked on back, get up, leaping kick, get kicked, arm swipe, leap over opponent, counterpunch', 'kick, leaping kick, punch, get knocked back, get up, punch get knocked on back, arm swipe, leap over opponent, counterpunch', 'kick, leaping kick, punch, leaping kick, punch, get knocked back, get up, punch get knocked on back, , get up, spinning leap over opponent, arm swipe, leap over opponent, counterpunch', 'None of the above']",2,0.3172,True,fpsbench_000102,early,0.1447,85.364,95.364,95.364,25.0,subPlot_new_all_36.mp4,86,95,10,0.0,0,0,True,28,35,4,1.0,4.0,6705,18816,0.3563,6860,35,15000,0,64,1
fpsstream_000103,action_order,Which sequence best matches the order of the white-haired fighter's actions?,"Leaping kick, land, dash forward, low spin, dodge attack and place in headlock, grab sword, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch",B,4.0,1.0,query,304.241,305,600,False,0.0,A,A,B,"['Leaping kick, land, low spin, dash forward, grab sword, flip opponent to ground, dodge attack and place in headlock, push off enemy into the air, land, dodge attack and counterpunch', 'Leaping kick, land, dash forward, low spin, dodge attack and place in headlock, grab sword, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch', 'dash forward, leaping kick, land, low spin, dodge attack, grab sword,  place in headlock, flip opponent to ground, push off enemy into the air, land, dodge attack and counterpunch', 'dash forward, leaping kick, land, low spin, dodge attack, place in headlock, flip opponent to ground, grab sword, punch, push off enemy into the air, land, dodge attack and counterpunch', 'None of the above']",2,0.6024,True,fpsbench_000103,middle,0.4979,293.241,304.252,304.241,30.0,order_315.mp4,294,304,11,-0.011,0,0,True,28,64,5,1.0,3.75,21514,59780,0.3599,21560,110,15000,1236336640,64,1
fpsstream_000104,action_order,What best describes the order of actions during the clip?,"Two men rush at the black-suited man.The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The suited man is able to leap quickly out of danger.",C,6.0,1.0,query,429.561,430,600,False,0.0,D,D,C,"[""Two men rush at the black-suited man.  The long-haired man appears behind to kick, but the suited man dodges. He swipes at the black suited man, but he dodges again. The old man appears and aims three punches in quick succession, the last cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man. The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims a punch, cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man.The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man. One swipes at the black suited man, but he dodges. The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", 'None of the above']",2,0.7385,True,fpsbench_000104,late,0.7121,421.561,429.561,429.561,25.0,subPlot_new_all_174.mp4,422,429,8,0.0,0,0,True,28,64,4,1.0,2.4643,29202,84280,0.3465,29204,149,15000,1674674176,64,1
fpsstream_000105,action_order,What best describes the order of actions during the clip?,"The old man charges up an attack, then launches it at the white shirted man, knocking him back. As the old man rushes forward, the long-haired man charges up an attack. The old man grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.",B,5.0,1.0,query,137.404,138,600,False,0.0,C,C,B,"['The old man charges up an attack, then launches it at the white shirted man, knocking him back. The long-haired man charges up an attack. The old man rushes forward and grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back. As the old man rushes forward, the long-haired man charges up an attack. The old man grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back.  The old man rushes forward and grabs the white shirted man, punching him rapidly.The  long haired man charges up an attack and rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back.  The  long haired man charges up an attack and rises into the air, charging two enormous balls of energy. The old man rushes forward and grabs the white shirted man, punching him rapidly, and finally discharging the energy at the white shirted man.', 'None of the above']",2,0.4362,True,fpsbench_000105,early,0.2146,126.404,137.404,137.404,24.0,subPlot_new_all_38.mp4,127,137,11,0.0,0,0,True,28,54,5,1.0,5.0,10580,27048,0.3912,10584,54,15000,0,64,1
fpsstream_000106,action_order,What best describes how the driver moves the wheel during the clip?,"He slowly moves it to the right, then quickly jerks left then right again. He slowly turns left then quickly jerks right and goes back to neutral position.",A,5.0,1.0,query,345.942,346,600,False,0.0,B,B,A,"['He slowly moves it to the right, then quickly jerks left then right again. He slowly turns left then quickly jerks right and goes back to neutral position.', 'He quickly moves it to the right, then  jerks left. He slowly moves right, then gradually turrns left before he quickly jerks right, and goes back to neutral position.', 'He quickly moves it to the right, then  slowly turns left. He jerks back to the right, then gradually turrns left before he quickly jerks right again, and goes back to neutral position.', 'He slowly moves it to the right, then  jerks left before slowly tuning right. He jerks left before he slowly turns right again, and jerks back to neutral position.', 'None of the above']",2,0.676,True,fpsbench_000106,middle,0.5779,340.942,350.952,345.942,25.0,movie101_9.mp4,341,345,5,-5.01,0,0,True,28,64,2,1.0,2.0,20534,67816,0.3028,20580,105,15000,1180139520,64,1
fpsstream_000107,action_order,What is the correct order of actions taken by the driver during the clip?,"He pulls the handle, then smoothly turns the wheel left. He then turns right all the way back, adjusts the handle, then turns left again, while slightly jerking right then back left.He adjusts the handle, then jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.",B,6.0,1.0,query,465.557,466,600,False,0.0,A,A,B,"['He pulls the handle, then smoothly turns the wheel left. He adjusts the handle, then turns right all the way back,  then turns left again, while slightly jerking right then back left.He  jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.', 'He pulls the handle, then smoothly turns the wheel left. He then turns right all the way back, adjusts the handle, then turns left again, while slightly jerking right then back left.He adjusts the handle, then jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.', 'He pulls the handle, then smoothly turns the wheel right. He then turns left all the way back, adjusts the handle, then jerks left again, then slightly jerking right and back left.He then jerks the wheel hard left, adjusts the handle, then turns back right to neutral, with two left/right vibrations.', 'He smoothly turns the wheel right, then pulls the handle. He then turns left all the way back, adjusts the handle again, then slightly jerks right and back left.He then turns the wheel hard left, adjusts the handle, then turns back right to neutral, with two left/right vibrations.', 'None of the above']",2,0.6245,True,fpsbench_000107,late,0.7725,456.557,465.566,465.557,30.0,order_151.mp4,457,465,9,-0.009,0,0,True,28,64,4,1.0,3.6071,23342,91336,0.2556,23520,120,15000,1348730880,64,1
fpsstream_000108,action_order,What order best describes the sequence of actions of people in the video?,"A person walks towards the camera swinging his hands four times and then saluting two times. At the end, another person is seen giving a kiss",A,4.0,1.0,query,161.704,162,600,False,0.0,C,C,A,"['A person walks towards the camera swinging his hands four times and then saluting two times. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting one time. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting two times. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting three times. At the end, another person is seen giving a kiss', 'None of the above']",2,0.2268,True,fpsbench_000108,early,0.2596,153.704,161.704,161.704,30.0,surveil_176.mp4,154,161,8,0.0,0,0,True,28,9,4,1.0,4.0,1661,31752,0.0523,1764,9,15000,0,64,1
fpsstream_000109,action_order,What order best describes the sequence of actions taken by the character carrying gun?,"The character runs and jumps across a fence, and then shoots at the green car coming towards him. At the end he aims again at the car but does not shoot",B,4.0,1.0,query,255.854,256,600,False,0.0,A,A,B,"['The character runs and jumps across a fence, then aims at the green car but does not shoot. Finally, he shoots at the car', 'The character runs and jumps across a fence, and then shoots at the green car coming towards him. At the end he aims again at the car but does not shoot', 'The character runs and jumps across a fence, shoots at the green car coming towards him, and then shoots at the car a second time', 'The character aims at the green car, then runs and jumps across the fence. Finally, he shoots at the car', 'None of the above']",2,0.6578,True,fpsbench_000109,middle,0.4127,241.854,255.868,255.854,30.0,order_0.mp4,242,255,14,-0.014,0,0,True,28,64,6,1.0,4.1071,17734,50176,0.3534,17836,91,15000,1022787584,64,1
fpsstream_000110,action_order,What order best describes the sequence of actions taken by the bald headed character?,"The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and stabs him with a knife on his neck",A,5.0,1.0,query,529.129,530,600,False,100.0,A,A,A,"['The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and stabs him with a knife on his neck', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and uses a knife to slit his throat from behind', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and incapacitates him with a sedative syringe to the neck', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and strangles him from behind using a fiber wire', 'None of the above']",2,0.2877,True,fpsbench_000110,late,0.8787,513.129,529.145,529.129,30.0,surveil_63.mp4,514,529,16,-0.016,0,0,True,28,30,7,1.0,7.0,5720,103880,0.0551,5880,30,15000,0,64,1
fpsstream_000111,action_order,What is the order of actions done by the kid?,"The kid shouts on the phone, throws a pillow, and bangs his shoulder on the wall multiple times",B,6.0,1.0,query,87.146,88,600,False,100.0,B,B,B,"['The kid shouts on the phone, bangs his shoulder on the wall multiple times, and then throws a pillow', 'The kid shouts on the phone, throws a pillow, and bangs his shoulder on the wall multiple times', 'The kid shouts on the phone, throws a pillow, and then bangs his shoulder on the wall once', 'The kid shouts on the phone, throws a pillow, and then hits his entire body against the wall multiple times', 'None of the above']",2,0.2838,True,fpsbench_000111,early,0.1352,80.146,87.146,87.146,30.0,order_24.mp4,81,87,7,0.0,0,0,True,28,31,4,1.0,4.0,5977,17248,0.3465,6076,31,15000,0,64,1
fpsstream_000112,blink_and_miss,What is the outcome of the batter's swing?,"He misses the ball, and it flies to the right of the video",B,6.0,1.0,query,332.188,333,600,False,0.0,A,A,B,"['He strikes the ball, and it flies to the right of the video', 'He misses the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He misses the ball, and it flies to the left of the video', 'None of the above']",2,0.6316,True,fpsbench_000112,middle,0.5499,327.188,332.188,332.188,25.0,subPlot_new_all_121.mp4,328,332,5,0.0,0,0,True,28,64,3,1.0,2.5,20765,65268,0.3181,20776,106,15000,1191378944,64,1
fpsstream_000113,action_order,What order best describes the sequence of actions taken by the guy in blue t-shirt?,"The guy flips a coin, then fails to catch it, and lifts the banner next to him",D,5.0,1.0,query,435.069,436,600,False,100.0,D,D,D,"['The guy flips a coin, catches it successfully with one hand, and then lifts the banner next to him', 'The guy flips a coin, immediately lifts the banner next to him, and then fails to catch the falling coin', 'The guy flips a coin, it lands on the ground, he picks it up, and then lifts the banner next to him', 'The guy flips a coin, then fails to catch it, and lifts the banner next to him', 'None of the above']",2,0.6546,True,fpsbench_000113,late,0.7205,425.069,435.079,435.069,30.0,order_93.mp4,426,435,10,-0.01,0,0,True,28,64,6,1.0,1.8214,22483,85456,0.2631,22540,115,15000,1292533760,64,1
fpsstream_000114,action_order,What is the sequence of actions taken by the two boxers?,"The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, pins the other boxer to the ground, and punches him",B,5.0,1.0,query,112.757,113,600,False,0.0,A,A,B,"['The boxer on the left fakes a punch while moving closer. In response, the boxer on the right attempts to punch. The boxer on the left then ducks, pins the other boxer to the ground, and punches him', 'The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, pins the other boxer to the ground, and punches him', 'The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, kicks the other boxer to the ground, and punches him', 'The boxer on the right throws a jab that misses. In response, the boxer on the left attempts a counter-punch. The boxer on the right then ducks under the counter, pins the other boxer to the ground, and punches him', 'None of the above']",2,0.3453,True,fpsbench_000114,early,0.177,104.757,112.765,112.757,25.0,subPlot_new_all_23.mp4,105,112,8,-0.008,0,0,True,28,36,4,1.0,4.0,6885,22148,0.3109,7056,36,15000,0,64,1
fpsstream_000115,action_order,What is the order of actions done by the cat?,"The cat first bites a person's feet, then hits a toy mouse until it grabs it, and then again bites the person's feet",C,4.0,1.0,query,273.992,274,600,False,100.0,C,C,C,"[""The cat first bites a person's feet, then grabs a toy mouse and proceeds to hit it, and then again bites the person's feet"", ""The cat first hits a toy mouse, then bites a person's feet, and then grabs the toy mouse"", ""The cat first bites a person's feet, then hits a toy mouse until it grabs it, and then again bites the person's feet"", ""The cat first bites a person's feet, then jumps on the floor once, and then again bites the person's feet"", 'None of the above']",2,0.6744,True,fpsbench_000115,middle,0.4475,263.992,274.002,273.992,25.0,subPlot_new_all_134.mp4,264,273,10,-0.01,0,0,True,28,64,5,0.9643,2.7143,20010,53704,0.3726,20188,103,15000,1157660672,64,1
fpsstream_000116,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,15:19:00,B,12.0,1.0,query,463.655,464,600,False,0.0,C,C,B,"['15:20:00', '15:19:00', ':15:18', '15:17:00', 'None of the above']",2,0.6805,True,fpsbench_000116,late,0.7706,454.655,464.665,463.655,30.0,order_106.mp4,455,463,9,-1.01,0,0,True,28,64,3,1.0,2.8571,25821,90944,0.2839,25872,132,15000,1483603968,64,1
fpsstream_000117,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,04:01:00,A,7.0,1.0,query,67.895,68,600,False,100.0,A,A,A,"['04:01:00', '04:02:00', '04:03:00', '04:00:00', 'None of the above']",2,0.2438,True,fpsbench_000117,early,0.1029,60.895,68.903,67.895,25.0,subPlot_new_all_171.mp4,61,67,7,-1.008,0,0,True,28,21,3,1.0,3.0,3952,13328,0.2965,4116,21,15000,0,64,1
fpsstream_000118,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,03:55:00,B,7.0,1.0,query,298.109,299,600,False,0.0,A,A,B,"['03:54:00', '03:55:00', '03:56:00', '03:57:00', 'None of the above']",2,0.7419,True,fpsbench_000118,middle,0.496,294.109,301.116,298.109,30.0,order_276.mp4,295,298,4,-3.007,0,0,True,28,64,2,1.0,1.6071,21425,58604,0.3656,21560,110,15000,1236336640,64,1
fpsstream_000119,state_at_event,What was the time displayed on the clock between the two camera flashes?,00:13:00,A,7.0,1.0,query,530.234,531,600,False,100.0,A,A,A,"['00:13:00', '00:15:00', '00:18:00', 'there was no camera flash', 'None of the above']",2,0.6187,True,fpsbench_000119,late,0.8936,527.234,537.234,530.234,30.0,order_260.mp4,528,530,3,-7.0,0,0,True,28,64,3,0.9643,1.6071,38045,104076,0.3656,38220,195,15000,2191687680,64,1
fpsstream_000120,state_at_event,Where was the white cow heading when there was a camera flash?,right,B,26.0,1.0,query,83.598,84,600,False,0.0,D,D,B,"['there was no camera flash', 'right', 'left', 'towards the camera', 'None of the above']",2,0.2486,True,fpsbench_000120,early,0.1296,76.598,85.598,83.598,26.0,subPlot_new_all_118.mp4,77,83,7,-2.0,0,0,True,28,18,3,1.0,3.0,3360,16464,0.2041,3528,18,15000,0,64,1
fpsstream_000121,state_at_event,What is not the time displayed on the clock between the two camera flashes?,00:46:00,D,21.0,1.0,query,311.078,312,600,False,100.0,D,D,D,"['00:50:00', 'there was no camera flash', '00:51:00', '00:46:00', 'None of the above']",2,0.3962,True,fpsbench_000121,middle,0.5188,306.078,316.078,311.078,25.0,subPlot_new_all_107.mp4,307,311,5,-5.0,0,0,True,28,64,2,0.9286,1.4286,14824,61152,0.2424,14896,76,15000,0,64,1
fpsstream_000122,state_at_event,How are the person's hands positioned when he lands?,One hand is reached downwards while the other is behind him,C,5.0,1.0,query,422.852,423,600,False,0.0,A,A,C,"['One hand is grabbing the skateboard, while the other is behind him', 'One hand is grabbing the skateboard while the other is by his side', 'One hand is reached downwards while the other is behind him', 'One hand is reached downwards while the other is by his side', 'None of the above']",2,0.3289,True,fpsbench_000122,late,0.7033,419.852,422.852,422.852,30.0,surveil_37.mp4,420,422,3,0.0,0,0,True,28,50,2,1.0,2.0,9706,82908,0.1171,9800,50,15000,0,64,1
fpsstream_000123,state_at_event,How much time is on the timer at the bottom left of the screen when the player kills an enemy?,09:33:00,B,6.0,1.0,query,83.071,84,600,False,100.0,B,B,B,"['09:32:00', '09:33:00', '09:34:00', '09:35:00', 'None of the above']",2,0.2749,True,fpsbench_000123,early,0.1297,77.071,83.071,83.071,25.0,subPlot_new_all_42.mp4,78,83,6,0.0,0,0,True,28,27,3,1.0,3.0,5236,16464,0.318,5292,27,15000,0,64,1
fpsstream_000124,state_at_event,How much time is on the timer at the bottom left of the screen when the player captures the flag?,09:08:00,C,5.0,1.0,query,336.103,337,600,False,100.0,C,C,C,"['09:07:00', '09:09:00', '09:08:00', '09:10:00', 'None of the above']",2,0.6127,True,fpsbench_000124,middle,0.5537,326.103,337.103,336.103,25.0,subPlot_new_all_41.mp4,327,336,10,-1.0,0,0,True,28,64,4,1.0,3.9643,17814,66052,0.2697,17836,91,15000,1022787584,64,1
fpsstream_000125,state_at_event,How much time is left in the quarter when the basketball enters the net?,02:52:00,B,5.0,1.0,query,511.078,512,600,False,100.0,B,B,B,"['02:53:00', '02:52:00', '02:51:00', '02:50:00', 'None of the above']",2,0.621,True,fpsbench_000125,late,0.8508,507.078,511.078,511.078,25.0,subPlot_new_all_117.mp4,508,511,4,0.0,0,0,True,28,64,3,1.0,2.0357,34980,100352,0.3486,35084,179,15000,2011856896,64,1
fpsstream_000126,state_at_event,How much time is left in the quarter when the basketball enters the net?,4.8-5.2 seconds,A,7.0,1.0,query,79.707,80,600,False,0.0,B,B,A,"['4.8-5.2 seconds', '4.6-4.8 seconds', '5.2-5.4 seconds', '5.4+ seconds', 'None of the above']",2,0.2898,True,fpsbench_000126,early,0.1256,74.707,79.707,79.707,25.0,subPlot_new_all_16.mp4,75,79,5,0.0,0,0,True,28,30,3,1.0,3.0,5728,15680,0.3653,5880,30,15000,0,64,1
fpsstream_000127,state_at_event,How much time is left in the quarter when the basketball enters the net?,09:06:00,C,11.0,1.0,query,334.291,335,600,False,0.0,B,B,C,"['09:08:00', '09:07:00', '09:06:00', '09:05:00', 'None of the above']",2,0.5896,True,fpsbench_000127,middle,0.5534,329.291,334.291,334.291,25.0,subPlot_new_all_146.mp4,330,334,5,0.0,0,0,True,28,64,3,1.0,2.8929,17099,65660,0.2604,17248,88,15000,989069312,64,1
fpsstream_000128,state_at_event,What is the stance of the player who scores when the basketball enters the net?,He is hopping lightly while his arm is raised and bent,D,8.0,1.0,query,489.714,490,600,False,0.0,A,A,D,"['He is standing still, with his arm raised up and mostly straight', 'He is standing still with his arm raised but bent', 'He is hopping lightly while his arm is raised and mostly straight', 'He is hopping lightly while his arm is raised and bent', 'None of the above']",2,0.6594,True,fpsbench_000128,late,0.816,484.714,490.72,489.714,25.0,subPlot_new_all_180.mp4,485,489,5,-1.006,0,0,True,28,64,3,1.0,2.0714,32407,96040,0.3374,32536,166,15000,1865744384,64,1
fpsstream_000129,state_at_event,What is the motion of the player with the ball when he releases it?,He is at the top of his jump,C,8.0,1.0,query,121.279,122,600,False,0.0,A,A,C,"['He is rising upwards as a result of his jump', 'He is falling from his jump', 'He is at the top of his jump', 'He is on the floor', 'None of the above']",2,0.3054,True,fpsbench_000129,early,0.1941,115.279,121.285,121.279,30.0,count_226.mp4,116,121,6,-0.006,0,0,True,28,40,3,1.0,3.0,7667,23912,0.3206,7840,40,15000,0,64,1
fpsstream_000130,state_at_event,What is the singer in the white shirt not doing when the drummer hits both of the cymbals?,tapping his left foot,C,5.0,1.0,query,265.845,266,600,False,100.0,C,C,C,"['tapping his right foot', 'playing the piano', 'tapping his left foot', 'singing', 'None of the above']",2,0.6355,True,fpsbench_000130,middle,0.4387,258.845,268.845,265.845,25.0,subPlot_new_all_84.mp4,259,265,7,-3.0,0,0,True,28,64,2,1.0,1.9286,17196,52136,0.3298,17248,88,15000,989069312,64,1
fpsstream_000131,state_at_event,What is the motion of the player's arms when the ball enters the basket?,One arm his held straight up while the other is swinging backwards,A,7.0,1.0,query,487.124,488,600,False,100.0,A,A,A,"['One arm his held straight up while the other is swinging backwards', 'One arm is held straight up while the other is held to his side', 'One arm is falling down while the other is swinging backwards', 'One arm is falling down while the other is held to his side', 'None of the above']",2,0.6224,True,fpsbench_000131,late,0.8117,482.124,488.13,487.124,25.0,subPlot_new_all_136.mp4,483,487,5,-1.006,0,0,True,28,64,3,1.0,2.5714,34056,95648,0.3561,34104,174,15000,1955659776,64,1
fpsstream_000132,state_at_event,What is the speed of the ego vehicle when it is under the bridge?,between 40 and 60 kmph,B,5.0,1.0,query,151.031,152,600,False,100.0,B,B,B,"['less than 40 kmph', 'between 40 and 60 kmph', 'more than 60 mph', 'between 40 and 60 mph', 'None of the above']",2,0.2198,True,fpsbench_000132,early,0.239,141.031,151.031,151.031,30.0,surveil_59.mp4,142,151,10,0.0,0,0,True,28,10,4,1.0,4.0,1769,29792,0.0594,1960,10,15000,0,64,1
fpsstream_000133,state_at_event,What is the motion of the shooting player's arms when the ball enters the basket?,He is lowering one arm while the other is held up,D,5.0,1.0,query,283.87,284,600,False,0.0,B,B,D,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'He is lowering one arm while the other is held up', 'None of the above']",2,0.4041,True,fpsbench_000133,middle,0.4695,278.87,284.876,283.87,25.0,subPlot_new_all_17.mp4,279,283,5,-1.006,0,0,True,28,64,3,0.9286,2.2857,14662,55664,0.2634,14700,75,15000,0,64,1
fpsstream_000134,state_at_event,What does not happen when the parrot video is played on the TV screen?,the guy nods,D,5.0,1.0,query,529.319,530,600,False,0.0,E,E,D,"['a girl raises her eyebrows', 'the guy raises his eyebrows', 'a girl opens her mouth', 'the guy nods', 'None of the above']",2,0.5599,True,fpsbench_000134,late,0.8879,520.319,534.334,529.319,24.0,order_35.mp4,521,529,9,-5.015,0,0,True,28,64,3,1.0,2.2143,38017,103880,0.366,38024,194,15000,2180448256,64,1
fpsstream_000135,state_at_event,What is the motion of the player's arms when the ball enters the basket?,One arm is held up while the other is held by his side,D,9.0,1.0,query,82.768,83,600,False,0.0,B,B,D,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'One arm is held up while the other is held by his side', 'None of the above']",2,0.2402,True,fpsbench_000135,early,0.1309,77.768,83.774,82.768,25.0,subPlot_new_all_106.mp4,78,82,5,-1.006,0,0,True,28,25,2,1.0,2.0,4832,16268,0.297,4900,25,15000,0,64,1
fpsstream_000136,state_at_event,What is the motion of the player's arms when the ball enters the basket?,He is lowering one arm while the other is by his side,C,6.0,1.0,query,355.697,356,600,False,0.0,B,B,C,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'One arm is held up while the other is held by his side', 'None of the above']",2,0.6174,True,fpsbench_000136,middle,0.5904,350.697,356.703,355.697,25.0,order_53.mp4,351,355,5,-1.006,0,0,True,28,64,2,1.0,1.5714,22445,69776,0.3217,22540,115,15000,1292533760,64,1
fpsstream_000137,blink_and_miss,What is the result of the player's swing,"He strikes the ball, causing it to fly at a low angle",D,11.0,1.0,query,429.865,430,600,False,0.0,B,B,D,"['He misses the ball entirely', 'He clips the ball with his bat, and the ball continues to fly behind him', 'He strikes the ball, causing it to fly at a high angle', 'He strikes the ball, causing it to fly at a low angle', 'None of the above']",2,0.5659,True,fpsbench_000137,late,0.7157,425.865,430.87,429.865,25.0,subPlot_new_all_161.mp4,426,429,4,-1.005,0,0,True,28,64,2,0.7857,0.8214,28162,84280,0.3341,28224,144,15000,1618477056,64,1
fpsstream_000138,causality_detection,What stops the ball from entering the goal?,Both the crossbar and the hand of the goalie,D,5.0,1.0,query,129.666,130,600,False,0.0,C,C,D,"['The crossbar of the goal', 'The vertical goal post', 'The hand of the goalie', 'Both the crossbar and the hand of the goalie', 'None of the above']",2,0.3029,True,fpsbench_000138,early,0.1994,115.666,135.686,129.666,25.0,subPlot_new_all_57.mp4,116,129,14,-6.02,0,0,True,28,39,4,1.0,4.0,7458,25480,0.2927,7644,39,15000,0,64,1
