video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
Ego4D__clips__93231c7e-1cf4-4a20-b1f8-9cc9428915b2,297,HLD,what did I put in the black dustbin?,"['empty water bottles', 'Unable to answer', 'old newspapers', 'food scraps']",Unable to answer,B,D) food scraps,D,0.0,371.0,0,0,1.0,False,True,64,1
Ego4D__clips__93231c7e-1cf4-4a20-b1f8-9cc9428915b2,298,HLD,Where did I put the vacuum cleaner head?,"['closet', 'Unable to answer', 'bathroom', 'kitchen']",Unable to answer,B,A) closet,A,0.0,392.0,0,0,1.0,False,True,64,1
Ego4D__clips__956488d0-1b28-41b5-a13f-7f1b72e1c2c7,106,EPM,Where was the container after I moved it?,"['at the floor', 'at the table', 'at the ground', 'at the cabinet']",at the floor,A,B) at the table,B,0.0,192.0,0,0,1.0,False,True,64,1
Ego4D__clips__956488d0-1b28-41b5-a13f-7f1b72e1c2c7,107,EPM,How many times did I scoop cement from the container?,"['three times', 'four times', 'five times', 'six times']",five times,C,A) three times,A,0.0,251.0,0,0,1.0,False,True,64,1
Ego4D__clips__956488d0-1b28-41b5-a13f-7f1b72e1c2c7,108,EPM,What did I put in the container?,"['cement', 'water', 'mud', 'garbage']",cement,A,B) water,B,0.0,322.0,0,0,1.0,False,True,64,1
Ego4D__clips__956488d0-1b28-41b5-a13f-7f1b72e1c2c7,306,HLD,where was the plastic shovel before i picked it?,"['at the garbage bucket', 'Unable to answer', 'on the ground', 'inside the blue bucket']",Unable to answer,B,D) inside the blue bucket,D,0.0,334.0,0,0,1.0,False,True,64,1
Ego4D__clips__956488d0-1b28-41b5-a13f-7f1b72e1c2c7,109,EPM,Where was the scraper before I picked it?,"['hanging the cabinet', 'on the table', 'at the ground', 'in the bucket']",hanging the cabinet,A,A) hanging the cabinet,A,100.0,394.0,0,0,1.0,False,True,64,1
Ego4D__clips__99679e4d-1396-4248-97f4-97c9b0ed5336,303,HLD,Where is the bucket?,"['Unable to answer', 'on the floor', 'in the saw table', 'next to the saw']",Unable to answer,A,D) next to the saw,D,0.0,228.0,0,0,1.0,False,True,64,1
Ego4D__clips__99679e4d-1396-4248-97f4-97c9b0ed5336,302,HLD,How many red cups are on the ground?,"['1', '2', 'Unable to answer', '4']",Unable to answer,C,C) Unable to answer,C,100.0,390.0,0,0,1.0,False,True,64,1
Ego4D__clips__9a13aee2-0dca-49f8-968f-8f53c5a62963,314,HLD,where was cooking oil before I pour in the pan?,"['Unable to answer', 'On the counter top', 'In the refrigerator', 'In the cabinet']",Unable to answer,A,B) On the counter top,B,0.0,50.0,0,0,1.0,False,True,64,1
Ego4D__clips__9a13aee2-0dca-49f8-968f-8f53c5a62963,313,HLD,Did I close the cabinet,"['Unable to answer', 'no']",Unable to answer,A,B) no,B,0.0,76.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,126,EPM,Where was the towel?,"['hanging', 'folded', 'lying', 'on a rack']",hanging,A,A) hanging,A,100.0,262.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,18,EPM,Where was the frypan before I picked it?,"['on the counter', 'in the sink', 'stove', 'in the cabinet']",stove,C,C) stove,C,100.0,266.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,17,EPM,What did I put in the pan?,"['water', 'oil', 'onions', 'meat']",water,A,D) meat,D,0.0,288.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,127,EPM,What did I put in the polythene paper?,"['onion', 'meat', 'tomato', 'potato']",onion,A,D) potato,D,0.0,337.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,16,EPM,Where is my towel?,"['hanging on fridge', 'in the cabinet', 'on the counter', 'in the sink']",hanging on fridge,A,A) hanging on fridge,A,100.0,341.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,15,EPM,Where did I put the bottle of oil?,"['on the stove', 'on the counter', 'in the sink', 'cabinet']",cabinet,D,D) cabinet,D,100.0,353.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,128,EPM,What shape was the meat I put on the pan?,"['round', 'square', 'flat', 'triangle']",flat,C,A) round,A,0.0,401.0,0,0,1.0,False,True,64,1
Ego4D__clips__a40dce18-488d-4acc-b754-fcd56c204db1,129,EPM,Did I leave the cooker on?,"['yes', 'no']",no,B,A) yes,A,0.0,468.0,0,0,1.0,False,True,64,1
Ego4D__clips__a538b7bc-5ec2-496a-8bbe-9d6d38381a39,351,HLD,In what location did I see the trash can?,"['Unable to answer', 'inside the van', 'at the corner', 'on the stairs']",Unable to answer,A,C) at the corner,C,0.0,362.0,0,0,1.0,False,True,64,1
Ego4D__clips__a538b7bc-5ec2-496a-8bbe-9d6d38381a39,350,HLD,How many white planks did I carry out of the house?,"['three', 'Unable to answer', 'four', 'one']",Unable to answer,B,A) three,A,0.0,370.0,0,0,1.0,False,True,64,1
Ego4D__clips__a99baf07-ce1c-4f73-ab20-ed0dfc079510,172,EPM,What fruits did i put in the polythene bag?,"['mangoes', 'apples', 'oranges', 'pomegranate fruits']",pomegranate fruits,D,C) oranges,C,0.0,21.0,0,0,1.0,False,True,64,1
Ego4D__clips__a99baf07-ce1c-4f73-ab20-ed0dfc079510,173,EPM,What did i put in the trolley?,"['a bag of onions', 'a bag of potatoes', 'a bag of fruits', 'a bag of vegetables']",a bag of fruits,C,D) a bag of vegetables,D,0.0,61.0,0,0,1.0,False,True,64,1
Ego4D__clips__a99baf07-ce1c-4f73-ab20-ed0dfc079510,174,EPM,How many carrots did i pick?,"['7', '14', '21', '28']",14,B,B) 14,B,100.0,135.0,0,0,1.0,False,True,64,1
Ego4D__clips__a99baf07-ce1c-4f73-ab20-ed0dfc079510,175,EPM,where did i put the trolley?,"['near the fruits', 'near the vegetables', 'near the breads', ""near the onion's""]",near the onion's,D,A) near the fruits,A,0.0,446.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,184,EPM,what gloves color was the dish washer wearing,"['orange', 'green', 'yellow', 'blue']",orange,A,D) blue,D,0.0,75.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,185,EPM,where did I pick the plate from,"['sink', 'table', 'plate drainer', 'cupboard']",plate drainer,C,B) table,B,0.0,264.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,152,EPM,Where did I put the glass cup?,"['plate drainer', 'beside the faucet', 'at the stove', 'on the countertop']",plate drainer,A,A) plate drainer,A,100.0,294.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,154,EPM,Where was the Kitchen towel before I picked it?,"['inside the tupperware', 'on the countertop', 'beside the faucet', 'in the plate drainer']",inside the tupperware,A,B) on the countertop,B,0.0,419.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,186,EPM,Where was the towel before washing it,"['on the counter', 'on the plate drainer', 'inside the cupboard', 'inside tupperware']",inside tupperware,D,B) on the plate drainer,B,0.0,419.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,155,EPM,Where was the soap I picked it?,"['beside the faucet', 'on the countertop', 'in the plate drainer', 'inside the tupperware']",beside the faucet,A,A) beside the faucet,A,100.0,430.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,187,EPM,What did I use to open water tap,"['the hand', 'a sponge', 'a towel', 'a knob']",the hand,A,D) a knob,D,0.0,455.0,0,0,1.0,False,True,64,1
Ego4D__clips__aa2afb03-41d8-42fc-a111-982d9319f1c4,153,EPM,Where did I put the Kitchen towel?,"['sink', 'inside the tupperware', 'on the countertop', 'in the plate drainer']",sink,A,C) on the countertop,C,0.0,474.0,0,0,1.0,False,True,64,1
Ego4D__clips__ab094ea2-9251-4f10-945b-c2ab00c5282e,74,EPM,where did i put my phone?,"['kitchen table', 'couch', 'coffee table', 'kitchen sink']",kitchen table,A,C) coffee table,C,0.0,7.0,0,0,1.0,False,True,64,1
Ego4D__clips__ab094ea2-9251-4f10-945b-c2ab00c5282e,75,EPM,In what location did i see the stove?,"['bathroom', 'living room', 'kitchen', 'bedroom']",kitchen,C,C) kitchen,C,100.0,141.0,0,0,1.0,False,True,64,1
Ego4D__clips__ab094ea2-9251-4f10-945b-c2ab00c5282e,76,EPM,Where did i put the black knife?,"['chopping board', 'kitchen sink', 'kitchen table', 'drawer']",chopping board,A,A) chopping board,A,100.0,228.0,0,0,1.0,False,True,64,1
Ego4D__clips__ab094ea2-9251-4f10-945b-c2ab00c5282e,77,EPM,what did i put in the cooking pot?,"['carrot', 'pot', 'ginger', 'water']",pot,B,D) water,D,0.0,247.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,130,EPM,What did I put in the dust bin?,"['beef sauce', 'tomato', 'garlic']",beef sauce,A,A) beef sauce,A,100.0,240.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,131,EPM,What did I remove from the plastic bag?,"['onion', 'green pepper', 'cabbage']",onion,A,C) cabbage,C,0.0,277.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,68,EPM,Where is the red floor pillow?,"['at the living room', 'in the bedroom', 'in the kitchen', 'in the bathroom']",at the living room,A,B) in the bedroom,B,0.0,278.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,69,EPM,Where was the onion before I picked it?,"['nylon', 'in the cabinet', 'inside the refrigerator', 'on the counter']",nylon,A,D) on the counter,D,0.0,278.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,67,EPM,Where was the plastic wrap before I picked it?,"['at the door of refrigerator', 'on the counter', 'inside the refrigerator', 'in the cabinet']",at the door of refrigerator,A,C) inside the refrigerator,C,0.0,332.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,66,EPM,Where did I put the remaining onions?,"['on the counter', 'at the refrigerator', 'inside the refrigerator', 'in the cabinet']",at the refrigerator,B,C) inside the refrigerator,C,0.0,373.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,132,EPM,What did I put in the fridge?,"['onion', 'green pepper', 'cabbage']",onion,A,C) cabbage,C,0.0,374.0,0,0,1.0,False,True,64,1
Ego4D__clips__b01fdd44-357c-4566-b487-d9ff21e56c2e,133,EPM,What did I pick from the drawer?,"['pan lid', 'spatula', 'chopsticks']",pan lid,A,A) pan lid,A,100.0,472.0,0,0,1.0,False,True,64,1
Ego4D__clips__b069f58c-c69a-45e3-b6c9-367113727cd6,384,HLD,where is the lamp ,"['on the dining table', 'Unable to answer', 'on the cabinet', 'on the wall']",Unable to answer,B,A) on the dining table,A,0.0,418.0,0,0,1.0,False,True,64,1
Ego4D__clips__b1bd830a-a738-4ebe-9e88-c348def0de90,390,HLD,What did I put in bottle on sink?,"['oil', 'Unable to answer', 'soap', 'gasoline']",Unable to answer,B,C) soap,C,0.0,302.0,0,0,1.0,False,True,64,1
Ego4D__clips__b1bd830a-a738-4ebe-9e88-c348def0de90,389,HLD,Where is the yellow and black hand drill?,"['Unable to answer', 'on the ground', 'on the shelf', 'in a box']",Unable to answer,A,B) on the ground,B,0.0,419.0,0,0,1.0,False,True,64,1
Ego4D__clips__b352dc19-c601-4740-9559-6db99ea782e9,406,HLD,How many boxes did lady with specks carry?,"['two', 'three', 'Unable to answer', 'four']",Unable to answer,C,C) Unable to answer,C,100.0,376.0,0,0,1.0,False,True,64,1
Ego4D__clips__ba5b8b24-2335-40c0-86c9-bfd76620e1fa,391,HLD,Where did I put the black wallet ,"['Unable to answer', 'counter', 'chair']",Unable to answer,A,A) Unable to answer,A,100.0,673.0,0,0,1.0,False,True,64,1
Ego4D__clips__bccb07af-db56-4deb-9a5c-4fb2ee8a356f,375,HLD,Where was the bike seat before I opened it?,"['on the table', 'Unable to answer', 'in the box', 'on the scooter']",Unable to answer,B,C) in the box,C,0.0,255.0,0,0,1.0,False,True,64,1
Ego4D__clips__bccb07af-db56-4deb-9a5c-4fb2ee8a356f,374,HLD,How many yellow tuk-tuk are outside,"['two', 'Unable to answer', 'three', 'four']",Unable to answer,B,B) Unable to answer,B,100.0,287.0,0,0,1.0,False,True,64,1
Ego4D__clips__bccc3bde-d9b2-4edb-9b1f-a3f42dd07b3e,397,HLD,How many doughs did i roll to shape?,"['Unable to answer', 'ten', 'twenty', 'thirty']",Unable to answer,A,B) ten,B,0.0,342.0,0,0,1.0,False,True,64,1
Ego4D__clips__bccc3bde-d9b2-4edb-9b1f-a3f42dd07b3e,396,HLD,How many dough portions did I cut?,"['two', 'Unable to answer', 'four', 'six']",Unable to answer,B,D) six,D,0.0,419.0,0,0,1.0,False,True,64,1
Ego4D__clips__c0a634a9-3dbe-44f8-9a04-7718d2a2762e,352,HLD,What did I plug into the socket?,"['a hose', 'Unable to answer', 'a cord', 'a tool']",Unable to answer,B,C) a cord,C,0.0,267.0,0,0,1.0,False,True,64,1
Ego4D__clips__c0a634a9-3dbe-44f8-9a04-7718d2a2762e,353,HLD,in what room did I see the machine?,"['at the kitchen', 'Unable to answer', 'at the bedroom', 'at the bathroom']",Unable to answer,B,B) Unable to answer,B,100.0,361.0,0,0,1.0,False,True,64,1
Ego4D__clips__c6470548-81a3-4d9c-8bee-87a955948d5c,118,EPM,who did I talk to at the table ?,"['0', '1', '2', '3']",1,B,A) 0,A,0.0,118.0,0,0,1.0,False,True,64,1
Ego4D__clips__c6470548-81a3-4d9c-8bee-87a955948d5c,119,EPM,who did I interact with while I stood at the table?,"['0', '1', '2', '3']",2,C,A) 0,A,0.0,183.0,0,0,1.0,False,True,64,1
Ego4D__clips__c6470548-81a3-4d9c-8bee-87a955948d5c,121,EPM,where is the stove?,"['on the truck', 'on the walks around', 'on the table', 'in the tent']",on the walks around,B,C) on the table,C,0.0,245.0,0,0,1.0,False,True,64,1
Ego4D__clips__c6470548-81a3-4d9c-8bee-87a955948d5c,120,EPM,where is the plastic bag?,"['on the table', 'at the ground', 'on the truck', 'in the tent']",at the ground,B,B) at the ground,B,100.0,251.0,0,0,1.0,False,True,64,1
Ego4D__clips__c6470548-81a3-4d9c-8bee-87a955948d5c,318,HLD,In what location did I see the insulated bottle?,"['On the ground', 'Unable to answer', 'Inside the pick up track', 'Inside the tent']",Unable to answer,B,D) Inside the tent,D,0.0,281.0,0,0,1.0,False,True,64,1
Ego4D__clips__c8f4c698-167f-44f8-b624-3fb69660a7ce,180,EPM,Where was the blue screwdriver?,"['on the toolbox', 'inside the drawer', 'beside the toolbox', 'near the red drum']",inside the drawer,B,C),C,0.0,59.0,0,0,1.0,False,True,64,1
Ego4D__clips__c8f4c698-167f-44f8-b624-3fb69660a7ce,181,EPM,Where did I put the black basin?,"['in top of blue drum', 'on the floor', 'inside the drawer', 'under the blue drum']",in top of blue drum,A,A) in top of blue drum,A,100.0,243.0,0,0,1.0,False,True,64,1
Ego4D__clips__c8f4c698-167f-44f8-b624-3fb69660a7ce,366,HLD,What spanner did I remove from the drawer?,"['Unable to answer', 'screwdriver', 'pliers', 'hammer']",Unable to answer,A,C) pliers,C,0.0,350.0,0,0,1.0,False,True,64,1
Ego4D__clips__c8f4c698-167f-44f8-b624-3fb69660a7ce,182,EPM,where was the grey soldering gun before I picked it?,"['on the floor', 'inside the drawer', 'on the toolbox', 'under the toolbox']",inside the drawer,B,C) on the toolbox,C,0.0,360.0,0,0,1.0,False,True,64,1
Ego4D__clips__c8f4c698-167f-44f8-b624-3fb69660a7ce,183,EPM,Where was the wrench before I picked it?,"['on the toolbox', 'on the floor', 'inside the drawer', 'under the toolbox']",inside the drawer,C,A) on the toolbox,A,0.0,411.0,0,0,1.0,False,True,64,1
Ego4D__clips__c9885f38-fa92-42f0-b998-42b1139b5b5f,405,HLD,What chain did I rotate?,"['Unable to answer', 'car chain', 'bicycle chain']",Unable to answer,A,C) bicycle chain,C,0.0,351.0,0,0,1.0,False,True,64,1
Ego4D__clips__c9885f38-fa92-42f0-b998-42b1139b5b5f,404,HLD,Where is the small grey keg?,"['Unable to answer', 'floor', 'shelf', 'tool box']",Unable to answer,A,C) shelf,C,0.0,385.0,0,0,1.0,False,True,64,1
Ego4D__clips__cc2a687e-e871-4319-85c9-c0161678903d,47,EPM,Who did I talk to in the living room?,"['a woman with blonde hair', 'a man with sunglasses', 'a dog', 'a man with a white shirt']",a man with sunglasses,B,D) a man with a white shirt,D,0.0,81.0,0,0,1.0,False,True,64,1
Ego4D__clips__cc2a687e-e871-4319-85c9-c0161678903d,48,EPM,Where is the the phone before I scrolled it?,"['table', 'hand', 'pocket', 'couch']",hand,B,A) table,A,0.0,198.0,0,0,1.0,False,True,64,1
Ego4D__clips__cc2a687e-e871-4319-85c9-c0161678903d,49,EPM,Where did I put the phone,"['left hand', 'right hand', 'table', 'couch']",right hand,B,C) table,C,0.0,210.0,0,0,1.0,False,True,64,1
Ego4D__clips__cf1470f1-9a03-4944-95dd-7f8410bb6cc8,323,HLD,Where is my screwdriver?,"['Unable to answer', 'at the lawnmower', 'on the red long box', 'at the metal bench']",Unable to answer,A,C) on the red long box,C,0.0,955.0,0,0,1.0,False,True,64,1
Ego4D__clips__d3413a15-c30d-4cd7-ac2e-e56af6790754,359,HLD,who did I interact with when  I was operating mobile phone?,"['a man wearing a black jacket', 'Unable to answer', 'a woman wearing a red jacket', 'a woman wearing a black jacket']",Unable to answer,B,B) Unable to answer,B,100.0,141.0,0,0,1.0,False,True,64,1
Ego4D__clips__d37ab6fe-4f57-41ef-b6ff-cb193be15303,335,HLD,who did I talk to in the house?,"['a woman who wore black shirt', 'Unable to answer', 'a man who wore black shirt', 'a woman who wore white shirt']",Unable to answer,B,A) a woman who wore black shirt,A,0.0,420.0,0,0,1.0,False,True,64,1
Ego4D__clips__d7b8f461-db42-4365-9f89-83f923528293,336,HLD,What mushroom did i chop,"['Unable to answer', 'shiitake mushroom', 'white mushroom']",Unable to answer,A,C) white mushroom,C,0.0,71.0,0,0,1.0,False,True,64,1
Ego4D__clips__d7b8f461-db42-4365-9f89-83f923528293,337,HLD,How many tomatoes did I chop?,"['One piece', 'Unable to answer', 'Three pieces']",Unable to answer,B,B) Unable to answer,B,100.0,407.0,0,0,1.0,False,True,64,1
Ego4D__clips__d87b96a7-09f5-419d-84fc-f916bd68ae1b,344,HLD,Where did I put the bag?,"[""on the driver's seat"", 'Unable to answer', 'at the hallway', 'on the dining table']",Unable to answer,B,A) on the driver's seat,A,0.0,27.0,0,0,1.0,False,True,64,1
Ego4D__clips__da074982-6ab1-4d82-a35b-20d08e9bbe0b,394,HLD,Did i press the  switch button?,"['Unable to answer', 'no']",Unable to answer,A,B) no,B,0.0,285.0,0,0,1.0,False,True,64,1
Ego4D__clips__da074982-6ab1-4d82-a35b-20d08e9bbe0b,395,HLD,Where was the tray before I removed it from the oven?,"['table', 'shelve', 'Unable to answer', 'rack']",Unable to answer,C,D) rack,D,0.0,297.0,0,0,1.0,False,True,64,1
Ego4D__clips__ec4a3ba3-eb00-4aa8-9b41-36043ece98f7,0,EPM,Who did I communicate to  when chopping egg plants?,"['a person with brown shirt', 'a person with green shirt', 'a person with blue shirt', 'a person with white shirt']",a person with blue shirt,C,A) a person with brown shirt,A,0.0,215.0,0,0,1.0,False,True,64,1
Ego4D__clips__ec4a3ba3-eb00-4aa8-9b41-36043ece98f7,1,EPM,What did I drop in the bowl in the sink?,"['meat', 'onion', 'eggplant', 'carrot']",eggplant,C,D) carrot,D,0.0,244.0,0,0,1.0,False,True,64,1
Ego4D__clips__ec4a3ba3-eb00-4aa8-9b41-36043ece98f7,2,EPM,Where is the microwave? ,"['on the table', 'in the cabinet', 'on the counter', 'on the sink']",on the table,A,C) on the counter,C,0.0,265.0,0,0,1.0,False,True,64,1
Ego4D__clips__ec4a3ba3-eb00-4aa8-9b41-36043ece98f7,385,HLD,Did I close the bottle of oil?,"['No, I left it open', 'Unable to answer', ""The video doesn't show this""]",Unable to answer,B,"A) No, I left it open",A,0.0,359.0,0,0,1.0,False,True,64,1
Ego4D__clips__ec4a3ba3-eb00-4aa8-9b41-36043ece98f7,3,EPM,What food did I chop?,"['eggplant', 'meat', 'onion', 'carrot']",meat,B,D) carrot,D,0.0,369.0,0,0,1.0,False,True,64,1
Ego4D__clips__f04e8671-a8f1-4bf8-965b-38f45679ac0a,50,EPM,What did I sharpen the pencil with?,"['a blade', 'a piece of sandpaper', 'a file', 'a saw']",a blade,A,A) a blade,A,100.0,295.0,0,0,1.0,False,True,64,1
Ego4D__clips__f04e8671-a8f1-4bf8-965b-38f45679ac0a,51,EPM,What color was the jacket hanged on the wall?,"['army green', 'black', 'blue', 'orange']",army green,A,A) army green,A,100.0,359.0,0,0,1.0,False,True,64,1
Ego4D__clips__f04e8671-a8f1-4bf8-965b-38f45679ac0a,52,EPM,How many wooden sticks did I hold?,"['two', 'three', 'four', 'five']",two,A,A) two,A,100.0,410.0,0,0,1.0,False,True,64,1
Ego4D__clips__f04e8671-a8f1-4bf8-965b-38f45679ac0a,354,HLD,In what room did I see the hammer last?,"['kitchen', 'bathroom', 'Unable to answer', 'living room']",Unable to answer,C,A) kitchen,A,0.0,420.0,0,0,1.0,False,True,64,1
Ego4D__clips__f04e8671-a8f1-4bf8-965b-38f45679ac0a,53,EPM,In what location did I see the drill?,"['at the floor', 'on the table', 'inside a cabinet', 'on the wall']",at the floor,A,B) on the table,B,0.0,423.0,0,0,1.0,False,True,64,1
Ego4D__clips__f31e8020-1bdb-4885-90f6-a84ad8a392c9,144,EPM,What color is the car?,"['blue', 'white', 'black']",white,B,B) white,B,100.0,132.0,0,0,1.0,False,True,64,1
Ego4D__clips__f31e8020-1bdb-4885-90f6-a84ad8a392c9,145,EPM,Where is the dust bin?,"['beside the door', 'beside the tissue paper', 'in the middle of the store']",beside the door,A,B) beside the tissue paper,B,0.0,194.0,0,0,1.0,False,True,64,1
Ego4D__clips__f31e8020-1bdb-4885-90f6-a84ad8a392c9,147,EPM,Where is the tissue paper?,"['beside the trashcan', 'beside the dustbin', 'next to the door']",beside the trashcan,A,A) beside the trashcan,A,100.0,196.0,0,0,1.0,False,True,64,1
Ego4D__clips__f31e8020-1bdb-4885-90f6-a84ad8a392c9,146,EPM,What color is my my shirt,"['black', 'red', 'white']",black,A,C) white,C,0.0,211.0,0,0,1.0,False,True,64,1
Ego4D__clips__f31e8020-1bdb-4885-90f6-a84ad8a392c9,368,HLD,who did I interact with  when I was shopping?,"['Unable to answer', 'a woman wearing a black jacket', 'a man wearing black jacket']",Unable to answer,A,C) a man wearing black jacket,C,0.0,375.0,0,0,1.0,False,True,64,1
Ego4D__clips__f32cb53d-4a80-499c-bb32-cefef3abe205,376,HLD,Where is the phone?,"['on the table', 'in the pocket', 'Unable to answer', 'on the floor']",Unable to answer,C,A) on the table,A,0.0,420.0,0,0,1.0,False,True,64,1
Ego4D__clips__f748feb9-9a15-4f2b-9b65-186f90107c7c,328,HLD,What did i put in the dough mixer?,"['Unable to answer', 'flour', 'water']",Unable to answer,A,B) flour,B,0.0,536.0,0,0,1.0,False,True,64,1
Ego4D__clips__f748feb9-9a15-4f2b-9b65-186f90107c7c,327,HLD,What did I put in the rack,"['Unable to answer', 'a container', 'a plastic taper ware', 'a bowl']",Unable to answer,A,B) a container,B,0.0,1109.0,0,0,1.0,False,True,64,1
Ego4D__clips__f800514a-5fb0-4620-beb3-69d6c73ddb3f,139,EPM,In what location did I see a yellow carrier bag?,"['sofa set', 'floor', 'coffee table', 'dining table']",floor,B,B) floor,B,100.0,291.0,0,0,1.0,False,True,64,1
Ego4D__clips__f800514a-5fb0-4620-beb3-69d6c73ddb3f,138,EPM,Where did I put the tablet?,"['coffee table', 'sofa set', 'dining table', 'floor']",sofa set,B,A) coffee table,A,0.0,292.0,0,0,1.0,False,True,64,1
Ego4D__clips__fcd878ee-7f8c-44fb-8939-1aec6c77ba72,94,EPM,Where was the television?,"['at the top of table', 'at the bottom of table', 'in the middle of table', 'at the side of table']",at the top of table,A,A) at the top of table,A,100.0,18.0,0,0,1.0,False,True,64,1
Ego4D__clips__fcd878ee-7f8c-44fb-8939-1aec6c77ba72,95,EPM,Who did I interact with when I swept the floor?,"['My friend', 'My wife', 'My brother', 'My roommate']",My brother,C,D) My roommate,D,0.0,103.0,0,0,1.0,False,True,64,1
Ego4D__clips__fcd878ee-7f8c-44fb-8939-1aec6c77ba72,96,EPM,Where was the exercise ball?,"['on the table', 'on the floor', 'on the sofa', 'on the bench']",on the table,A,B) on the floor,B,0.0,152.0,0,0,1.0,False,True,64,1
Ego4D__clips__fcd878ee-7f8c-44fb-8939-1aec6c77ba72,97,EPM,In what location did i see the jenga game box?,"['on the table', 'on the floor', 'on the sofa', 'on the bench']",on the table,A,A) on the table,A,100.0,411.0,0,0,1.0,False,True,64,1
OpenEQA__000-hm3d-BFRyYbPCCPE,239,EPM,What is the white object on the wall above the TV?,"['Painting', 'Light fixture', 'Air conditioning unit', 'Fan']",Air conditioning unit,C,C) Air conditioning unit,C,100.0,50.0,0,0,1.0,False,True,64,1
OpenEQA__000-hm3d-BFRyYbPCCPE,244,EPM,What color is the staircase railing?,"['Brown', 'Gray', 'Black', 'White']",Brown,A,A) Brown,A,100.0,91.0,0,0,1.0,False,True,64,1
OpenEQA__000-hm3d-BFRyYbPCCPE,240,EPM,What is the white object on the wall above the TV?,"['Light fixture', 'Painting', 'Fan', 'Air conditioning unit']",Air conditioning unit,D,D) Air conditioning unit,D,100.0,98.0,0,0,1.0,False,True,64,1
OpenEQA__000-hm3d-BFRyYbPCCPE,262,EPM,What should I do to cool down?,"['Open the window', 'Turn on the heater', 'Turn on the AC unit', 'Turn on the fan']",Turn on the AC unit,C,C) Turn on the AC unit,C,100.0,98.0,0,0,1.0,False,True,64,1
OpenEQA__001-hm3d-TPhiubUHKcP,438,HLD,Is the bedroom door open?,"[""It's not possible to determine whether the bedroom door is open or closed."", 'Unable to answer', 'The bedroom door is closed.']",Unable to answer,B,C) The bedroom door is closed.,C,0.0,8.0,0,0,1.0,False,True,64,1
OpenEQA__001-hm3d-TPhiubUHKcP,473,HLD,"What is the large, round, and black object on the wall?","['A picture frame', 'A painting', 'Unable to answer', 'A mirror']",Unable to answer,C,D) A mirror,D,0.0,25.0,0,0,1.0,False,True,64,1
OpenEQA__001-hm3d-TPhiubUHKcP,255,EPM,What is to the left of the mirror?,"['A set of stairs', 'A black chest of drawers', 'A plant in a tall vase', 'A black door']",A plant in a tall vase,C,B) A black chest of drawers,B,0.0,116.0,0,0,1.0,False,True,64,1
OpenEQA__001-hm3d-TPhiubUHKcP,266,EPM,What is to the left of the staircase?,"['A bathroom', 'A dresser', 'A kitchen', 'A storage closet']",A storage closet,D,B) A dresser,B,0.0,117.0,0,0,1.0,False,True,64,1
OpenEQA__002-hm3d-wcojb4TFT35,474,HLD,Is the house doorway open or closed?,"['Unable to answer', 'The house doorway is closed.']",Unable to answer,A,B) The house doorway is closed.,B,0.0,8.0,0,0,1.0,False,True,64,1
