video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000104,action_order,What best describes the order of actions during the clip?,"Two men rush at the black-suited man.The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The suited man is able to leap quickly out of danger.",C,6.0,2.0,query,429.561,860,1200,False,0.0,D,D,C,"[""Two men rush at the black-suited man.  The long-haired man appears behind to kick, but the suited man dodges. He swipes at the black suited man, but he dodges again. The old man appears and aims three punches in quick succession, the last cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man. The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims a punch, cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man.The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The suited man is able to leap quickly out of danger."", ""Two men rush at the black-suited man. One swipes at the black suited man, but he dodges. The long-haired man appears behind to kick, but the suited man dodges again. The old man appears and aims five punches in quick succession, the last cutting the suited man's face. The old man lands a karate chop on the suited man's head, but the suited man is able to leap quickly out of danger."", 'None of the above']",2,0.7225,True,fpsbench_000104,late,0.7121,421.561,429.561,429.561,25.0,subPlot_new_all_174.mp4,844,859,16,0.0,0,0,True,28,64,16,0.7143,3.75,64,1
fpsstream_000105,action_order,What best describes the order of actions during the clip?,"The old man charges up an attack, then launches it at the white shirted man, knocking him back. As the old man rushes forward, the long-haired man charges up an attack. The old man grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.",B,5.0,2.0,query,137.404,275,1200,False,0.0,C,C,B,"['The old man charges up an attack, then launches it at the white shirted man, knocking him back. The long-haired man charges up an attack. The old man rushes forward and grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back. As the old man rushes forward, the long-haired man charges up an attack. The old man grabs the white shirted man, punching him rapidly. The long haired man rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back.  The old man rushes forward and grabs the white shirted man, punching him rapidly.The  long haired man charges up an attack and rises into the air, charging two enormous balls of energy and finally discharging them at the white shirted man.', 'The old man charges up an attack, then launches it at the white shirted man, knocking him back.  The  long haired man charges up an attack and rises into the air, charging two enormous balls of energy. The old man rushes forward and grabs the white shirted man, punching him rapidly, and finally discharging the energy at the white shirted man.', 'None of the above']",2,0.5908,True,fpsbench_000105,early,0.2146,126.404,137.404,137.404,24.0,subPlot_new_all_38.mp4,253,274,22,0.0,0,0,True,28,64,22,1.0,14.0357,64,1
fpsstream_000106,action_order,What best describes how the driver moves the wheel during the clip?,"He slowly moves it to the right, then quickly jerks left then right again. He slowly turns left then quickly jerks right and goes back to neutral position.",A,5.0,2.0,query,345.942,692,1200,False,0.0,B,B,A,"['He slowly moves it to the right, then quickly jerks left then right again. He slowly turns left then quickly jerks right and goes back to neutral position.', 'He quickly moves it to the right, then  jerks left. He slowly moves right, then gradually turrns left before he quickly jerks right, and goes back to neutral position.', 'He quickly moves it to the right, then  slowly turns left. He jerks back to the right, then gradually turrns left before he quickly jerks right again, and goes back to neutral position.', 'He slowly moves it to the right, then  jerks left before slowly tuning right. He jerks left before he slowly turns right again, and jerks back to neutral position.', 'None of the above']",2,0.5139,True,fpsbench_000106,middle,0.5779,340.942,350.952,345.942,25.0,movie101_9.mp4,682,691,10,-5.01,0,0,True,28,64,10,0.9286,6.1786,64,1
fpsstream_000107,action_order,What is the correct order of actions taken by the driver during the clip?,"He pulls the handle, then smoothly turns the wheel left. He then turns right all the way back, adjusts the handle, then turns left again, while slightly jerking right then back left.He adjusts the handle, then jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.",B,6.0,2.0,query,465.557,932,1200,False,100.0,B,B,B,"['He pulls the handle, then smoothly turns the wheel left. He adjusts the handle, then turns right all the way back,  then turns left again, while slightly jerking right then back left.He  jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.', 'He pulls the handle, then smoothly turns the wheel left. He then turns right all the way back, adjusts the handle, then turns left again, while slightly jerking right then back left.He adjusts the handle, then jerks the wheel hard left, then turns back right to neutral, with two left/right vibrations.', 'He pulls the handle, then smoothly turns the wheel right. He then turns left all the way back, adjusts the handle, then jerks left again, then slightly jerking right and back left.He then jerks the wheel hard left, adjusts the handle, then turns back right to neutral, with two left/right vibrations.', 'He smoothly turns the wheel right, then pulls the handle. He then turns left all the way back, adjusts the handle again, then slightly jerks right and back left.He then turns the wheel hard left, adjusts the handle, then turns back right to neutral, with two left/right vibrations.', 'None of the above']",2,0.5953,True,fpsbench_000107,late,0.7725,456.557,465.566,465.557,30.0,order_151.mp4,914,931,18,-0.009,0,0,True,28,64,18,0.8571,1.3571,64,1
fpsstream_000108,action_order,What order best describes the sequence of actions of people in the video?,"A person walks towards the camera swinging his hands four times and then saluting two times. At the end, another person is seen giving a kiss",A,4.0,2.0,query,161.704,324,1200,False,0.0,C,C,A,"['A person walks towards the camera swinging his hands four times and then saluting two times. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting one time. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting two times. At the end, another person is seen giving a kiss', 'A person walks towards the camera swinging his hands three times and then saluting three times. At the end, another person is seen giving a kiss', 'None of the above']",2,0.5111,True,fpsbench_000108,early,0.2596,153.704,161.704,161.704,30.0,surveil_176.mp4,308,323,16,0.0,0,0,True,28,64,16,0.9286,11.7857,64,1
fpsstream_000109,action_order,What order best describes the sequence of actions taken by the character carrying gun?,"The character runs and jumps across a fence, and then shoots at the green car coming towards him. At the end he aims again at the car but does not shoot",B,4.0,2.0,query,255.854,512,1200,False,0.0,A,A,B,"['The character runs and jumps across a fence, then aims at the green car but does not shoot. Finally, he shoots at the car', 'The character runs and jumps across a fence, and then shoots at the green car coming towards him. At the end he aims again at the car but does not shoot', 'The character runs and jumps across a fence, shoots at the green car coming towards him, and then shoots at the car a second time', 'The character aims at the green car, then runs and jumps across the fence. Finally, he shoots at the car', 'None of the above']",2,0.5148,True,fpsbench_000109,middle,0.4127,241.854,255.868,255.854,30.0,order_0.mp4,484,511,28,-0.014,0,0,True,28,64,28,0.8929,6.6786,64,1
fpsstream_000110,action_order,What order best describes the sequence of actions taken by the bald headed character?,"The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and stabs him with a knife on his neck",A,5.0,2.0,query,529.129,1059,1200,False,100.0,A,A,A,"['The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and stabs him with a knife on his neck', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and uses a knife to slit his throat from behind', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and incapacitates him with a sedative syringe to the neck', 'The character walks up the stairs, moves in stealth mode towards a guard facing the other way, and strangles him from behind using a fiber wire', 'None of the above']",2,0.5365,True,fpsbench_000110,late,0.8787,513.129,529.145,529.129,30.0,surveil_63.mp4,1027,1058,32,-0.016,0,0,True,28,64,32,0.8929,24.4643,64,1
fpsstream_000111,action_order,What is the order of actions done by the kid?,"The kid shouts on the phone, throws a pillow, and bangs his shoulder on the wall multiple times",B,6.0,2.0,query,87.146,175,1200,False,100.0,B,B,B,"['The kid shouts on the phone, bangs his shoulder on the wall multiple times, and then throws a pillow', 'The kid shouts on the phone, throws a pillow, and bangs his shoulder on the wall multiple times', 'The kid shouts on the phone, throws a pillow, and then bangs his shoulder on the wall once', 'The kid shouts on the phone, throws a pillow, and then hits his entire body against the wall multiple times', 'None of the above']",2,0.4784,True,fpsbench_000111,early,0.1352,80.146,87.146,87.146,30.0,order_24.mp4,161,174,14,0.0,0,0,True,28,64,14,0.9286,2.6429,64,1
fpsstream_000112,blink_and_miss,What is the outcome of the batter's swing?,"He misses the ball, and it flies to the right of the video",B,6.0,2.0,query,332.188,665,1200,False,0.0,A,A,B,"['He strikes the ball, and it flies to the right of the video', 'He misses the ball, and it flies to the right of the video', 'He strikes the ball, and it flies to the left of the video', 'He misses the ball, and it flies to the left of the video', 'None of the above']",2,0.5152,True,fpsbench_000112,middle,0.5499,327.188,332.188,332.188,25.0,subPlot_new_all_121.mp4,655,664,10,0.0,0,0,True,28,64,10,1.0,9.9286,64,1
fpsstream_000113,action_order,What order best describes the sequence of actions taken by the guy in blue t-shirt?,"The guy flips a coin, then fails to catch it, and lifts the banner next to him",D,5.0,2.0,query,435.069,871,1200,False,100.0,D,D,D,"['The guy flips a coin, catches it successfully with one hand, and then lifts the banner next to him', 'The guy flips a coin, immediately lifts the banner next to him, and then fails to catch the falling coin', 'The guy flips a coin, it lands on the ground, he picks it up, and then lifts the banner next to him', 'The guy flips a coin, then fails to catch it, and lifts the banner next to him', 'None of the above']",2,0.5511,True,fpsbench_000113,late,0.7205,425.069,435.079,435.069,30.0,order_93.mp4,851,870,20,-0.01,0,0,True,28,64,20,0.8214,1.8571,64,1
fpsstream_000114,action_order,What is the sequence of actions taken by the two boxers?,"The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, pins the other boxer to the ground, and punches him",B,5.0,2.0,query,112.757,226,1200,False,0.0,A,A,B,"['The boxer on the left fakes a punch while moving closer. In response, the boxer on the right attempts to punch. The boxer on the left then ducks, pins the other boxer to the ground, and punches him', 'The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, pins the other boxer to the ground, and punches him', 'The boxer on the right fakes a punch while moving closer. In response, the boxer on the left attempts to punch. The boxer on the right then ducks, kicks the other boxer to the ground, and punches him', 'The boxer on the right throws a jab that misses. In response, the boxer on the left attempts a counter-punch. The boxer on the right then ducks under the counter, pins the other boxer to the ground, and punches him', 'None of the above']",2,0.7629,True,fpsbench_000114,early,0.177,104.757,112.765,112.757,25.0,subPlot_new_all_23.mp4,210,225,16,-0.008,0,0,True,28,64,16,1.0,7.1786,64,1
fpsstream_000115,action_order,What is the order of actions done by the cat?,"The cat first bites a person's feet, then hits a toy mouse until it grabs it, and then again bites the person's feet",C,4.0,2.0,query,273.992,548,1200,False,100.0,C,C,C,"[""The cat first bites a person's feet, then grabs a toy mouse and proceeds to hit it, and then again bites the person's feet"", ""The cat first hits a toy mouse, then bites a person's feet, and then grabs the toy mouse"", ""The cat first bites a person's feet, then hits a toy mouse until it grabs it, and then again bites the person's feet"", ""The cat first bites a person's feet, then jumps on the floor once, and then again bites the person's feet"", 'None of the above']",2,0.5802,True,fpsbench_000115,middle,0.4475,263.992,274.002,273.992,25.0,subPlot_new_all_134.mp4,528,547,20,-0.01,0,0,True,28,64,20,0.7143,0.8929,64,1
fpsstream_000116,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,15:19:00,B,12.0,2.0,query,463.655,928,1200,False,0.0,C,C,B,"['15:20:00', '15:19:00', ':15:18', '15:17:00', 'None of the above']",2,0.5126,True,fpsbench_000116,late,0.7706,454.655,464.665,463.655,30.0,order_106.mp4,910,927,18,-1.01,0,0,True,28,64,18,0.9643,12.3571,64,1
fpsstream_000117,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,04:01:00,A,7.0,2.0,query,67.895,136,1200,False,100.0,A,A,A,"['04:01:00', '04:02:00', '04:03:00', '04:00:00', 'None of the above']",2,0.5811,True,fpsbench_000117,early,0.1029,60.895,68.903,67.895,25.0,subPlot_new_all_171.mp4,122,135,14,-1.008,0,0,True,28,64,14,1.0,13.5357,64,1
fpsstream_000118,state_at_event,What was the time displayed on the scoreboard the moment the basketball entered the basket?,03:55:00,B,7.0,2.0,query,298.109,597,1200,False,0.0,A,A,B,"['03:54:00', '03:55:00', '03:56:00', '03:57:00', 'None of the above']",2,0.4691,True,fpsbench_000118,middle,0.496,294.109,301.116,298.109,30.0,order_276.mp4,589,596,8,-3.007,0,0,True,28,64,8,0.8929,5.7857,64,1
fpsstream_000119,state_at_event,What was the time displayed on the clock between the two camera flashes?,00:13:00,A,7.0,2.0,query,530.234,1061,1200,False,100.0,A,A,A,"['00:13:00', '00:15:00', '00:18:00', 'there was no camera flash', 'None of the above']",2,0.4672,True,fpsbench_000119,late,0.8936,527.234,537.234,530.234,30.0,order_260.mp4,1055,1060,6,-7.0,0,0,True,28,64,6,0.8571,2.6071,64,1
fpsstream_000120,state_at_event,Where was the white cow heading when there was a camera flash?,right,B,26.0,2.0,query,83.598,168,1200,False,0.0,D,D,B,"['there was no camera flash', 'right', 'left', 'towards the camera', 'None of the above']",2,0.5087,True,fpsbench_000120,early,0.1296,76.598,85.598,83.598,26.0,subPlot_new_all_118.mp4,154,167,14,-2.0,0,0,True,28,64,14,1.0,12.75,64,1
fpsstream_000121,state_at_event,What is not the time displayed on the clock between the two camera flashes?,00:46:00,D,21.0,2.0,query,311.078,623,1200,False,100.0,D,D,D,"['00:50:00', 'there was no camera flash', '00:51:00', '00:46:00', 'None of the above']",2,0.6068,True,fpsbench_000121,middle,0.5188,306.078,316.078,311.078,25.0,subPlot_new_all_107.mp4,613,622,10,-5.0,0,0,True,28,64,10,0.7143,3.7857,64,1
fpsstream_000122,state_at_event,How are the person's hands positioned when he lands?,One hand is reached downwards while the other is behind him,C,5.0,2.0,query,422.852,846,1200,False,0.0,B,B,C,"['One hand is grabbing the skateboard, while the other is behind him', 'One hand is grabbing the skateboard while the other is by his side', 'One hand is reached downwards while the other is behind him', 'One hand is reached downwards while the other is by his side', 'None of the above']",2,0.7457,True,fpsbench_000122,late,0.7033,419.852,422.852,422.852,30.0,surveil_37.mp4,840,845,6,0.0,0,0,True,28,64,6,0.8929,4.4643,64,1
fpsstream_000123,state_at_event,How much time is on the timer at the bottom left of the screen when the player kills an enemy?,09:33:00,B,6.0,2.0,query,83.071,167,1200,False,0.0,A,A,B,"['09:32:00', '09:33:00', '09:34:00', '09:35:00', 'None of the above']",2,0.5096,True,fpsbench_000123,early,0.1297,77.071,83.071,83.071,25.0,subPlot_new_all_42.mp4,155,166,12,0.0,0,0,True,28,64,12,1.0,11.6429,64,1
fpsstream_000124,state_at_event,How much time is on the timer at the bottom left of the screen when the player captures the flag?,09:08:00,C,5.0,2.0,query,336.103,673,1200,False,100.0,C,C,C,"['09:07:00', '09:09:00', '09:08:00', '09:10:00', 'None of the above']",2,0.5879,True,fpsbench_000124,middle,0.5537,326.103,337.103,336.103,25.0,subPlot_new_all_41.mp4,653,672,20,-1.0,0,0,True,28,64,20,0.9286,15.1786,64,1
fpsstream_000125,state_at_event,How much time is left in the quarter when the basketball enters the net?,02:52:00,B,5.0,2.0,query,511.078,1023,1200,False,100.0,B,B,B,"['02:53:00', '02:52:00', '02:51:00', '02:50:00', 'None of the above']",2,0.4807,True,fpsbench_000125,late,0.8508,507.078,511.078,511.078,25.0,subPlot_new_all_117.mp4,1015,1022,8,0.0,0,0,True,28,64,8,0.8214,5.0357,64,1
fpsstream_000126,state_at_event,How much time is left in the quarter when the basketball enters the net?,4.8-5.2 seconds,A,7.0,2.0,query,79.707,160,1200,False,0.0,B,B,A,"['4.8-5.2 seconds', '4.6-4.8 seconds', '5.2-5.4 seconds', '5.4+ seconds', 'None of the above']",2,0.52,True,fpsbench_000126,early,0.1256,74.707,79.707,79.707,25.0,subPlot_new_all_16.mp4,150,159,10,0.0,0,0,True,28,64,10,0.8929,7.7143,64,1
fpsstream_000127,state_at_event,How much time is left in the quarter when the basketball enters the net?,09:06:00,C,11.0,2.0,query,334.291,669,1200,False,0.0,B,B,C,"['09:08:00', '09:07:00', '09:06:00', '09:05:00', 'None of the above']",2,0.7538,True,fpsbench_000127,middle,0.5534,329.291,334.291,334.291,25.0,subPlot_new_all_146.mp4,659,668,10,0.0,0,0,True,28,64,10,1.0,9.1071,64,1
fpsstream_000128,state_at_event,What is the stance of the player who scores when the basketball enters the net?,He is hopping lightly while his arm is raised and bent,D,8.0,2.0,query,489.714,980,1200,False,0.0,A,A,D,"['He is standing still, with his arm raised up and mostly straight', 'He is standing still with his arm raised but bent', 'He is hopping lightly while his arm is raised and mostly straight', 'He is hopping lightly while his arm is raised and bent', 'None of the above']",2,0.445,True,fpsbench_000128,late,0.816,484.714,490.72,489.714,25.0,subPlot_new_all_180.mp4,970,979,10,-1.006,0,0,True,28,64,10,1.0,7.1786,64,1
fpsstream_000129,state_at_event,What is the motion of the player with the ball when he releases it?,He is at the top of his jump,C,8.0,2.0,query,121.279,243,1200,False,0.0,A,A,C,"['He is rising upwards as a result of his jump', 'He is falling from his jump', 'He is at the top of his jump', 'He is on the floor', 'None of the above']",2,0.4869,True,fpsbench_000129,early,0.1941,115.279,121.285,121.279,30.0,count_226.mp4,231,242,12,-0.006,0,0,True,28,64,12,1.0,8.9286,64,1
fpsstream_000130,state_at_event,What is the singer in the white shirt not doing when the drummer hits both of the cymbals?,tapping his left foot,C,5.0,2.0,query,265.845,532,1200,False,100.0,C,C,C,"['tapping his right foot', 'playing the piano', 'tapping his left foot', 'singing', 'None of the above']",2,0.5672,True,fpsbench_000130,middle,0.4387,258.845,268.845,265.845,25.0,subPlot_new_all_84.mp4,518,531,14,-3.0,0,0,True,28,64,14,0.8214,4.7857,64,1
fpsstream_000131,state_at_event,What is the motion of the player's arms when the ball enters the basket?,One arm his held straight up while the other is swinging backwards,A,7.0,2.0,query,487.124,975,1200,False,100.0,A,A,A,"['One arm his held straight up while the other is swinging backwards', 'One arm is held straight up while the other is held to his side', 'One arm is falling down while the other is swinging backwards', 'One arm is falling down while the other is held to his side', 'None of the above']",2,0.5222,True,fpsbench_000131,late,0.8117,482.124,488.13,487.124,25.0,subPlot_new_all_136.mp4,965,974,10,-1.006,0,0,True,28,64,10,1.0,3.0714,64,1
fpsstream_000132,state_at_event,What is the speed of the ego vehicle when it is under the bridge?,between 40 and 60 kmph,B,5.0,2.0,query,151.031,303,1200,False,100.0,B,B,B,"['less than 40 kmph', 'between 40 and 60 kmph', 'more than 60 mph', 'between 40 and 60 mph', 'None of the above']",2,0.5236,True,fpsbench_000132,early,0.239,141.031,151.031,151.031,30.0,surveil_59.mp4,283,302,20,0.0,0,0,True,28,64,20,0.8929,14.7857,64,1
fpsstream_000133,state_at_event,What is the motion of the shooting player's arms when the ball enters the basket?,He is lowering one arm while the other is held up,D,5.0,2.0,query,283.87,568,1200,False,0.0,B,B,D,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'He is lowering one arm while the other is held up', 'None of the above']",2,0.5349,True,fpsbench_000133,middle,0.4695,278.87,284.876,283.87,25.0,subPlot_new_all_17.mp4,558,567,10,-1.006,0,0,True,28,64,10,0.8929,4.4643,64,1
fpsstream_000134,state_at_event,What does not happen when the parrot video is played on the TV screen?,the guy nods,D,5.0,2.0,query,529.319,1059,1200,False,0.0,E,E,D,"['a girl raises her eyebrows', 'the guy raises his eyebrows', 'a girl opens her mouth', 'the guy nods', 'None of the above']",2,0.4548,True,fpsbench_000134,late,0.8879,520.319,534.334,529.319,24.0,order_35.mp4,1041,1058,18,-5.015,0,0,True,28,64,18,0.8571,4.0357,64,1
fpsstream_000135,state_at_event,What is the motion of the player's arms when the ball enters the basket?,One arm is held up while the other is held by his side,D,9.0,2.0,query,82.768,166,1200,False,0.0,B,B,D,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'One arm is held up while the other is held by his side', 'None of the above']",2,0.5,True,fpsbench_000135,early,0.1309,77.768,83.774,82.768,25.0,subPlot_new_all_106.mp4,156,165,10,-1.006,0,0,True,28,64,10,1.0,9.8929,64,1
fpsstream_000136,state_at_event,What is the motion of the player's arms when the ball enters the basket?,He is lowering one arm while the other is by his side,C,6.0,2.0,query,355.697,712,1200,False,0.0,B,B,C,"['He is lowering both arms', 'Both arms are held high up', 'He is lowering one arm while the other is by his side', 'One arm is held up while the other is held by his side', 'None of the above']",2,0.565,True,fpsbench_000136,middle,0.5904,350.697,356.703,355.697,25.0,order_53.mp4,702,711,10,-1.006,0,0,True,28,64,10,0.8929,2.75,64,1
fpsstream_000137,blink_and_miss,What is the result of the player's swing,"He strikes the ball, causing it to fly at a low angle",D,11.0,2.0,query,429.865,860,1200,False,0.0,B,B,D,"['He misses the ball entirely', 'He clips the ball with his bat, and the ball continues to fly behind him', 'He strikes the ball, causing it to fly at a high angle', 'He strikes the ball, causing it to fly at a low angle', 'None of the above']",2,0.6347,True,fpsbench_000137,late,0.7157,425.865,430.87,429.865,25.0,subPlot_new_all_161.mp4,852,859,8,-1.005,0,0,True,28,64,8,0.5,0.5714,64,1
fpsstream_000138,causality_detection,What stops the ball from entering the goal?,Both the crossbar and the hand of the goalie,D,5.0,2.0,query,129.666,260,1200,False,0.0,C. The hand of the goalie,C,D,"['The crossbar of the goal', 'The vertical goal post', 'The hand of the goalie', 'Both the crossbar and the hand of the goalie', 'None of the above']",8,0.8569,True,fpsbench_000138,early,0.1994,115.666,135.686,129.666,25.0,subPlot_new_all_57.mp4,232,259,28,-6.02,0,0,True,28,64,28,0.8929,8.0,64,1
fpsstream_000139,causality_detection,Why does the ball fail to enter the goal?,"The goalie stops the ball, which then rolls away",B,5.0,2.0,query,357.467,715,1200,False,0.0,D,D,B,"['The ball missed the goal entirely', 'The goalie stops the ball, which then rolls away', 'The goalie touches the ball, which then collides with the goal post and bounces away', 'The ball collides with the goal post and bounces away', 'None of the above']",2,0.6013,True,fpsbench_000139,middle,0.594,347.467,362.482,357.467,25.0,subPlot_new_all_4.mp4,695,714,20,-5.015,0,0,True,28,64,20,0.7857,3.9286,64,1
fpsstream_000140,causality_detection,What causes the team in the white uniform to lose possession of the basketball?,"Player number 2 touches the ball, causing it to fall in the red team's possession",C,4.0,2.0,query,437.728,876,1200,False,100.0,C,C,C,"[""Player number 6 touches the ball, causing it to fall in the red team's possession"", 'The ball is passed to a player on the red team', ""Player number 2 touches the ball, causing it to fall in the red team's possession"", 'Player number 17 catches the ball, but loses possession of it', 'None of the above']",2,0.481,True,fpsbench_000140,late,0.7331,434.728,441.735,437.728,30.0,count_233.mp4,870,875,6,-4.007,0,0,True,28,64,6,0.8571,4.0,64,1
fpsstream_000141,instance_count,How many times does the ball bounce on the stairs?,13,C,10.0,2.0,query,170.641,342,1200,False,0.0,A,A,C,"['11', '12', '13', '14', 'None of the above']",2,0.6633,True,fpsbench_000141,early,0.2695,157.641,172.656,170.641,25.0,subPlot_new_all_62.mp4,316,341,26,-2.015,0,0,True,28,64,26,0.9286,7.5,64,1
fpsstream_000142,state_at_event,"What other part of the drumkit, if any, does the Drums hit at the same time as he hits the small cymbal?",The snare drum,A,7.0,2.0,query,247.25,495,1200,False,0.0,B,B,A,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.5898,True,fpsbench_000142,middle,0.4081,243.25,247.254,247.25,30.0,order_157.mp4,487,494,8,-0.004,0,0,True,28,64,8,1.0,7.6429,64,1
fpsstream_000143,causality_detection,What causes the rally to end?,The ball hit by the player in the red shirt misses the table,A,5.0,2.0,query,452.678,906,1200,False,100.0,A,A,A,"['The ball hit by the player in the red shirt misses the table', 'The ball hit by the player in the black shirt misses the table', 'The player in the red shirt misses the ball with his paddle', 'The player in the black shirt misses the ball with his paddle', 'None of the above']",2,0.4956,True,fpsbench_000143,late,0.749,439.678,452.678,452.678,60.0,game_42.mp4,880,905,26,0.0,0,0,True,28,64,26,0.8929,5.4643,64,1
fpsstream_000144,causality_detection,What causes the rally to end?,The ball hit by the player in the black shirt misses the table,B,4.0,2.0,query,83.848,168,1200,False,0.0,A,A,B,"['The ball hit by the player in the red shirt misses the table', 'The ball hit by the player in the black shirt misses the table', 'The player in the red shirt misses the ball with his paddle', 'The player in the black shirt misses the ball with his paddle', 'None of the above']",2,0.4813,True,fpsbench_000144,early,0.1298,76.848,84.848,83.848,25.0,subPlot_new_all_103.mp4,154,167,14,-1.0,0,0,True,28,64,14,1.0,10.0357,64,1
fpsstream_000145,causality_detection,What causes the rally to end?,The player in the black shirt misses the ball with his paddle,D,5.0,2.0,query,323.99,648,1200,False,0.0,A,A,D,"['The ball hit by the player in the red shirt misses the table', 'The ball hit by the player in the black shirt misses the table', 'The player in the red shirt misses the ball with his paddle', 'The player in the black shirt misses the ball with his paddle', 'None of the above']",2,0.6327,True,fpsbench_000145,middle,0.5338,315.99,323.99,323.99,25.0,subPlot_new_all_199.mp4,632,647,16,0.0,0,0,True,28,64,16,0.8929,5.7143,64,1
fpsstream_000146,state_at_event,How much time is left on the game clock when the puck enters the net?,07:48:00,D,4.0,2.0,query,531.329,1063,1200,False,0.0,B,B,D,"['07:51:00', '07:50:00', '07:49:00', '07:48:00', 'None of the above']",2,0.5015,True,fpsbench_000146,late,0.8933,524.329,537.342,531.329,25.0,subPlot_new_all_192.mp4,1049,1062,14,-6.013,0,0,True,28,64,14,1.0,8.8571,64,1
fpsstream_000147,blink_and_miss,What does the woman do with her eyes?,She blinks,C,5.0,2.0,query,160.711,322,1200,False,100.0,C,C,C,"['She winks her left eye', 'She winks her right eye', 'She blinks', 'She does nothing with her eyes', 'None of the above']",2,0.7622,True,fpsbench_000147,early,0.2605,153.711,163.721,160.711,30.0,order_153.mp4,308,321,14,-3.01,0,0,True,28,64,14,1.0,13.3929,64,1
fpsstream_000148,state_at_event,"What other part of the drumkit, if any, does the Drums hit at the same time as he hits the small cymbal?",He does not hit any other part,D,5.0,2.0,query,454.668,910,1200,False,0.0,B,B,D,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.5687,True,fpsbench_000149,late,0.7562,450.668,454.672,454.668,25.0,subPlot_new_all_132.mp4,902,909,8,-0.004,0,0,True,28,64,8,0.6786,3.0357,64,1
fpsstream_000149,instance_count,How many times does the woman blink?,5,B,12.0,2.0,query,178.518,358,1200,False,100.0,B,B,B,"['4', '5', '6', '7', 'None of the above']",2,0.5159,True,fpsbench_000150,early,0.2856,168.518,178.528,178.518,25.0,subPlot_new_all_100.mp4,338,357,20,-0.01,0,0,True,28,64,20,0.8571,7.5357,64,1
fpsstream_000150,instance_count,How many times does she tap the inner end of her eyebrow with her pen?,10,D,7.0,2.0,query,342.611,686,1200,False,0.0,A,A,D,"['7', '8', '9', '10', 'None of the above']",2,0.5019,True,fpsbench_000151,middle,0.5667,336.611,342.617,342.611,25.0,movie101_106.mp4,674,685,12,-0.006,0,0,True,28,64,12,0.8214,5.6071,64,1
fpsstream_000151,instance_count,How many times does the man touch the bag with his left hand and with his right hand,"9 times with his left hand, 3 times with his right hand",A,12.0,2.0,query,447.438,895,1200,False,100.0,A,A,A,"['9 times with his left hand, 3 times with his right hand', '8 times with his left hand, 3 times with his right hand', '9 times with his left hand, 4 times with his right hand', '8 times with his left hand, 4 times with his right hand', 'None of the above']",2,0.4701,True,fpsbench_000152,late,0.7414,437.438,447.448,447.438,25.0,subPlot_new_all_66.mp4,875,894,20,-0.01,0,0,True,28,64,20,0.5357,0.5357,64,1
