video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,tokens_kept,tokens_seen,token_keep_rate,n_tokens_fed,num_blocks,n_local,kv_cache_bytes,retrieve_size,chunk_size
fpsstream_000333,action_order,What is the correct sequence of offensive actions performed by the team in maroon?,"A player takes a freekick saved by the goalkeeper hand; a teammate's rebound shot deflects off two defenders, and a final shot attempt is blocked by another defender",D,5.0,1.0,query,448.42,449,600,False,0.0,B,B,D,"[""A player's freekick is blocked by the defender; a teammate shoots the rebound ball, which is deflected by two defenders, and a final shot attempt is blocked by a defender"", ""A player takes a freekick that deflects off a defender; the goalkeeper saves the deflected shot, and a teammate's rebound attempt is then blocked by another defender"", ""A player takes a freekick saved by the goalkeeper head; a teammate's rebound shot deflects off a defender, and a final shot attempt is blocked by another defender"", ""A player takes a freekick saved by the goalkeeper hand; a teammate's rebound shot deflects off two defenders, and a final shot attempt is blocked by another defender"", 'None of the above']",2,0.8345,True,fpsbench_000335,late,0.7431,438.42,448.43,448.42,25.0,subPlot_new_all_97.mp4,439,448,10,-0.01,0,0,True,28,64,4,0.8929,2.75,29641,88004,0.3368,29792,152,15000,1708392448,64,1
fpsstream_000334,action_order,Did the drummer hit the cymbal just after the violinist finishes?,He hits the drums first before hitting the cymbal,D,10.0,1.0,query,155.758,156,600,False,100.0,D,D,D,"['Yes, he hit both the standing cymbals', 'Yes, he hit one cymbal twice', 'No he did not hit', 'He hits the drums first before hitting the cymbal', 'None of the above']",2,0.3537,True,fpsbench_000336,early,0.2521,148.758,158.768,155.758,30.0,count_232.mp4,149,155,7,-3.01,0,0,True,28,64,3,1.0,3.0,12439,30576,0.4068,12544,64,15000,0,64,1
fpsstream_000335,action_order,Did the singer shake hand before the violinist ends or after?,Before,A,4.0,1.0,query,351.16,352,600,False,0.0,B,B,A,"['Before', 'After', 'At the exact same time', 'The singer does not shake hand with anyone', 'None of the above']",2,0.6288,True,fpsbench_000337,middle,0.5816,343.16,353.17,351.16,30.0,order_229.mp4,344,351,8,-2.01,0,0,True,28,64,4,1.0,3.4643,23417,68992,0.3394,23520,120,15000,1348730880,64,1
fpsstream_000336,action_order,What action did the drummer do just before hitting the cymbal for the first time?,He hit the cowbell and metal drum four times,C,7.0,1.0,query,453.149,454,600,False,0.0,B,B,C,"['He hit the snare drum and timbale', 'He hit the metal drum (timbale) four times', 'He hit the cowbell and metal drum four times', 'He hits all the drums twice in succession', 'None of the above']",2,0.7284,True,fpsbench_000338,late,0.7558,448.149,455.217,453.149,30.0,ego_71.mp4,449,453,5,-2.068,0,0,True,28,64,2,1.0,1.5357,20867,88984,0.2345,20972,107,15000,1202618368,64,1
fpsstream_000337,action_order,What are the sequence of actions done by the boxer wearing black gloves?,"Knee strike, block, punch, kick, lean back, kick",A,5.0,1.0,query,75.023,76,600,False,0.0,B,B,A,"['Knee strike, block, punch, kick, lean back, kick', 'Knee defense, punch, kick, lean back, kick', 'Knee strike, block, kick, kick', 'Knee strike, block, punch, kick, kick', 'None of the above']",2,0.2502,True,fpsbench_000339,early,0.1117,66.023,75.023,75.023,30.0,count_23.mp4,67,75,9,0.0,0,0,True,28,25,4,1.0,4.0,4720,14896,0.3169,4900,25,15000,0,64,1
fpsstream_000338,action_order,What action does the woman do just before the couple does the box step together?,She ducks below the mans arm,C,5.0,1.0,query,313.079,314,600,False,0.0,A,A,C,"['She spins clockwise multiple times', 'She spins anticlockwise two times', 'She ducks below the mans arm', 'She sits on the floor and gets up', 'None of the above']",2,0.6455,True,fpsbench_000340,middle,0.5222,308.079,318.079,313.079,30.0,order_25.mp4,309,313,5,-5.0,0,0,True,28,64,2,1.0,2.0,15389,61544,0.25,15484,79,15000,887914496,64,1
fpsstream_000339,action_order,What are the sequence of actions done by the team in red and white stripes jersey?,"Pass, pass, pass, pass, pass, pass, shoot",B,4.0,1.0,query,484.472,485,600,False,0.0,C,C,B,"['Pass, pass, pass, pass, pass, shoot', 'Pass, pass, pass, pass, pass, pass, shoot', 'Pass, pass, pass, pass, pass, pass, pass, shoot', 'Pass, pass, pass, pass, shoot', 'None of the above']",2,0.5847,True,fpsbench_000341,late,0.8039,473.472,484.472,484.472,25.0,subPlot_new_all_26.mp4,474,484,11,0.0,0,0,True,28,64,4,1.0,3.3214,22790,95060,0.2397,22932,117,15000,1315012608,64,1
fpsstream_000340,action_order,What action does the yellow team player do immediately after receiving the first pass?,He fakes a pass,B,8.0,1.0,query,73.42,74,600,False,0.0,C,C,B,"['He passes the ball', 'He fakes a pass', 'He dribbles', 'He shoots and scores a point', 'None of the above']",2,0.2486,True,fpsbench_000342,early,0.1156,68.42,76.42,73.42,30.0,count_235.mp4,69,73,5,-3.0,0,0,True,28,28,3,1.0,3.0,5349,14504,0.3688,5488,28,15000,0,64,1
fpsstream_000341,action_order,What are the sequence of actions done by the team in blue jersey?,"Push forward, pass, pass, pass, shoots, shoots again",C,5.0,1.0,query,269.502,270,600,False,100.0,C,C,C,"['Pass, pass, shoots, shoots again', 'Push forward, pass, pass, shoots, shoots again', 'Push forward, pass, pass, pass, shoots, shoots again', 'Push forward, pass, pass, pass, shoots', 'None of the above']",2,0.3923,True,fpsbench_000343,middle,0.437,256.502,269.515,269.502,30.0,count_177.mp4,257,269,13,-0.013,0,0,True,28,64,3,0.9286,2.0714,14137,52920,0.2671,14308,73,15000,0,64,1
fpsstream_000342,action_order,What are the sequence of actions done by the team in white jersey?,"Defends the shot with hand, dribble, dribble, dribble, pass, shoot",D,4.0,1.0,query,502.294,503,600,False,0.0,B,B,D,"['Gets possession of the ball, dribble, dribble, pass, shoot', 'Gets possession of the ball, dribble, dribble, dribble, shoot', 'Defends the shot with hand, dribble, dribble, pass, shoot', 'Defends the shot with hand, dribble, dribble, dribble, pass, shoot', 'None of the above']",2,0.6125,True,fpsbench_000344,late,0.8344,492.294,502.304,502.294,30.0,count_220.mp4,493,502,10,-0.01,0,0,True,28,64,4,1.0,2.25,38362,98588,0.3891,38416,196,15000,2202927104,64,1
fpsstream_000343,action_order,What are the sequence of attacks done by the guy in the video game?,"The guy jumps and spins, then kicks twice, punches thrice, kicks and then does a shoulder attack",C,8.0,1.0,query,78.798,79,600,False,0.0,D,D,C,"['The guy jumps, kicks once, punches twice and then does a shoulder attack', 'The guy jumps and spins, kicks, punches, kicks and then does a shoulder attack', 'The guy jumps and spins, then kicks twice, punches thrice, kicks and then does a shoulder attack', 'The guy jumps and spins, then kicks, punches twice, kicks and then does a shoulder attack', 'None of the above']",2,0.291,True,fpsbench_000345,early,0.1226,72.798,78.804,78.798,25.0,subPlot_new_all_87.mp4,73,78,6,-0.006,0,0,True,28,26,3,1.0,3.0,4986,15484,0.322,5096,26,15000,0,64,1
fpsstream_000344,action_order,What order of attacks does the character on the left perform?,"low kick, punch, punch, knee, roundhouse kick",C,7.0,1.0,query,315.323,316,600,False,100.0,C,C,C,"['lowknick, knee, punch, punch, roundhouse kick', 'punch, punch, knee, lowkick, roundhouse kick', 'low kick, punch, punch, knee, roundhouse kick', 'low kick, punch, knee, punch, roundhouse kick', 'None of the above']",2,0.6672,True,fpsbench_000346,middle,0.5216,310.323,315.323,315.323,30.0,order_19.mp4,311,315,5,0.0,0,0,True,28,64,3,1.0,2.2143,20608,61936,0.3327,20776,106,15000,1191378944,64,1
fpsstream_000345,action_order,What is the order of actions performed by the character on the left?,"Punch, kick, crouching punch, punch",A,6.0,1.0,query,455.231,456,600,False,0.0,B,B,A,"['Punch, kick, crouching punch, punch', 'Punch, kick, low kick, punch', 'Kick, punch, low kick, punch', 'Punch, low kick, low, kick, punch', 'None of the above']",2,0.6345,True,fpsbench_000347,late,0.7563,449.231,455.231,455.231,25.0,order_139.mp4,450,455,6,0.0,0,0,True,28,64,3,1.0,2.0357,24036,89376,0.2689,24108,123,15000,1382449152,64,1
fpsstream_000346,fine_grained_motion,"What kind of attack was performed on the 3rd hit of the combo, indicated by the combo counter?",A double legged side kick,C,7.0,1.0,query,146.712,147,600,False,0.0,D,D,C,"['A low kick', 'An upper cut', 'A double legged side kick', 'A side kick', 'None of the above']",2,0.2978,True,fpsbench_000348,early,0.2407,142.712,149.712,146.712,25.0,subPlot_new_all_27.mp4,143,146,4,-3.0,0,0,True,28,42,3,1.0,3.0,8141,28812,0.2826,8232,42,15000,0,64,1
fpsstream_000347,synchronization_assessment,Are the cyclists in first and second place peddling in sync with each other?,"No, the two cyclists are peddling at the same rate, but they are out of sync",D,5.0,1.0,query,356.592,357,600,False,0.0,C,C,D,"['Yes', 'No, the cyclist in second is peddling slightly faster than the cyclist in first', 'No, the cyclist in first is peddling slightly faster than the cyclist in second', 'No, the two cyclists are peddling at the same rate, but they are out of sync', 'None of the above']",2,0.9643,True,fpsbench_000349,middle,0.5902,350.592,356.592,356.592,30.0,order_2.mp4,351,356,6,0.0,0,0,True,28,64,3,1.0,1.9286,22305,69972,0.3188,22344,114,15000,1281294336,64,1
fpsstream_000348,fine_grained_motion,What is the third attack the character on the right lands on the character on the left,Downwards kick,C,8.0,1.0,query,481.941,482,600,False,100.0,C,C,C,"['Knee', 'Punch', 'Downwards kick', 'Front kick', 'None of the above']",2,0.6334,True,fpsbench_000350,late,0.805,474.941,484.952,481.941,25.0,subPlot_new_all_123.mp4,475,481,7,-3.011,0,0,True,28,64,3,1.0,2.6071,32232,94472,0.3412,32340,165,15000,1854504960,64,1
fpsstream_000349,fine_grained_motion,What is the hit that knocked down the character with blonde hair at the end of the video?,A punch while standing,B,6.0,1.0,query,102.671,103,600,False,0.0,A,A,B,"['A knee', 'A punch while standing', 'A punch while crouching', 'A hook punch', 'None of the above']",2,0.2803,True,fpsbench_000351,early,0.1599,94.671,102.679,102.671,30.0,order_114.mp4,95,102,8,-0.008,0,0,True,28,30,3,1.0,3.0,5812,20188,0.2879,5880,30,15000,0,64,1
fpsstream_000350,fine_grained_motion,What is the second hit by the blonde character that successfully deals damage?,A punch while crouching,B,10.0,1.0,query,350.832,351,600,False,100.0,B,B,B,"['Flying kick', 'A punch while crouching', 'An upwards kick', 'A low kick', 'None of the above']",2,0.6364,True,fpsbench_000352,middle,0.5828,343.832,353.842,350.832,30.0,ego_47.mp4,344,350,7,-3.01,0,0,True,28,64,4,1.0,3.5,22161,68796,0.3221,22344,114,15000,1281294336,64,1
fpsstream_000351,fine_grained_motion,"What is the second hit by the blonde character that lands on the other character, blocked or not?",A punch while crouching,B,7.0,1.0,query,515.146,516,600,False,100.0,B,B,B,"['A low kick', 'A punch while crouching', 'An upper cut', 'A side kick', 'None of the above']",2,0.6546,True,fpsbench_000353,late,0.8601,509.146,517.154,515.146,25.0,subPlot_new_all_70.mp4,510,515,6,-2.008,0,0,True,28,64,3,1.0,2.0714,33540,101136,0.3316,33712,172,15000,1933180928,64,1
fpsstream_000352,blink_and_miss,Which of the following actions are done by the drummer?,All of the above,D,6.0,1.0,query,100.059,101,600,False,0.0,A,A,D,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'All of the above', 'None of the above']",2,0.2956,True,fpsbench_000354,early,0.1589,94.059,102.059,100.059,24.0,subPlot_new_all_46.mp4,95,100,6,-2.0,0,0,True,28,37,3,1.0,3.0,7209,19796,0.3642,7252,37,15000,0,64,1
fpsstream_000353,blink_and_miss,Which of the following actions are not done by the drummer?,he hits both cymbals simultaneously,C,6.0,1.0,query,295.376,296,600,False,0.0,E,E,C,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'he hits the snare drum', 'None of the above']",2,0.3857,True,fpsbench_000355,middle,0.4846,286.376,295.376,295.376,25.0,order_118.mp4,287,295,9,0.0,0,0,True,28,64,3,1.0,2.8571,12904,58016,0.2224,12936,66,15000,0,64,1
fpsstream_000354,blink_and_miss,Which of the following actions are not done by the drummer?,he hits both cymbals simultaneously,C,6.0,1.0,query,528.725,529,600,False,0.0,E,E,C,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'he hits the snare drum', 'None of the above']",2,0.6019,True,fpsbench_000356,late,0.8796,520.725,528.725,528.725,25.0,order_128.mp4,521,528,8,0.0,0,0,True,28,64,3,1.0,1.8571,35492,103684,0.3423,35672,182,15000,2045575168,64,1
fpsstream_000355,blink_and_miss,Which symbol gets hit for the first time last in this clip?,The symbol on the bottom left of the screen,B,4.0,1.0,query,139.991,140,600,False,0.0,C,C,B,"['The crash symbol', 'The symbol on the bottom left of the screen', 'The rightmost symbol', 'The symbol on the top left of the screen', 'None of the above']",2,0.2997,True,fpsbench_000357,early,0.2256,133.991,139.997,139.991,25.0,subPlot_new_all_9.mp4,134,139,6,-0.006,0,0,True,28,45,3,1.0,3.0,8705,27440,0.3172,8820,45,15000,0,64,1
fpsstream_000356,fine_grained_motion,"What is the first hit that causes damage, based on the health bars at the top of the screen?",A punch,B,6.0,1.0,query,252.274,253,600,False,100.0,B,B,B,"['A low kick', 'A punch', 'An upwards kick', 'A downwards kick', 'None of the above']",2,0.6412,True,fpsbench_000358,middle,0.4147,244.274,255.285,252.274,25.0,subPlot_new_all_73.mp4,245,252,8,-3.011,0,0,True,28,64,4,1.0,3.5714,16778,49588,0.3383,16856,86,15000,966590464,64,1
fpsstream_000357,fine_grained_motion,What is the second hit that the blonde character lands?,A punch while crouching,B,8.0,1.0,query,431.692,432,600,False,100.0,B,B,B,"['A low kick', 'A punch while crouching', 'A flying kick', 'A push', 'None of the above']",2,0.6261,True,fpsbench_000359,late,0.7176,427.692,431.696,431.692,25.0,subPlot_new_all_181.mp4,428,431,4,-0.004,0,0,True,28,64,2,1.0,1.6071,25763,84672,0.3043,25872,132,15000,1483603968,64,1
fpsstream_000358,blink_and_miss,What color is the car that passes the dashcam as the car leaves the tunnel?,White,A,5.0,1.0,query,71.175,72,600,False,100.0,A,A,A,"['White', 'Black', 'Red', 'Dark grey', 'None of the above']",2,0.2706,True,fpsbench_000360,early,0.1116,66.175,73.182,71.175,30.0,order_160.mp4,67,71,5,-2.007,0,0,True,28,31,2,1.0,2.0,6061,14112,0.4295,6076,31,15000,0,64,1
fpsstream_000359,fine_grained_motion,What motion is the leftmost person who appears after the car leaves the tunnel making?,Standing upright,B,7.0,1.0,query,328.978,329,600,False,0.0,A,A,B,"['Bending over', 'Standing upright', 'Crouching', 'Turning around', 'None of the above']",2,0.6205,True,fpsbench_000361,middle,0.5454,323.978,329.984,328.978,25.0,subPlot_new_all_191.mp4,324,328,5,-1.006,0,0,True,28,64,3,1.0,1.5357,22206,64484,0.3444,22344,114,15000,1281294336,64,1
fpsstream_000360,blink_and_miss,What color stripes did the bus that appeared as the car enters the tunnel have?,Red and blue,B,4.0,1.0,query,464.597,465,600,False,0.0,A,A,B,"['Red and green', 'Red and blue', 'Green and blue', 'Orange and black', 'None of the above']",2,0.5787,True,fpsbench_000362,late,0.7747,458.597,466.605,464.597,25.0,subPlot_new_all_184.mp4,459,464,6,-2.008,0,0,True,28,64,3,0.7143,1.6429,32802,91140,0.3599,32928,168,15000,1888223232,64,1
fpsstream_000361,fine_grained_motion,Which of these is true about the motion of the ball?,The ball bounces on the roof and the rain gutter,C,5.0,1.0,query,173.769,174,600,False,0.0,A,A,C,"['The ball bounces on the tiled roof once', 'The ball bounces on the tiled roof twice', 'The ball bounces on the roof and the rain gutter', 'The ball bounces on the ground', 'None of the above']",2,0.3085,True,fpsbench_000363,early,0.2765,161.769,176.784,173.769,25.0,subPlot_new_all_94.mp4,162,173,12,-3.015,0,0,True,28,53,7,1.0,7.0,10201,34104,0.2991,10388,53,15000,0,64,1
fpsstream_000362,state_at_event,"What other part of the drumkit, if any, does the Drummer hit at the same time as he hits the cymbal?",He does not hit any other part,D,6.0,1.0,query,346.145,347,600,False,100.0,D,D,D,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.6375,True,fpsbench_000364,middle,0.5767,343.145,348.145,346.145,25.0,subPlot_new_all_96.mp4,344,346,3,-2.0,0,0,True,28,64,2,1.0,1.3214,21954,68012,0.3228,22148,113,15000,1270054912,64,1
fpsstream_000363,fine_grained_motion,What gesture does the child on the right do as she is looking at the yellow character,She nods her head,B,8.0,1.0,query,424.757,425,600,False,0.0,D,D,B,"['She shakes her head', 'She nods her head', 'She laughs', 'She widens her eyes', 'None of the above']",2,0.6259,True,fpsbench_000365,late,0.7072,420.757,425.762,424.757,24.0,subPlot_new_all_164.mp4,421,424,4,-1.005,0,0,True,28,64,2,0.7143,1.3929,25436,83300,0.3054,25480,130,15000,1461125120,64,1
fpsstream_000364,blink_and_miss,What facial expression is the man making as he shuts the door?,He is frowning,B,4.0,1.0,query,163.323,164,600,False,100.0,B,B,B,"['He is smiling', 'He is frowning', 'His face is neutral', 'He makes a nervous face', 'None of the above']",2,0.3307,True,fpsbench_000366,early,0.2678,159.323,164.328,163.323,25.0,subPlot_new_all_160.mp4,160,163,4,-1.005,0,0,True,28,59,3,1.0,3.0,11451,32144,0.3562,11564,59,15000,0,64,1
fpsstream_000365,blink_and_miss,What facial gesture does the blonde man make?,He winks,C,4.0,1.0,query,322.083,323,600,False,0.0,D,D,C,"['He blinks', 'He widens his smile', 'He winks', 'He raises both eyebrows', 'None of the above']",2,0.2215,True,fpsbench_000367,middle,0.533,316.083,323.09,322.083,30.0,surveil_115.mp4,317,322,6,-1.007,0,0,True,28,12,3,1.0,3.0,2165,63308,0.0342,2352,12,15000,0,64,1
fpsstream_000366,blink_and_miss,Which of the following facial gestures are not done by the blonde woman?,She winks,D,4.0,1.0,query,422.093,423,600,False,100.0,D,D,D,"['She blinks', 'She laughs', 'She raises her eyebrows', 'She winks', 'None of the above']",2,0.5798,True,fpsbench_000368,late,0.7009,412.093,424.105,422.093,25.0,subPlot_new_all_81.mp4,413,422,10,-2.012,0,0,True,28,64,3,0.9643,1.8214,24825,82908,0.2994,24892,127,15000,1427406848,64,1
fpsstream_000367,fine_grained_motion,The ball touches which of these items before falling into the pringles can?,"floor, edge of the red card behind the pringles can, rim of the pringles can",D,9.0,1.0,query,119.644,120,600,False,100.0,D,D,D,"['only the floor', 'floor, face of the red card behind the pringles can', 'floor, face of the red card behind the pringles can, rim of the pringles can', 'floor, edge of the red card behind the pringles can, rim of the pringles can', 'None of the above']",2,0.2923,True,fpsbench_000369,early,0.1834,107.644,120.657,119.644,25.0,subPlot_new_all_162.mp4,108,119,12,-1.013,0,0,True,28,34,6,1.0,6.0,6528,23520,0.2776,6664,34,15000,0,64,1
fpsstream_000368,synchronization_assessment,Which of the following statements is true about the man playing the electric guitar?,"He initially rocks his body out of sync with the lights flashing on stage, but then becomes in sync with them",C,7.0,1.0,query,320.104,321,600,False,0.0,A,A,C,"['He rocks his body back in forth in sync with the lights flashing on stage', 'He rocks his body back and forth out of sync with the lights flashing on stage', 'He initially rocks his body out of sync with the lights flashing on stage, but then becomes in sync with them', 'He initially rocks his body in sync with the lights flashing on stage, but then becomes out of sync with them', 'None of the above']",2,0.5798,True,fpsbench_000370,middle,0.5281,312.104,321.104,320.104,25.0,order_108.mp4,313,320,8,-1.0,0,0,True,28,64,4,1.0,3.1429,16178,62916,0.2571,16268,83,15000,932872192,64,1
fpsstream_000369,state_at_event,How many audience members are visible at the moment the camera zooms out from the horses singing?,15,B,5.0,1.0,query,441.593,442,600,False,0.0,A,A,B,"['22', '15', '10', '18', 'None of the above']",2,0.5549,True,fpsbench_000371,late,0.7417,437.593,447.593,441.593,24.0,subPlot_new_all_33.mp4,438,441,4,-6.0,0,0,True,28,64,3,0.9643,1.1071,24904,86632,0.2875,25088,128,15000,1438646272,64,1
fpsstream_000370,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,4.0,1.0,query,154.556,155,600,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.2685,True,fpsbench_000372,early,0.253,150.556,155.556,154.556,30.0,order_46.mp4,151,154,4,-1.0,0,0,True,28,34,3,1.0,3.0,6550,30380,0.2156,6664,34,15000,0,64,1
fpsstream_000371,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,7.0,1.0,query,321.377,322,600,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.5857,True,fpsbench_000373,middle,0.5342,318.377,322.377,321.377,25.0,order_27.mp4,319,321,3,-1.0,0,0,True,28,64,3,1.0,2.3214,22000,63112,0.3486,22148,113,15000,1270054912,64,1
fpsstream_000372,state_at_event,What text is showing right after as the player throws a grenade?,Kill,A,4.0,1.0,query,500.669,501,600,False,0.0,B,B,A,"['Kill', 'Grab', 'Captured Flag!', 'Killed Flag Carrier!', 'None of the above']",2,0.564,True,fpsbench_000374,late,0.8418,496.669,506.679,500.669,30.0,count_14.mp4,497,500,4,-6.01,0,0,True,28,64,3,0.5357,0.8571,26900,98196,0.2739,27048,138,15000,1551040512,64,1
fpsstream_000373,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,6.0,1.0,query,65.232,66,600,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.2597,True,fpsbench_000375,early,0.1029,61.232,66.232,65.232,25.0,subPlot_new_all_31.mp4,62,65,4,-1.0,0,0,True,28,27,2,1.0,2.0,5283,12936,0.4084,5292,27,15000,0,64,1
fpsstream_000374,state_at_event,"What other part of the drumkit, if any, does the drummer hit at the same time as he hits the cymbal?",He does not hit any other part,D,6.0,1.0,query,325.004,326,600,False,0.0,B,B,D,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.6508,True,fpsbench_000376,middle,0.5386,321.004,325.008,325.004,30.0,ego_36.mp4,322,325,4,-0.004,0,0,True,28,64,2,1.0,1.6786,16294,63896,0.255,16464,84,15000,944111616,64,1
fpsstream_000375,state_at_event,"When the drummer hits the crash cymbal for the third time, does he hit any other part of the drum simultaneously",No,A,10.0,1.0,query,478.156,479,600,False,100.0,A,A,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.2935,True,fpsbench_000377,late,0.8013,475.156,482.156,478.156,25.0,subPlot_new_all_115.mp4,476,478,3,-4.0,0,0,True,28,48,2,1.0,2.0,9258,93884,0.0986,9408,48,15000,0,64,1
fpsstream_000376,state_at_event,"When the drummer hits the right-most crash cymbal, what other part of the drumkit, if any, does he hit at the same time?",He hits the snare drum,D,5.0,1.0,query,129.389,130,600,False,0.0,B,B,D,"['He does not hit any other part', 'He hits the hi tom', 'He hits another cymbal', 'He hits the snare drum', 'None of the above']",2,0.3327,True,fpsbench_000378,early,0.2117,126.389,129.392,129.389,29.0,count_20.mp4,127,129,3,-0.003,0,0,True,28,34,2,1.0,2.0,6607,25480,0.2593,6664,34,15000,0,64,1
fpsstream_000377,state_at_event,How many green arrows are visible on the minimap at the instant the opponent is killed?,2,C,4.0,1.0,query,360.963,361,600,False,0.0,B,B,C,"['4', '3', '2', '1', 'None of the above']",2,0.6062,True,fpsbench_000379,middle,0.5982,352.963,362.963,360.963,25.0,subPlot_new_all_196.mp4,353,360,8,-2.0,0,0,True,28,64,4,0.9643,2.5,21035,70756,0.2973,21168,108,15000,1213857792,64,1
fpsstream_000378,state_at_event,What text is displayed on the train when the woman inside leans over to the left?,Flushing-Main Street,B,4.0,1.0,query,481.762,482,600,False,100.0,B,B,B,"['Flushing-LCL', 'Flushing-Main Street', 'Queensboro Plaza', 'The Next Stop is 33 St', 'None of the above']",2,0.3471,True,fpsbench_000380,late,0.8047,474.762,484.772,481.762,30.0,surveil_107.mp4,475,481,7,-3.01,0,0,True,28,36,3,1.0,3.0,7037,94472,0.0745,7056,36,15000,0,64,1
fpsstream_000379,state_at_event,"When the drummer hits any of the cymbals for the third time, does he hit any other part of the drum simultaneously",No,A,6.0,1.0,query,96.4,97,600,False,0.0,B,B,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.2661,True,fpsbench_000381,early,0.155,92.4,96.404,96.4,30.0,order_132.mp4,93,96,4,-0.004,0,0,True,28,32,2,1.0,2.0,6237,19012,0.3281,6272,32,15000,0,64,1
fpsstream_000380,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,15.0,1.0,query,256.12,257,600,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.3154,True,fpsbench_000382,middle,0.423,252.12,256.124,256.12,25.0,order_117.mp4,253,256,4,-0.004,0,0,True,28,49,2,1.0,2.0,9575,50372,0.1901,9604,49,15000,0,64,1
fpsstream_000381,state_at_event,How many seconds are left on the shot clock when the player high fives his team-mate?,21,D,7.0,1.0,query,443.624,444,600,False,0.0,A,A,D,"['23', '20', '22', '21', 'None of the above']",2,0.6911,True,fpsbench_000383,late,0.7417,437.624,447.634,443.624,30.0,order_140.mp4,438,443,6,-4.01,0,0,True,28,64,3,0.9286,2.0,34786,87024,0.3997,34888,178,15000,2000617472,64,1
fpsstream_000382,state_at_event,"What text is on the sign right behind the hand of the player who tips the jump ball, right when he hits the ball?",Delta,B,4.0,1.0,query,153.863,154,600,False,100.0,B,B,B,"['12:32:00', 'Delta', 'Delta its time.', ""IT'S TIME."", 'None of the above']",2,0.437,True,fpsbench_000384,early,0.2506,147.863,157.873,153.863,30.0,order_289.mp4,148,153,6,-4.01,0,0,True,28,64,4,0.9286,3.4643,13613,30184,0.451,13720,70,15000,0,64,1
fpsstream_000383,state_at_event,"When the drummer hits any of the cymbals for the first time, does he hit any other part of the drum simultaneously",No,A,6.0,1.0,query,288.138,289,600,False,100.0,A,A,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.6193,True,fpsbench_000385,middle,0.48,285.138,291.144,288.138,25.0,movie101_102.mp4,286,288,3,-3.006,0,0,True,28,64,1,1.0,1.0,18409,56644,0.325,18424,94,15000,1056505856,64,1
fpsstream_000384,state_at_event,"When the drummer hits any of the cymbals for the second time, does he hit any other part of the drum simultaneously","Yes, he hits the snare drum",B,6.0,1.0,query,419.057,420,600,False,100.0,B,B,B,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.5622,True,fpsbench_000386,late,0.7004,416.057,422.063,419.057,24.0,subPlot_new_all_157.mp4,417,419,3,-3.006,0,0,True,28,64,2,0.8571,0.8571,29433,82320,0.3575,29596,151,15000,1697153024,64,1
fpsstream_000385,state_at_event,Where does the baseball fly as a result of the swing?,It flies to the left of the video at a high angle upwards,B,7.0,1.0,query,138.613,139,600,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.3046,True,fpsbench_000387,early,0.2259,134.613,138.617,138.613,30.0,order_47.mp4,135,138,4,-0.004,0,0,True,28,48,2,1.0,2.0,9318,27244,0.342,9408,48,15000,0,64,1
