video_id,question_id,task,question,choices,answer,correct_choice,pred_answer,pred_choice,qa_acc,realtime,n_frames_seen,n_frames_loaded,sample_fps,truncated,blind,retrieve_size,chunk_size
TOI_Recognition_videos_train_00757,4534,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.277, 0.516, 0.289, 0.552] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,15.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4535,Distance Prediction,"Is the distance between our car and the car in the [0.484, 0.495, 0.502, 0.508] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,15.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4536,Distance Prediction,"Is the distance between our car and the car in the [0.495, 0.492, 0.514, 0.507] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,16.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4537,Distance Prediction,"Is the distance between our car and the car in the [0.618, 0.596, 0.865, 0.881] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,17.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4538,Distance Prediction,"Is the distance between our car and the car in the [0.51, 0.523, 0.557, 0.589] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,17.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4539,Distance Prediction,"Is the distance between our car and the car in the [0.536, 0.489, 0.545, 0.505] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,18.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4540,Distance Prediction,"Is the distance between our car and the car in the [0.255, 0.537, 0.338, 0.62] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,18.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4541,Distance Prediction,"Is the distance between our car and the car in the [0.37, 0.513, 0.404, 0.546] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,19.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4542,Distance Prediction,"Is the distance between our car and the car in the [0.486, 0.495, 0.503, 0.507] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,19.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00757,4543,Distance Prediction,"Is the distance between our car and the car in the [0.448, 0.501, 0.468, 0.528] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,19.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,3111,Location Prediction,"What will the position box of the car in the [0.172, 0.51, 0.263, 0.629] location be like in the next second? ","['[0.0, 0.698, 0.0, 0.233]', '[0.248, 0.999, 0.53, 0.558]', '[0.068, 0.514, 0.206, 0.667]', '[0.55, 0.71, 0.585, 0.336]']","[0.068, 0.514, 0.206, 0.667]",C,"C) [0.068, 0.514,",C,100.0,1.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4544,Distance Prediction,"Is the distance between our car and the car in the [0.491, 0.505, 0.512, 0.532] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,2.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4545,Distance Prediction,"Is the distance between our car and the medium vehicle in the [0.472, 0.496, 0.487, 0.519] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,2.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4546,Distance Prediction,"Is the distance between our car and the car in the [0.232, 0.53, 0.311, 0.618] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,4.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,2287,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.376, 0.517, 0.387, 0.537] location? ","['Overtaking', 'Turning right', 'Stopped', 'Crossing road']",Stopped,C,C) Stopped,C,100.0,6.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4547,Distance Prediction,"Is the distance between our car and the car in the [0.386, 0.472, 0.394, 0.481] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,8.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4548,Distance Prediction,"Is the distance between our car and the car in the [0.383, 0.469, 0.39, 0.477] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,8.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4549,Distance Prediction,"Is the distance between our car and the car in the [0.355, 0.466, 0.362, 0.473] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,9.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,2288,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.362, 0.507, 0.371, 0.519] location? ","['Stopped', 'Turning left', 'Moving to the right lane', 'Crossing road']",Stopped,A,C) Moving to the right lane,C,0.0,10.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4550,Distance Prediction,"Is the distance between our car and the car in the [0.31, 0.508, 0.323, 0.523] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,10.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4551,Distance Prediction,"Is the distance between our car and the medium vehicle in the [0.636, 0.469, 0.663, 0.507] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,13.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,4552,Distance Prediction,"Is the distance between our car and the car in the [0.971, 0.403, 0.982, 0.415] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,13.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,3112,Location Prediction,"What will the position box of the car in the [0.657, 0.53, 0.803, 0.743] location be like in the next second? ","['[1.0, 0.781, 0.52, 0.354]', '[0.707, 0.246, 0.85, 0.521]', '[0.878, 0.504, 0.999, 0.771]', '[0.463, 0.416, 0.619, 0.381]']","[0.878, 0.504, 0.999, 0.771]",C,"C) [0.878, 0.504,",C,100.0,16.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,3113,Location Prediction,"What will the position box of the medium vehicle in the [0.832, 0.395, 0.982, 0.597] location be like in the next second? ","['[1.0, 0.359, 0.664, 0.445]', '[0.864, 0.394, 0.518, 0.856]', '[0.52, 0.151, 1.0, 0.337]', '[0.899, 0.391, 1.0, 0.699]']","[0.899, 0.391, 1.0, 0.699]",D,"D) [0.899, 0.391,",D,100.0,17.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,2289,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.332, 0.571, 0.489, 0.742] location? ","['Crossing road', 'Stopped', 'Overtaking', 'Turning right']",Stopped,B,B) Stopped,B,100.0,18.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00762,3114,Location Prediction,"What will the position box of the car in the [0.332, 0.571, 0.489, 0.742] location be like in the next second? ","['[0.518, 0.53, 0.822, 1.0]', '[0.085, 0.449, 0.772, 0.401]', '[0.108, 0.597, 0.362, 0.842]', '[0.0, 0.836, 0.188, 0.371]']","[0.108, 0.597, 0.362, 0.842]",C,"A) [0.518, 0.53, ",A,0.0,18.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,4553,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.378, 0.517, 0.404, 0.609] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,1.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3115,Location Prediction,"What will the position box of the car in the [0.622, 0.582, 0.902, 0.766] location be like in the next second? ","['[0.911, 0.824, 1.0, 1.0]', '[0.84, 0.753, 0.532, 1.0]', '[0.616, 0.26, 0.765, 0.862]', '[0.748, 0.611, 1.0, 0.877]']","[0.748, 0.611, 1.0, 0.877]",D,"D) [0.748, 0.611,",D,100.0,2.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,2290,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.2, 0.545, 0.372, 0.68] location? ","['Turning right', 'Stopped', 'Overtaking', 'Crossing road']",Stopped,B,A) Turning right,A,0.0,3.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,4554,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.329, 0.525, 0.345, 0.546] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,4.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3116,Location Prediction,"What will the position box of the car in the [0.353, 0.544, 0.568, 0.717] location be like in the next second? ","['[0.688, 0.93, 0.98, 0.768]', '[0.781, 0.453, 1.0, 0.412]', '[0.349, 0.39, 0.632, 1.0]', '[0.522, 0.561, 0.79, 0.787]']","[0.522, 0.561, 0.79, 0.787]",D,"D) [0.522, 0.561,",D,100.0,4.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,4555,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.609, 0.527, 0.654, 0.671] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,4.9,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3117,Location Prediction,"What will the position box of the medium vehicle in the [0.172, 0.565, 0.341, 0.678] location be like in the next second? ","['[0.212, 0.885, 0.689, 1.0]', '[0.497, 0.49, 0.906, 0.512]', '[0.317, 0.57, 0.514, 0.707]', '[0.0, 0.082, 0.507, 0.582]']","[0.317, 0.57, 0.514, 0.707]",C,"A) [0.212, 0.885,",A,0.0,5.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,2291,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.323, 0.544, 0.338, 0.572] location? ","['Turning left', 'Crossing road', 'Stopped', 'Hazard lights on']",Stopped,C,B) Crossing road,B,0.0,6.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3118,Location Prediction,"What will the position box of the medium vehicle in the [0.186, 0.502, 0.377, 0.67] location be like in the next second? ","['[0.749, 0.686, 0.704, 0.609]', '[0.367, 0.503, 0.592, 0.71]', '[0.718, 0.796, 0.703, 1.0]', '[0.485, 0.316, 0.837, 0.25]']","[0.367, 0.503, 0.592, 0.71]",B,"B) [0.367, 0.503,",B,100.0,7.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3119,Location Prediction,"What will the position box of the car in the [0.343, 0.528, 0.564, 0.723] location be like in the next second? ","['[0.067, 0.233, 1.0, 0.766]', '[0.871, 0.676, 1.0, 0.408]', '[0.84, 0.338, 0.72, 0.651]', '[0.559, 0.537, 0.844, 0.811]']","[0.559, 0.537, 0.844, 0.811]",D,"D) [0.559, 0.537,",D,100.0,7.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,2292,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.432, 0.53, 0.457, 0.572] location? ","['Turning left', 'Moving to the right lane', 'Stopped', 'Crossing road']",Stopped,C,D) Crossing road,D,0.0,9.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3120,Location Prediction,"What will the position box of the car in the [0.45, 0.562, 0.699, 0.743] location be like in the next second? ","['[0.749, 1.0, 1.0, 1.0]', '[0.477, 0.649, 0.95, 1.0]', '[0.675, 0.597, 1.0, 0.873]', '[1.0, 0.126, 1.0, 1.0]']","[0.675, 0.597, 1.0, 0.873]",C,"B) [0.477, 0.649,",B,0.0,9.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3121,Location Prediction,"What will the position box of the car in the [0.308, 0.541, 0.473, 0.672] location be like in the next second? ","['[0.673, 0.918, 0.373, 1.0]', '[0.826, 0.179, 0.987, 0.358]', '[0.483, 0.568, 0.698, 0.739]', '[0.024, 0.431, 0.26, 0.52]']","[0.483, 0.568, 0.698, 0.739]",C,"C) [0.483, 0.568,",C,100.0,9.9,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00764,3122,Location Prediction,"What will the position box of the bus in the [0.067, 0.392, 0.251, 0.633] location be like in the next second? ","['[0.259, 0.568, 0.698, 0.192]', '[0.256, 0.737, 0.496, 0.834]', '[0.257, 0.373, 0.468, 0.647]', '[0.117, 0.24, 0.151, 0.499]']","[0.257, 0.373, 0.468, 0.647]",C,"C) [0.257, 0.373,",C,100.0,12.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,3123,Location Prediction,"What will the position box of the car in the [0.333, 0.594, 0.524, 0.714] location be like in the next second? ","['[0.0, 0.135, 0.189, 0.313]', '[0.286, 0.346, 0.343, 0.466]', '[0.0, 0.917, 0.249, 0.984]', '[0.0, 0.63, 0.299, 0.809]']","[0.0, 0.63, 0.299, 0.809]",D,"D) [0.0, 0.63, 0.",D,100.0,1.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,3124,Location Prediction,"What will the position box of the car in the [0.285, 0.591, 0.494, 0.744] location be like in the next second? ","['[0.0, 0.621, 0.256, 0.865]', '[0.0, 0.874, 0.013, 1.0]', '[0.0, 0.186, 0.0, 0.726]', '[0.0, 0.967, 0.549, 0.906]']","[0.0, 0.621, 0.256, 0.865]",A,"A) [0.0, 0.621, 0",A,100.0,1.9,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,2293,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.0, 0.616, 0.283, 0.845] location? ","['Moving to the right lane', 'Turning right', 'Turning left', 'Stopped']",Stopped,D,A) Moving to the right lane,A,0.0,2.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,2294,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.273, 0.586, 0.456, 0.731] location? ","['Stopped', 'Turning right', 'Crossing road', 'Moving to the right lane']",Stopped,A,B) Turning right,B,0.0,3.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,2295,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.364, 0.549, 0.515, 0.663] location? ","['Stopped', 'Reversing', 'Turning right', 'Turning left']",Stopped,A,A) Stopped,A,100.0,3.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,3125,Location Prediction,"What will the position box of the car in the [0.375, 0.627, 0.46, 0.713] location be like in the next second? ","['[0.063, 0.628, 0.255, 0.807]', '[0.0, 0.918, 0.334, 1.0]', '[0.0, 1.0, 0.024, 1.0]', '[0.0, 0.588, 0.695, 1.0]']","[0.063, 0.628, 0.255, 0.807]",A,"D) [0.0, 0.588, 0",D,0.0,3.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00768,3126,Location Prediction,"What will the position box of the car in the [0.318, 0.55, 0.479, 0.664] location be like in the next second? ","['[0.059, 0.575, 0.303, 0.732]', '[0.236, 0.666, 0.727, 1.0]', '[0.048, 0.664, 0.752, 0.729]', '[0.0, 1.0, 0.308, 0.666]']","[0.059, 0.575, 0.303, 0.732]",A,"B) [0.236, 0.666,",B,0.0,3.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4556,Distance Prediction,"Is the distance between our car and the car in the [0.321, 0.505, 0.344, 0.518] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,1.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4557,Distance Prediction,"Is the distance between our car and the medium vehicle in the [0.369, 0.511, 0.385, 0.518] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,1.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,2296,Action Prediction,"What will be the subsequent motion state of the medium vehicle currently in the [0.597, 0.507, 0.676, 0.547] location? ","['Overtaking', 'Crossing road', 'Stopped', 'Turning left']",Stopped,C,C) Stopped,C,100.0,2.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4558,Distance Prediction,"Is the distance between our car and the car in the [0.332, 0.503, 0.354, 0.517] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,2.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,2297,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.36, 0.52, 0.385, 0.546] location? ","['Stopped', 'Turning right', 'Reversing', 'Turning left']",Turning right,B,B) Turning right,B,100.0,2.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,2298,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.703, 0.508, 0.718, 0.515] location? ","['Turning left', 'Turning right', 'Crossing road', 'Overtaking']",Turning left,A,B) Turning right,B,0.0,3.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4559,Distance Prediction,"Is the distance between our car and the car in the [0.416, 0.502, 0.427, 0.514] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,8.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,2299,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.468, 0.53, 0.527, 0.596] location? ","['Stopped', 'Hazard lights on', 'Turning left', 'Crossing road']",Stopped,A,A) Stopped,A,100.0,8.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4560,Distance Prediction,"Is the distance between our car and the car in the [0.456, 0.515, 0.465, 0.53] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,8.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,3127,Location Prediction,"What will the position box of the medium vehicle in the [0.0, 0.546, 0.155, 0.747] location be like in the next second? ","['[0.0, 0.955, 0.493, 0.311]', '[0.0, 0.546, 0.156, 0.737]', '[0.164, 0.153, 0.0, 0.518]', '[0.405, 0.497, 0.351, 0.575]']","[0.0, 0.546, 0.156, 0.737]",B,"B) [0.0, 0.546, 0",B,100.0,11.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4561,Distance Prediction,"Is the distance between our car and the car in the [0.366, 0.525, 0.428, 0.608] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,11.4,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4562,Distance Prediction,"Is the distance between our car and the car in the [0.089, 0.55, 0.128, 0.585] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,11.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4563,Distance Prediction,"Is the distance between our car and the car in the [0.386, 0.511, 0.406, 0.526] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,12.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4564,Distance Prediction,"Is the distance between our car and the car in the [0.147, 0.542, 0.191, 0.577] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,13.0,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,2300,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.656, 0.502, 0.681, 0.512] location? ","['Turning left', 'Crossing road', 'Stopped', 'Moving to the right lane']",Stopped,C,D) Moving to the right lane,D,0.0,13.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4565,Distance Prediction,"Is the distance between our car and the car in the [0.001, 0.559, 0.058, 0.624] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,15.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4566,Distance Prediction,"Is the distance between our car and the car in the [0.307, 0.525, 0.328, 0.544] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,15.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4567,Distance Prediction,"Is the distance between our car and the large vehicle in the [0.476, 0.507, 0.505, 0.544] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,15.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4568,Distance Prediction,"Is the distance between our car and the car in the [0.459, 0.512, 0.477, 0.537] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,16.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4569,Distance Prediction,"Is the distance between our car and the car in the [0.356, 0.533, 0.424, 0.617] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,17.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00778,4570,Distance Prediction,"Is the distance between our car and the car in the [0.44, 0.511, 0.453, 0.521] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,17.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4571,Distance Prediction,"Is the distance between our car and the large vehicle in the [0.616, 0.427, 0.806, 0.525] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,1.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4572,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.334, 0.469, 0.346, 0.517] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,1.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4573,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.357, 0.473, 0.372, 0.534] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,2.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4574,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.329, 0.467, 0.339, 0.523] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,3.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,3128,Location Prediction,"What will the position box of the medium vehicle in the [0.475, 0.402, 0.73, 0.576] location be like in the next second? ","['[0.477, 0.398, 0.733, 0.575]', '[0.108, 0.86, 0.411, 0.977]', '[0.248, 0.154, 0.913, 0.334]', '[0.219, 0.327, 0.663, 0.877]']","[0.477, 0.398, 0.733, 0.575]",A,"D) [0.219, 0.327,",D,0.0,3.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2301,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.035, 0.486, 0.072, 0.563] location? ","['Stopped', 'Crossing road', 'Moving to the right lane', 'Turning right']",Crossing road,B,B) Crossing road,B,100.0,4.2,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4575,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.304, 0.459, 0.323, 0.527] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,4.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4576,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.337, 0.455, 0.359, 0.535] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting farther,B,B) Getting farther,B,100.0,4.8,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2302,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.751, 0.466, 0.765, 0.541] location? ","['Turning right', 'Stopped', 'Reversing', 'Turning left']",Stopped,B,B) Stopped,B,100.0,5.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2303,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.811, 0.467, 0.821, 0.483] location? ","['Turning right', 'Hazard lights on', 'Stopped', 'Crossing road']",Stopped,C,D) Crossing road,D,0.0,7.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2304,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.055, 0.501, 0.102, 0.573] location? ","['Crossing road', 'Turning left', 'Moving to the right lane', 'Stopped']",Crossing road,A,A) Crossing road,A,100.0,9.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2305,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.75, 0.471, 0.77, 0.552] location? ","['Crossing road', 'Turning left', 'Stopped', 'Overtaking']",Stopped,C,A) Crossing road,A,0.0,10.1,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4577,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.359, 0.469, 0.37, 0.521] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,11.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2306,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.02, 0.488, 0.087, 0.669] location? ","['Turning left', 'Crossing road', 'Turning right', 'Overtaking']",Crossing road,B,B) Crossing road,B,100.0,13.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2307,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.959, 0.574, 1.0, 0.81] location? ","['Crossing road', 'Overtaking', 'Stopped', 'Turning right']",Turning right,D,C) Stopped,C,0.0,14.3,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4578,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.711, 0.53, 0.772, 0.735] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,16.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,3129,Location Prediction,"What will the position box of the pedestrian in the [0.629, 0.538, 0.695, 0.719] location be like in the next second? ","['[0.0, 0.122, 0.0, 0.716]', '[0.572, 0.21, 0.176, 1.0]', '[0.088, 0.538, 0.192, 0.812]', '[0.206, 0.986, 0.136, 0.696]']","[0.088, 0.538, 0.192, 0.812]",C,"B) [0.572, 0.21, ",B,0.0,17.6,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,4579,Distance Prediction,"Is the distance between our car and the pedestrian in the [0.495, 0.534, 0.526, 0.708] getting farther or closer? ","['Getting closer', 'Getting farther']",Getting closer,A,B) Getting farther,B,0.0,18.5,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00781,2308,Action Prediction,"What will be the subsequent motion state of the pedestrian currently in the [0.32, 0.513, 0.349, 0.687] location? ","['Stopped', 'Moving to the left lane', 'Crossing road', 'Turning left']",Crossing road,C,C) Crossing road,C,100.0,18.7,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00782,2309,Action Prediction,"What will be the subsequent motion state of the car currently in the [0.541, 0.537, 0.633, 0.6] location? ","['Crossing road', 'Hazard lights on', 'Turning right', 'Turning left']",Turning right,C,C) Turning right,C,100.0,4.9,0,0,1.0,False,True,64,1
TOI_Recognition_videos_train_00782,2310,Action Prediction,"What will be the subsequent motion state of the bus currently in the [0.268, 0.504, 0.341, 0.563] location? ","['Crossing road', 'Turning right', 'Turning left', 'Stopped']",Stopped,D,D) Stopped,D,100.0,5.8,0,0,1.0,False,True,64,1
