video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000340,action_order,What action does the yellow team player do immediately after receiving the first pass?,He fakes a pass,B,8.0,4.0,query,73.42,294,2400,False,0.0,C,C,B,"['He passes the ball', 'He fakes a pass', 'He dribbles', 'He shoots and scores a point', 'None of the above']",2,0.9202,True,fpsbench_000342,early,0.1156,68.42,76.42,73.42,30.0,count_235.mp4,274,293,20,-3.0,0,0,True,28,64,20,0.9643,12.4286,64,1
fpsstream_000341,action_order,What are the sequence of actions done by the team in blue jersey?,"Push forward, pass, pass, pass, shoots, shoots again",C,5.0,4.0,query,269.502,1079,2400,False,0.0,B,B,C,"['Pass, pass, shoots, shoots again', 'Push forward, pass, pass, shoots, shoots again', 'Push forward, pass, pass, pass, shoots, shoots again', 'Push forward, pass, pass, pass, shoots', 'None of the above']",2,0.3201,True,fpsbench_000343,middle,0.437,256.502,269.515,269.502,30.0,count_177.mp4,1027,1078,52,-0.013,0,0,True,28,64,52,0.7143,0.9643,64,1
fpsstream_000342,action_order,What are the sequence of actions done by the team in white jersey?,"Defends the shot with hand, dribble, dribble, dribble, pass, shoot",D,4.0,4.0,query,502.294,2010,2400,False,0.0,B,B,D,"['Gets possession of the ball, dribble, dribble, pass, shoot', 'Gets possession of the ball, dribble, dribble, dribble, shoot', 'Defends the shot with hand, dribble, dribble, pass, shoot', 'Defends the shot with hand, dribble, dribble, dribble, pass, shoot', 'None of the above']",2,0.5168,True,fpsbench_000344,late,0.8344,492.294,502.304,502.294,30.0,count_220.mp4,1970,2009,40,-0.01,0,0,True,28,64,40,0.6429,1.6071,64,1
fpsstream_000343,action_order,What are the sequence of attacks done by the guy in the video game?,"The guy jumps and spins, then kicks twice, punches thrice, kicks and then does a shoulder attack",C,8.0,4.0,query,78.798,316,2400,False,0.0,D,D,C,"['The guy jumps, kicks once, punches twice and then does a shoulder attack', 'The guy jumps and spins, kicks, punches, kicks and then does a shoulder attack', 'The guy jumps and spins, then kicks twice, punches thrice, kicks and then does a shoulder attack', 'The guy jumps and spins, then kicks, punches twice, kicks and then does a shoulder attack', 'None of the above']",2,0.3144,True,fpsbench_000345,early,0.1226,72.798,78.804,78.798,25.0,subPlot_new_all_87.mp4,292,315,24,-0.006,0,0,True,28,64,24,1.0,22.7857,64,1
fpsstream_000344,action_order,What order of attacks does the character on the left perform?,"low kick, punch, punch, knee, roundhouse kick",C,7.0,4.0,query,315.323,1262,2400,False,100.0,C,C,C,"['lowknick, knee, punch, punch, roundhouse kick', 'punch, punch, knee, lowkick, roundhouse kick', 'low kick, punch, punch, knee, roundhouse kick', 'low kick, punch, knee, punch, roundhouse kick', 'None of the above']",2,0.4938,True,fpsbench_000346,middle,0.5216,310.323,315.323,315.323,30.0,order_19.mp4,1242,1261,20,0.0,0,0,True,28,64,20,1.0,10.9286,64,1
fpsstream_000345,action_order,What is the order of actions performed by the character on the left?,"Punch, kick, crouching punch, punch",A,6.0,4.0,query,455.231,1821,2400,False,100.0,A,A,A,"['Punch, kick, crouching punch, punch', 'Punch, kick, low kick, punch', 'Kick, punch, low kick, punch', 'Punch, low kick, low, kick, punch', 'None of the above']",2,0.5077,True,fpsbench_000347,late,0.7563,449.231,455.231,455.231,25.0,order_139.mp4,1797,1820,24,0.0,0,0,True,28,64,24,1.0,7.1786,64,1
fpsstream_000346,fine_grained_motion,"What kind of attack was performed on the 3rd hit of the combo, indicated by the combo counter?",A double legged side kick,C,7.0,4.0,query,146.712,587,2400,False,0.0,B,B,C,"['A low kick', 'An upper cut', 'A double legged side kick', 'A side kick', 'None of the above']",2,0.5176,True,fpsbench_000348,early,0.2407,142.712,149.712,146.712,25.0,subPlot_new_all_27.mp4,571,586,16,-3.0,0,0,True,28,64,16,1.0,15.0,64,1
fpsstream_000347,synchronization_assessment,Are the cyclists in first and second place peddling in sync with each other?,"No, the two cyclists are peddling at the same rate, but they are out of sync",D,5.0,4.0,query,356.592,1427,2400,False,0.0,C,C,D,"['Yes', 'No, the cyclist in second is peddling slightly faster than the cyclist in first', 'No, the cyclist in first is peddling slightly faster than the cyclist in second', 'No, the two cyclists are peddling at the same rate, but they are out of sync', 'None of the above']",2,0.4526,True,fpsbench_000349,middle,0.5902,350.592,356.592,356.592,30.0,order_2.mp4,1403,1426,24,0.0,0,0,True,28,64,24,0.75,2.25,64,1
fpsstream_000348,fine_grained_motion,What is the third attack the character on the right lands on the character on the left,Downwards kick,C,8.0,4.0,query,481.941,1928,2400,False,100.0,C,C,C,"['Knee', 'Punch', 'Downwards kick', 'Front kick', 'None of the above']",2,0.5909,True,fpsbench_000350,late,0.805,474.941,484.952,481.941,25.0,subPlot_new_all_123.mp4,1900,1927,28,-3.011,0,0,True,28,64,28,1.0,14.3214,64,1
fpsstream_000349,fine_grained_motion,What is the hit that knocked down the character with blonde hair at the end of the video?,A punch while standing,B,6.0,4.0,query,102.671,411,2400,False,0.0,A,A,B,"['A knee', 'A punch while standing', 'A punch while crouching', 'A hook punch', 'None of the above']",2,0.5078,True,fpsbench_000351,early,0.1599,94.671,102.679,102.671,30.0,order_114.mp4,379,410,32,-0.008,0,0,True,28,64,32,1.0,27.1071,64,1
fpsstream_000350,fine_grained_motion,What is the second hit by the blonde character that successfully deals damage?,A punch while crouching,B,10.0,4.0,query,350.832,1404,2400,False,100.0,B,B,B,"['Flying kick', 'A punch while crouching', 'An upwards kick', 'A low kick', 'None of the above']",2,0.4735,True,fpsbench_000352,middle,0.5828,343.832,353.842,350.832,30.0,ego_47.mp4,1376,1403,28,-3.01,0,0,True,28,64,28,1.0,27.3214,64,1
fpsstream_000351,fine_grained_motion,"What is the second hit by the blonde character that lands on the other character, blocked or not?",A punch while crouching,B,7.0,4.0,query,515.146,2061,2400,False,100.0,B,B,B,"['A low kick', 'A punch while crouching', 'An upper cut', 'A side kick', 'None of the above']",2,0.3322,True,fpsbench_000353,late,0.8601,509.146,517.154,515.146,25.0,subPlot_new_all_70.mp4,2037,2060,24,-2.008,0,0,True,28,64,24,0.9643,4.8571,64,1
fpsstream_000352,blink_and_miss,Which of the following actions are done by the drummer?,All of the above,D,6.0,4.0,query,100.059,401,2400,False,0.0,A,A,D,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'All of the above', 'None of the above']",2,0.3468,True,fpsbench_000354,early,0.1589,94.059,102.059,100.059,24.0,subPlot_new_all_46.mp4,377,400,24,-2.0,0,0,True,28,64,24,0.8571,4.4643,64,1
fpsstream_000353,blink_and_miss,Which of the following actions are not done by the drummer?,he hits both cymbals simultaneously,C,6.0,4.0,query,295.376,1182,2400,False,0.0,E,E,C,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'he hits the snare drum', 'None of the above']",2,0.5086,True,fpsbench_000355,middle,0.4846,286.376,295.376,295.376,25.0,order_118.mp4,1146,1181,36,0.0,0,0,True,28,64,36,1.0,19.75,64,1
fpsstream_000354,blink_and_miss,Which of the following actions are not done by the drummer?,he hits both cymbals simultaneously,C,6.0,4.0,query,528.725,2115,2400,False,0.0,E,E,C,"['he hits the left cymbal individually', 'he hits the right cymbal individually', 'he hits both cymbals simultaneously', 'he hits the snare drum', 'None of the above']",2,0.5335,True,fpsbench_000356,late,0.8796,520.725,528.725,528.725,25.0,order_128.mp4,2083,2114,32,0.0,0,0,True,28,64,32,0.8571,2.0,64,1
fpsstream_000355,blink_and_miss,Which symbol gets hit for the first time last in this clip?,The symbol on the bottom left of the screen,B,4.0,4.0,query,139.991,560,2400,False,0.0,C,C,B,"['The crash symbol', 'The symbol on the bottom left of the screen', 'The rightmost symbol', 'The symbol on the top left of the screen', 'None of the above']",2,0.4943,True,fpsbench_000357,early,0.2256,133.991,139.997,139.991,25.0,subPlot_new_all_9.mp4,536,559,24,-0.006,0,0,True,28,64,24,0.8929,3.4286,64,1
fpsstream_000356,fine_grained_motion,"What is the first hit that causes damage, based on the health bars at the top of the screen?",A punch,B,6.0,4.0,query,252.274,1010,2400,False,100.0,B,B,B,"['A low kick', 'A punch', 'An upwards kick', 'A downwards kick', 'None of the above']",2,0.4987,True,fpsbench_000358,middle,0.4147,244.274,255.285,252.274,25.0,subPlot_new_all_73.mp4,978,1009,32,-3.011,0,0,True,28,64,32,1.0,18.6786,64,1
fpsstream_000357,fine_grained_motion,What is the second hit that the blonde character lands?,A punch while crouching,B,8.0,4.0,query,431.692,1727,2400,False,100.0,B,B,B,"['A low kick', 'A punch while crouching', 'A flying kick', 'A push', 'None of the above']",2,0.5182,True,fpsbench_000359,late,0.7176,427.692,431.696,431.692,25.0,subPlot_new_all_181.mp4,1711,1726,16,-0.004,0,0,True,28,64,16,0.8929,7.25,64,1
fpsstream_000358,blink_and_miss,What color is the car that passes the dashcam as the car leaves the tunnel?,White,A,5.0,4.0,query,71.175,285,2400,False,100.0,A,A,A,"['White', 'Black', 'Red', 'Dark grey', 'None of the above']",2,0.5039,True,fpsbench_000360,early,0.1116,66.175,73.182,71.175,30.0,order_160.mp4,265,284,20,-2.007,0,0,True,28,64,20,0.8214,3.75,64,1
fpsstream_000359,fine_grained_motion,What motion is the leftmost person who appears after the car leaves the tunnel making?,Standing upright,B,7.0,4.0,query,328.978,1316,2400,False,0.0,A,A,B,"['Bending over', 'Standing upright', 'Crouching', 'Turning around', 'None of the above']",2,0.4647,True,fpsbench_000361,middle,0.5454,323.978,329.984,328.978,25.0,subPlot_new_all_191.mp4,1296,1315,20,-1.006,0,0,True,28,64,20,0.7143,1.3571,64,1
fpsstream_000360,blink_and_miss,What color stripes did the bus that appeared as the car enters the tunnel have?,Red and blue,B,4.0,4.0,query,464.597,1859,2400,False,0.0,A,A,B,"['Red and green', 'Red and blue', 'Green and blue', 'Orange and black', 'None of the above']",2,0.4696,True,fpsbench_000362,late,0.7747,458.597,466.605,464.597,25.0,subPlot_new_all_184.mp4,1835,1858,24,-2.008,0,0,True,28,64,24,0.6071,1.5,64,1
fpsstream_000361,fine_grained_motion,Which of these is true about the motion of the ball?,The ball bounces on the roof and the rain gutter,C,5.0,4.0,query,173.769,696,2400,False,0.0,A,A,C,"['The ball bounces on the tiled roof once', 'The ball bounces on the tiled roof twice', 'The ball bounces on the roof and the rain gutter', 'The ball bounces on the ground', 'None of the above']",2,0.5042,True,fpsbench_000363,early,0.2765,161.769,176.784,173.769,25.0,subPlot_new_all_94.mp4,648,695,48,-3.015,0,0,True,28,64,48,0.8929,9.3571,64,1
fpsstream_000362,state_at_event,"What other part of the drumkit, if any, does the Drummer hit at the same time as he hits the cymbal?",He does not hit any other part,D,6.0,4.0,query,346.145,1385,2400,False,0.0,C,C,D,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.7585,True,fpsbench_000364,middle,0.5767,343.145,348.145,346.145,25.0,subPlot_new_all_96.mp4,1373,1384,12,-2.0,0,0,True,28,64,12,0.9286,5.8214,64,1
fpsstream_000363,fine_grained_motion,What gesture does the child on the right do as she is looking at the yellow character,She nods her head,B,8.0,4.0,query,424.757,1700,2400,False,0.0,D,D,B,"['She shakes her head', 'She nods her head', 'She laughs', 'She widens her eyes', 'None of the above']",2,0.4266,True,fpsbench_000365,late,0.7072,420.757,425.762,424.757,24.0,subPlot_new_all_164.mp4,1684,1699,16,-1.005,0,0,True,28,64,16,0.75,6.75,64,1
fpsstream_000364,blink_and_miss,What facial expression is the man making as he shuts the door?,He is frowning,B,4.0,4.0,query,163.323,654,2400,False,100.0,B,B,B,"['He is smiling', 'He is frowning', 'His face is neutral', 'He makes a nervous face', 'None of the above']",2,0.4479,True,fpsbench_000366,early,0.2678,159.323,164.328,163.323,25.0,subPlot_new_all_160.mp4,638,653,16,-1.005,0,0,True,28,64,16,1.0,9.2857,64,1
fpsstream_000365,blink_and_miss,What facial gesture does the blonde man make?,He winks,C,4.0,4.0,query,322.083,1289,2400,False,0.0,D,D,C,"['He blinks', 'He widens his smile', 'He winks', 'He raises both eyebrows', 'None of the above']",2,0.5053,True,fpsbench_000367,middle,0.533,316.083,323.09,322.083,30.0,surveil_115.mp4,1265,1288,24,-1.007,0,0,True,28,64,24,1.0,21.1429,64,1
fpsstream_000366,blink_and_miss,Which of the following facial gestures are not done by the blonde woman?,She winks,D,4.0,4.0,query,422.093,1689,2400,False,100.0,D,D,D,"['She blinks', 'She laughs', 'She raises her eyebrows', 'She winks', 'None of the above']",2,0.4434,True,fpsbench_000368,late,0.7009,412.093,424.105,422.093,25.0,subPlot_new_all_81.mp4,1649,1688,40,-2.012,0,0,True,28,64,40,0.6429,1.25,64,1
fpsstream_000367,fine_grained_motion,The ball touches which of these items before falling into the pringles can?,"floor, edge of the red card behind the pringles can, rim of the pringles can",D,9.0,4.0,query,119.644,479,2400,False,0.0,C,C,D,"['only the floor', 'floor, face of the red card behind the pringles can', 'floor, face of the red card behind the pringles can, rim of the pringles can', 'floor, edge of the red card behind the pringles can, rim of the pringles can', 'None of the above']",2,0.342,True,fpsbench_000369,early,0.1834,107.644,120.657,119.644,25.0,subPlot_new_all_162.mp4,431,478,48,-1.013,0,0,True,28,64,48,0.9643,13.0714,64,1
fpsstream_000368,synchronization_assessment,Which of the following statements is true about the man playing the electric guitar?,"He initially rocks his body out of sync with the lights flashing on stage, but then becomes in sync with them",C,7.0,4.0,query,320.104,1281,2400,False,0.0,B,B,C,"['He rocks his body back in forth in sync with the lights flashing on stage', 'He rocks his body back and forth out of sync with the lights flashing on stage', 'He initially rocks his body out of sync with the lights flashing on stage, but then becomes in sync with them', 'He initially rocks his body in sync with the lights flashing on stage, but then becomes out of sync with them', 'None of the above']",2,0.523,True,fpsbench_000370,middle,0.5281,312.104,321.104,320.104,25.0,order_108.mp4,1249,1280,32,-1.0,0,0,True,28,64,32,0.9643,5.8929,64,1
fpsstream_000369,state_at_event,How many audience members are visible at the moment the camera zooms out from the horses singing?,15,B,5.0,4.0,query,441.593,1767,2400,False,0.0,A,A,B,"['22', '15', '10', '18', 'None of the above']",2,0.5606,True,fpsbench_000371,late,0.7417,437.593,447.593,441.593,24.0,subPlot_new_all_33.mp4,1751,1766,16,-6.0,0,0,True,28,64,16,0.6071,2.3571,64,1
fpsstream_000370,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,4.0,4.0,query,154.556,619,2400,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.433,True,fpsbench_000372,early,0.253,150.556,155.556,154.556,30.0,order_46.mp4,603,618,16,-1.0,0,0,True,28,64,16,1.0,12.3571,64,1
fpsstream_000371,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,7.0,4.0,query,321.377,1286,2400,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.5515,True,fpsbench_000373,middle,0.5342,318.377,322.377,321.377,25.0,order_27.mp4,1274,1285,12,-1.0,0,0,True,28,64,12,0.8929,5.7143,64,1
fpsstream_000372,state_at_event,What text is showing right after as the player throws a grenade?,Kill,A,4.0,4.0,query,500.669,2003,2400,False,100.0,A,A,A,"['Kill', 'Grab', 'Captured Flag!', 'Killed Flag Carrier!', 'None of the above']",2,0.4031,True,fpsbench_000374,late,0.8418,496.669,506.679,500.669,30.0,count_14.mp4,1987,2002,16,-6.01,0,0,True,28,64,16,0.6429,1.2857,64,1
fpsstream_000373,state_at_event,What foot does the boxer step with when he throws a punch?,His left foot,B,6.0,4.0,query,65.232,261,2400,False,0.0,C,C,B,"['He does not make a step', 'His left foot', 'His right foot', 'He hops with both feet', 'None of the above']",2,0.4963,True,fpsbench_000375,early,0.1029,61.232,66.232,65.232,25.0,subPlot_new_all_31.mp4,245,260,16,-1.0,0,0,True,28,64,16,1.0,14.3929,64,1
fpsstream_000374,state_at_event,"What other part of the drumkit, if any, does the drummer hit at the same time as he hits the cymbal?",He does not hit any other part,D,6.0,4.0,query,325.004,1301,2400,False,0.0,B,B,D,"['The snare drum', 'The hi hat', 'One of the toms', 'He does not hit any other part', 'None of the above']",2,0.4715,True,fpsbench_000376,middle,0.5386,321.004,325.008,325.004,30.0,ego_36.mp4,1285,1300,16,-0.004,0,0,True,28,64,16,1.0,11.6786,64,1
fpsstream_000375,state_at_event,"When the drummer hits the crash cymbal for the third time, does he hit any other part of the drum simultaneously",No,A,10.0,4.0,query,478.156,1913,2400,False,100.0,A,A,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.4742,True,fpsbench_000377,late,0.8013,475.156,482.156,478.156,25.0,subPlot_new_all_115.mp4,1901,1912,12,-4.0,0,0,True,28,64,12,0.8571,9.6071,64,1
fpsstream_000376,state_at_event,"When the drummer hits the right-most crash cymbal, what other part of the drumkit, if any, does he hit at the same time?",He hits the snare drum,D,5.0,4.0,query,129.389,518,2400,False,0.0,B,B,D,"['He does not hit any other part', 'He hits the hi tom', 'He hits another cymbal', 'He hits the snare drum', 'None of the above']",2,0.4528,True,fpsbench_000378,early,0.2117,126.389,129.392,129.389,29.0,count_20.mp4,506,517,12,-0.003,0,0,True,28,64,12,0.7143,4.0357,64,1
fpsstream_000377,state_at_event,How many green arrows are visible on the minimap at the instant the opponent is killed?,2,C,4.0,4.0,query,360.963,1444,2400,False,0.0,B,B,C,"['4', '3', '2', '1', 'None of the above']",2,0.4238,True,fpsbench_000379,middle,0.5982,352.963,362.963,360.963,25.0,subPlot_new_all_196.mp4,1412,1443,32,-2.0,0,0,True,28,64,32,0.7143,5.1786,64,1
fpsstream_000378,state_at_event,What text is displayed on the train when the woman inside leans over to the left?,Flushing-Main Street,B,4.0,4.0,query,481.762,1928,2400,False,100.0,B,B,B,"['Flushing-LCL', 'Flushing-Main Street', 'Queensboro Plaza', 'The Next Stop is 33 St', 'None of the above']",2,0.5149,True,fpsbench_000380,late,0.8047,474.762,484.772,481.762,30.0,surveil_107.mp4,1900,1927,28,-3.01,0,0,True,28,64,28,1.0,26.5714,64,1
fpsstream_000379,state_at_event,"When the drummer hits any of the cymbals for the third time, does he hit any other part of the drum simultaneously",No,A,6.0,4.0,query,96.4,386,2400,False,0.0,B,B,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.4708,True,fpsbench_000381,early,0.155,92.4,96.404,96.4,30.0,order_132.mp4,370,385,16,-0.004,0,0,True,28,64,16,0.9643,10.3929,64,1
fpsstream_000380,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,15.0,4.0,query,256.12,1025,2400,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.5315,True,fpsbench_000382,middle,0.423,252.12,256.124,256.12,25.0,order_117.mp4,1009,1024,16,-0.004,0,0,True,28,64,16,1.0,13.6429,64,1
fpsstream_000381,state_at_event,How many seconds are left on the shot clock when the player high fives his team-mate?,21,D,7.0,4.0,query,443.624,1775,2400,False,0.0,A,A,D,"['23', '20', '22', '21', 'None of the above']",2,0.5807,True,fpsbench_000383,late,0.7417,437.624,447.634,443.624,30.0,order_140.mp4,1751,1774,24,-4.01,0,0,True,28,64,24,0.8214,3.3214,64,1
fpsstream_000382,state_at_event,"What text is on the sign right behind the hand of the player who tips the jump ball, right when he hits the ball?",Delta,B,4.0,4.0,query,153.863,616,2400,False,0.0,D,D,B,"['12:32:00', 'Delta', 'Delta its time.', ""IT'S TIME."", 'None of the above']",2,0.4167,True,fpsbench_000384,early,0.2506,147.863,157.873,153.863,30.0,order_289.mp4,592,615,24,-4.01,0,0,True,28,64,24,0.9643,8.8929,64,1
fpsstream_000383,state_at_event,"When the drummer hits any of the cymbals for the first time, does he hit any other part of the drum simultaneously",No,A,6.0,4.0,query,288.138,1153,2400,False,100.0,A,A,A,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.456,True,fpsbench_000385,middle,0.48,285.138,291.144,288.138,25.0,movie101_102.mp4,1141,1152,12,-3.006,0,0,True,28,64,12,0.8214,5.25,64,1
fpsstream_000384,state_at_event,"When the drummer hits any of the cymbals for the second time, does he hit any other part of the drum simultaneously","Yes, he hits the snare drum",B,6.0,4.0,query,419.057,1677,2400,False,0.0,A,A,B,"['No', 'Yes, he hits the snare drum', 'Yes, he hits the hi hat', 'Yes, he hits another cymbal', 'None of the above']",2,0.5079,True,fpsbench_000386,late,0.7004,416.057,422.063,419.057,24.0,subPlot_new_all_157.mp4,1665,1676,12,-3.006,0,0,True,28,64,12,0.6786,2.2143,64,1
fpsstream_000385,state_at_event,Where does the baseball fly as a result of the swing?,It flies to the left of the video at a high angle upwards,B,7.0,4.0,query,138.613,555,2400,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.5461,True,fpsbench_000387,early,0.2259,134.613,138.617,138.613,30.0,order_47.mp4,539,554,16,-0.004,0,0,True,28,64,16,0.9643,10.4286,64,1
fpsstream_000386,state_at_event,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,7.0,4.0,query,297.74,1191,2400,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.5555,True,fpsbench_000388,middle,0.492,292.74,297.745,297.74,25.0,subPlot_new_all_111.mp4,1171,1190,20,-0.005,0,0,True,28,64,20,0.8929,3.8571,64,1
fpsstream_000387,state_at_event,What is the match timer closest to when Captain Falcon lands the killing blow?,7:48.45,D,4.0,4.0,query,466.363,1866,2400,False,0.0,C,C,D,"['7:47.99', '7:49.11', '7:48.91', '7:48.45', 'None of the above']",2,0.5113,True,fpsbench_000389,late,0.7803,460.363,470.373,466.363,25.0,subPlot_new_all_80.mp4,1842,1865,24,-4.01,0,0,True,28,64,24,1.0,11.25,64,1
fpsstream_000388,state_at_event,What is the match timer closest to at the moment when Mario lands the killing blow?,7:28.06,B,4.0,4.0,query,161.929,648,2400,False,100.0,B,B,B,"['7:27.65', '7:28.06', '7:28.44', '7:27.33', 'None of the above']",2,0.4486,True,fpsbench_000390,early,0.2677,157.929,167.939,161.929,25.0,order_158.mp4,632,647,16,-6.01,0,0,True,28,64,16,1.0,15.0,64,1
fpsstream_000389,state_at_event,What is the match timer closest to at the moment when Mario lands the killing blow?,7:10.36,D,4.0,4.0,query,288.002,1153,2400,False,0.0,B,B,D,"['7:11.83', '7:10.01', '7:11.45', '7:10.36', 'None of the above']",2,0.4033,True,fpsbench_000391,middle,0.4805,283.002,294.013,288.002,30.0,surveil_171.mp4,1133,1152,20,-6.011,0,0,True,28,64,20,1.0,19.1786,64,1
fpsstream_000390,state_at_event,What time is on the clock when the quarterback in red lets go of the ball?,07:35:00,B,4.0,4.0,query,501.777,2008,2400,False,0.0,D,D,B,"['07:32:00', '07:35:00', '07:34:00', '07:33:00', 'None of the above']",2,0.4038,True,fpsbench_000392,late,0.842,496.777,506.787,501.777,30.0,order_55.mp4,1988,2007,20,-5.01,0,0,True,28,64,20,1.0,11.0714,64,1
fpsstream_000391,state_at_event,What time is on the clock when the quarterback does the second pump-fake?,03:13:00,A,5.0,4.0,query,143.792,576,2400,False,100.0,A,A,A,"['03:13:00', '03:12:00', '03:14:00', '03:15:00', 'None of the above']",2,0.3,True,fpsbench_000393,early,0.2302,135.792,145.802,143.792,30.0,order_265.mp4,544,575,32,-2.01,0,0,True,28,64,32,1.0,19.9643,64,1
fpsstream_000392,fine_grained_motion,The ball touches which of these items before falling into the glass of water and how many times?,"upright bar stool once, inclined bar stool twice",C,4.0,4.0,query,332.656,1331,2400,False,0.0,A,A,C,"['upright bar stool once, inclined bar stool once, floor once', 'upright bar stool twice, inclined bar stool once, floor once', 'upright bar stool once, inclined bar stool twice', 'upright bar stool twice, inclined bar stool once', 'None of the above']",2,0.4973,True,fpsbench_000394,middle,0.5484,324.656,332.664,332.656,30.0,order_176.mp4,1299,1330,32,-0.008,0,0,True,28,64,32,0.3929,0.6071,64,1
fpsstream_000393,instance_count,How many times does he toss the red ball up?,6,C,4.0,4.0,query,510.467,2042,2400,False,0.0,B,B,C,"['4', '5', '6', '7', 'None of the above']",2,0.4517,True,fpsbench_000395,late,0.8504,497.467,512.482,510.467,25.0,subPlot_new_all_6.mp4,1990,2041,52,-2.015,0,0,True,28,64,52,0.6071,1.3214,64,1
fpsstream_000394,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the left of the video at a high angle upwards,B,6.0,4.0,query,138.321,554,2400,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.4901,True,fpsbench_000396,early,0.2267,135.321,138.324,138.321,30.0,order_15.mp4,542,553,12,-0.003,0,0,True,28,64,12,1.0,4.6071,64,1
fpsstream_000395,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video at a high angle upwards,D,8.0,4.0,query,351.314,1406,2400,False,0.0,B,B,D,"['It flies to the left of the video at a low angle upwards', 'It flies to the left of the video at a high angle upwards', 'It flies to the right of the video at a low angle upwards', 'It flies to the right of the video at a high angle upwards', 'None of the above']",2,0.4688,True,fpsbench_000397,middle,0.582,346.314,351.319,351.314,30.0,order_111.mp4,1386,1405,20,-0.005,0,0,True,28,64,20,0.8571,2.0357,64,1
fpsstream_000396,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the top of the video,C,6.0,4.0,query,496.758,1988,2400,False,0.0,B,B,C,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.4858,True,fpsbench_000398,late,0.8262,490.758,496.764,496.758,25.0,order_28.mp4,1964,1987,24,-0.006,0,0,True,28,64,24,1.0,8.4286,64,1
fpsstream_000397,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the right of the video,B,4.0,4.0,query,72.536,291,2400,False,100.0,B,B,B,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.5208,True,fpsbench_000399,early,0.118,70.536,72.538,72.536,25.0,subPlot_new_all_1.mp4,283,290,8,-0.002,0,0,True,28,64,8,1.0,7.5,64,1
fpsstream_000398,blink_and_miss,Where does the baseball fly as a result of the swing?,It flies to the top of the video,C,6.0,4.0,query,346.934,1388,2400,False,0.0,B,B,C,"['It flies to the left of the video at a low angle upwards', 'It flies to the right of the video', 'It flies to the top of the video', 'It flies towards the camera', 'None of the above']",2,0.3106,True,fpsbench_000400,middle,0.574,340.934,346.94,346.934,25.0,subPlot_new_all_18.mp4,1364,1387,24,-0.006,0,0,True,28,64,24,0.9286,4.6786,64,1
