video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000876,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,C,11.0,4.0,query,343.181,1373,2400,False,0.0,B,B,C,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.3352,True,fpsbench_000880,middle,0.5684,338.181,343.186,343.181,30.0,surveil_107.mp4,1353,1372,20,-0.005,0,0,True,28,64,20,0.9643,15.4643,64,1
fpsstream_000877,speed_recognition,How does the speed of the car change throughout the video?,"The car speeds up, then slows down",D,10.0,4.0,query,457.836,1832,2400,False,0.0,C,C,D,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.4827,True,fpsbench_000881,late,0.7595,448.836,457.845,457.836,25.0,count_200.mp4,1796,1831,36,-0.009,0,0,True,28,64,36,0.6071,1.0,64,1
fpsstream_000878,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,9.0,4.0,query,176.396,706,2400,False,100.0,B,B,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.5259,True,fpsbench_000882,early,0.2869,170.396,176.402,176.396,25.0,order_121.mp4,682,705,24,-0.006,0,0,True,28,64,24,0.7143,5.2857,64,1
fpsstream_000879,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,9.0,4.0,query,295.529,1183,2400,False,0.0,C,C,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.5658,True,fpsbench_000883,middle,0.4883,290.529,295.534,295.529,30.0,surveil_57.mp4,1163,1182,20,-0.005,0,0,True,28,64,20,0.8214,13.8214,64,1
fpsstream_000880,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,C,9.0,4.0,query,504.407,2018,2400,False,100.0,C,C,C,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.4813,True,fpsbench_000884,late,0.8391,498.407,504.407,504.407,25.0,count_1.mp4,1994,2017,24,0.0,0,0,True,28,64,24,0.5357,0.6071,64,1
fpsstream_000881,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,5.0,4.0,query,166.951,668,2400,False,0.0,C,C,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.3631,True,fpsbench_000885,early,0.266,156.951,166.961,166.951,25.0,subPlot_new_all_8.mp4,628,667,40,-0.01,0,0,True,28,64,40,0.8571,6.5357,64,1
fpsstream_000882,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,5.0,4.0,query,356.369,1426,2400,False,0.0,C,C,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.4469,True,fpsbench_000886,middle,0.5871,346.369,356.379,356.369,25.0,order_139.mp4,1386,1425,40,-0.01,0,0,True,28,64,40,0.7143,1.8571,64,1
fpsstream_000883,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,A,7.0,4.0,query,538.268,2154,2400,False,0.0,C,C,A,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.5723,True,fpsbench_000887,late,0.8954,528.268,538.278,538.268,25.0,subPlot_new_all_0.mp4,2114,2153,40,-0.01,0,0,True,28,64,40,0.75,2.3571,64,1
fpsstream_000884,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,C,11.0,4.0,query,133.84,536,2400,False,100.0,C,C,C,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.4529,True,fpsbench_000888,early,0.2139,126.84,133.847,133.84,30.0,count_187.mp4,508,535,28,-0.007,0,0,True,28,64,28,0.7143,1.3214,64,1
fpsstream_000885,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,A,8.0,4.0,query,326.875,1308,2400,False,0.0,C,C,A,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.6388,True,fpsbench_000889,middle,0.5394,319.875,326.882,326.875,30.0,count_102.mp4,1280,1307,28,-0.007,0,0,True,28,64,28,0.6786,1.3929,64,1
fpsstream_000886,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,4.0,4.0,query,512.634,2051,2400,False,0.0,C,C,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.5054,True,fpsbench_000890,late,0.8527,505.634,512.634,512.634,30.0,order_130.mp4,2023,2050,28,0.0,0,0,True,28,64,28,0.6429,1.4643,64,1
fpsstream_000887,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,A,10.0,4.0,query,98.159,393,2400,False,0.0,B,B,A,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.526,True,fpsbench_000891,early,0.1552,92.159,98.165,98.159,24.0,subPlot_new_all_154.mp4,369,392,24,-0.006,0,0,True,28,64,24,0.8571,5.6429,64,1
fpsstream_000888,speed_recognition,How does the speed of the car change throughout the video?,"The car slows down, then speeds up",D,7.0,4.0,query,354.736,1419,2400,False,0.0,C,C,D,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.3072,True,fpsbench_000892,middle,0.5843,344.736,354.736,354.736,30.0,order_22.mp4,1379,1418,40,0.0,0,0,True,28,64,40,0.7857,2.7857,64,1
fpsstream_000889,speed_recognition,How does the speed of the car change throughout the video?,"The car speeds up, then slows down",B,7.0,4.0,query,531.854,2128,2400,False,0.0,C,C,B,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.4205,True,fpsbench_000893,late,0.8851,524.854,531.854,531.854,30.0,count_177.mp4,2100,2127,28,0.0,0,0,True,28,64,28,0.6786,1.2857,64,1
fpsstream_000890,speed_recognition,How does the speed of the car change throughout the video?,"The car speeds up, then slows down",B,8.0,4.0,query,126.996,508,2400,False,100.0,B,B,B,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.4711,True,fpsbench_000894,early,0.2024,119.996,126.996,126.996,24.0,subPlot_new_all_37.mp4,480,507,28,0.0,0,0,True,28,64,28,0.8929,5.25,64,1
fpsstream_000891,speed_recognition,How does the speed of the car change throughout the video?,"The car speeds up, then slows down",B,7.0,4.0,query,325.421,1302,2400,False,0.0,C,C,B,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.4772,True,fpsbench_000895,middle,0.5377,319.421,325.421,325.421,25.0,order_92.mp4,1278,1301,24,0.0,0,0,True,28,64,24,0.7857,2.25,64,1
fpsstream_000892,speed_recognition,How does the speed of the car change throughout the video?,The car slows down,A,11.0,4.0,query,485.334,1942,2400,False,0.0,B,B,A,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.5663,True,fpsbench_000896,late,0.8057,475.334,485.334,485.334,28.0,order_31.mp4,1902,1941,40,0.0,0,0,True,28,64,40,0.8571,3.4286,64,1
fpsstream_000893,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,B,5.0,4.0,query,78.208,313,2400,False,100.0,B,B,B,"['The car slows down', 'The car stays the same speed', 'The car speeds up', 'The car speeds up, then slows down', 'None of the above']",2,0.524,True,fpsbench_000897,early,0.1156,68.208,78.218,78.208,30.0,order_23.mp4,273,312,40,-0.01,0,0,True,28,64,40,0.8929,6.75,64,1
fpsstream_000894,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,C,11.0,4.0,query,281.322,1126,2400,False,100.0,C,C,C,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.5788,True,fpsbench_000898,middle,0.4617,273.322,281.33,281.322,25.0,subPlot_new_all_146.mp4,1094,1125,32,-0.008,0,0,True,28,64,32,0.8929,7.1786,64,1
fpsstream_000895,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,D,4.0,4.0,query,512.444,2050,2400,False,0.0,C,C,D,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car stays the same speed', 'None of the above']",2,0.5145,True,fpsbench_000899,late,0.8529,507.444,512.449,512.444,25.0,subPlot_new_all_35.mp4,2030,2049,20,-0.005,0,0,True,28,64,20,0.8571,3.25,64,1
fpsstream_000896,speed_recognition,How does the speed of the car change throughout the video?,"The car speeds up, then slows down",B,13.0,4.0,query,174.299,698,2400,False,0.0,C,C,B,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.3338,True,fpsbench_000900,early,0.2785,164.299,174.299,174.299,25.0,subPlot_new_all_26.mp4,658,697,40,0.0,0,0,True,28,64,40,0.8571,5.6071,64,1
fpsstream_000897,speed_recognition,How does the speed of the car change throughout the video?,The car speeds up,C,7.0,4.0,query,320.063,1281,2400,False,100.0,C,C,C,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car slows down, then speeds up', 'None of the above']",2,0.4408,True,fpsbench_000901,middle,0.5287,314.063,320.069,320.063,30.0,order_106.mp4,1257,1280,24,-0.006,0,0,True,28,64,24,0.8929,6.0,64,1
fpsstream_000898,speed_recognition,How does the speed of the car change throughout the video?,The car stays the same speed,D,6.0,4.0,query,485.57,1943,2400,False,0.0,C,C,D,"['The car slows down', 'The car speeds up, then slows down', 'The car speeds up', 'The car stays the same speed', 'None of the above']",2,0.4973,True,fpsbench_000902,late,0.8074,479.57,485.57,485.57,25.0,order_53.mp4,1919,1942,24,0.0,0,0,True,28,64,24,0.7143,1.9643,64,1
