video_id,task,question,answer,answer_letter,min_fps,sample_fps,trigger,trigger_time_sec,n_frames_seen,n_frames_loaded,truncated,qa_acc,pred_answer,pred_choice,correct_choice,presented_choices,n_generated_tokens,latency_seconds,retrieval_fired,question_id,position_bin,position_frac,needle_start_sec,needle_end_sec,query_time_sec,stream_fps,haystack_file,needle_first_frame,needle_last_frame,n_needle_frames,retrieval_distance_sec,retrieval_distance_frames,tokens_after_needle,needle_in_local_window,n_layers_retrieved,n_blocks_per_layer,n_needle_blocks,layers_hit_frac,blocks_hit_mean,retrieve_size,chunk_size
fpsstream_000523,synchronization_assessment,Does the second guitarist from the right start turning at the same time as when the background becomes black?,"No, he starts slightly earlier.",B,4.0,1.0,query,165.527,166,600,False,0.0,C,C,B,"['Yes, they do so at the same time.', 'No, he starts slightly earlier.', 'No, he starts right after.', 'He starts significantly after.', 'None of the above']",2,0.5646,True,fpsbench_000525,early,0.2704,159.527,169.537,165.527,24.0,order_13.mp4,160,165,6,-4.01,0,0,True,28,64,6,1.0,5.8571,64,1
fpsstream_000524,synchronization_assessment,Does the man in the white shirt on the left or the woman in the red shirt start dancing first?,They begin at the same time.,C,4.0,1.0,query,355.923,356,600,False,0.0,D,D,C,"['The woman starts dancing slightly earlier.', 'The man starts dancing slightly earlier.', 'They begin at the same time.', 'Neither dances in the clip.', 'None of the above']",2,0.638,True,fpsbench_000526,middle,0.5948,350.923,360.923,355.923,25.0,subPlot_new_all_31.mp4,351,355,5,-5.0,0,0,True,28,64,5,0.6786,1.25,64,1
fpsstream_000525,synchronization_assessment,"After the girl lands, which skater begins to raise their arms first?",The man raises them slightly earlier.,B,6.0,1.0,query,451.39,452,600,False,0.0,C,C,B,"['They raise their arms at the same time.', 'The man raises them slightly earlier.', 'The woman raises them slightly earlier.', 'Neither raise their arms.', 'None of the above']",2,0.4477,True,fpsbench_000527,late,0.7549,445.39,455.39,451.39,30.0,surveil_100.mp4,446,451,6,-4.0,0,0,True,28,64,6,0.9286,4.3214,64,1
fpsstream_000526,synchronization_assessment,"After the inital dance, do the skaters start skating at the same time?","Yes, they begin at exactly the same time.",A,4.0,1.0,query,168.578,169,600,False,0.0,B,B,A,"['Yes, they begin at exactly the same time.', 'No, the dancer on the left starts slightly early.', 'No, the dancer on the right starts slightly late.', ""They don't start skating."", 'None of the above']",2,0.512,True,fpsbench_000528,early,0.2722,160.578,170.578,168.578,25.0,subPlot_new_all_56.mp4,161,168,8,-2.0,0,0,True,28,64,8,0.7857,4.6071,64,1
fpsstream_000527,synchronization_assessment,Do the herd of wildebeest in the background start fleeing the scene in sync?,Yes,A,4.0,1.0,query,325.598,326,600,False,100.0,A,A,A,"['Yes', 'No the left part of the herd start first', 'No, the right part of the herd start first', 'No, the wilderbeast on the right starts first', 'None of the above']",2,0.6057,True,fpsbench_000529,middle,0.5376,315.598,328.598,325.598,25.0,subPlot_new_all_101.mp4,316,325,10,-3.0,0,0,True,28,64,10,0.6071,4.6071,64,1
fpsstream_000528,synchronization_assessment,Are the soldiers behind the flag-carriers marching in sync?,"Yes, they are in sync.",A,7.0,1.0,query,467.913,468,600,False,100.0,A,A,A,"['Yes, they are in sync.', 'No, some of the soldiers are clearly off beat.', 'No, the left row is slightly ahead.', 'No, the soldier in the front is behind.', 'None of the above']",2,0.6361,True,fpsbench_000530,late,0.7846,462.913,472.913,467.913,25.0,subPlot_new_all_142.mp4,463,467,5,-5.0,0,0,True,28,64,5,0.6071,2.25,64,1
fpsstream_000529,synchronization_assessment,Which tractor's wheels start turning first?,The front tractor's wheels start turning first.,B,6.0,1.0,query,151.996,152,600,False,100.0,B,B,B,"['They start turning at the same time.', ""The front tractor's wheels start turning first."", ""The rear tractor's wheels start turning first."", ""Neither's wheels turn in the video."", 'None of the above']",2,0.5069,True,fpsbench_000531,early,0.2458,144.996,155.055,151.996,25.0,subPlot_new_all_175.mp4,145,151,7,-3.059,0,0,True,28,64,7,1.0,6.8571,64,1
fpsstream_000530,synchronization_assessment,Which statement is true of the clip?,"The goalkeeper drops their pads early, right before they shoot.",C,5.0,1.0,query,359.522,360,600,False,0.0,A,A,C,"['The goalkeeper lowers their pads right after the player shoots.', 'The goalkeeper lowers their shin pads at the same time as the player shoots.', 'The goalkeeper drops their pads early, right before they shoot.', 'The goalkeeper dives very late and lets in an easy goal.', 'None of the above']",2,0.485,True,fpsbench_000532,middle,0.5975,352.522,362.538,359.522,30.0,order_249.mp4,353,359,7,-3.016,0,0,True,28,64,7,0.8929,1.4643,64,1
fpsstream_000531,synchronization_assessment,Are the cheerleaders in the row closest to the camera dancing in sync?,"Yes, they are in sync.",B,4.0,1.0,query,517.85,518,600,False,100.0,B,B,B,"['No, the girl on the left is consistently ahead.', 'Yes, they are in sync.', 'No, the girl on the far right is consistently ahead.', 'No, the girls in the middle are consistently behind.', 'None of the above']",2,0.5532,True,fpsbench_000533,late,0.8658,510.85,520.85,517.85,30.0,order_100.mp4,511,517,7,-3.0,0,0,True,28,64,7,0.8571,3.8929,64,1
fpsstream_000532,synchronization_assessment,Do the two skaters start their turn at the same time?,"Yes, they do.",A,4.0,1.0,query,122.461,123,600,False,0.0,C,C,A,"['Yes, they do.', 'No, the girl is slightly ahead.', 'No, the man is very slightly ahead.', ""They don't turn in the video."", 'None of the above']",2,0.5373,True,fpsbench_000534,early,0.2008,118.461,128.461,122.461,25.0,subPlot_new_all_90.mp4,119,122,4,-6.0,0,0,True,28,64,4,1.0,3.7143,64,1
fpsstream_000533,synchronization_assessment,"After the dance starts, are the girls closest to the camera dancing in sync?","Yes, the are in sync.",A,4.0,1.0,query,334.043,335,600,False,100.0,A,A,A,"['Yes, the are in sync.', 'No, the girl on the left is slightly behind.', 'No, the girl in the middle is slightly ahead.', 'No, the girl on the right is slightly ahead.', 'None of the above']",2,0.4617,True,fpsbench_000535,middle,0.5492,324.043,334.053,334.043,30.0,order_228.mp4,325,334,10,-0.01,0,0,True,28,64,10,0.75,4.7857,64,1
fpsstream_000534,synchronization_assessment,Do the girls in the row closest to the camera all start the dance at the same time?,"No, the girl in the middle starts early.",C,4.0,1.0,query,464.194,465,600,False,0.0,A,A,C,"['Yes, they all start in sync.', 'No, the girl on the left starts early.', 'No, the girl in the middle starts early.', 'No, the girl on the right is slightly ahead.', 'None of the above']",2,0.5307,True,fpsbench_000536,late,0.78,460.194,470.204,464.194,30.0,order_95.mp4,461,464,4,-6.01,0,0,True,28,64,4,0.9643,3.1071,64,1
fpsstream_000535,synchronization_assessment,"When the two violinists are shown playing together, are their bows in sync?","No, the girl in blue is bowing faster at the beginning.",A,7.0,1.0,query,154.486,155,600,False,0.0,C,C,A,"['No, the girl in blue is bowing faster at the beginning.', 'No, the girl in pink is bowing faster at the beginning.', 'Yes, they are in sync.', 'No, the girl in pink is doing totally different motions.', 'None of the above']",2,0.522,True,fpsbench_000537,early,0.2491,147.486,155.486,154.486,30.0,order_87.mp4,148,154,7,-1.0,0,0,True,28,64,7,1.0,6.2857,64,1
fpsstream_000536,synchronization_assessment,Which violinist stopped playing first?,The one in the middle.,C,6.0,1.0,query,255.787,256,600,False,0.0,B,B,C,"['They all stopped at the same time.', 'The one on the left.', 'The one in the middle.', 'The one on the right.2', 'None of the above']",2,0.4527,True,fpsbench_000538,middle,0.4234,249.787,259.797,255.787,25.0,order_71.mp4,250,255,6,-4.01,0,0,True,28,64,6,0.9286,3.9643,64,1
fpsstream_000537,synchronization_assessment,Does the first chair or second chair violinist begin bowing first?,The second chair starts before the first.,B,6.0,1.0,query,426.064,427,600,False,0.0,A,A,B,"['The first chair starts before the second.', 'The second chair starts before the first.', 'They start at the same time.', 'Neither begin bowing.', 'None of the above']",2,0.4573,True,fpsbench_000539,late,0.7103,419.064,429.075,426.064,25.0,subPlot_new_all_169.mp4,420,426,7,-3.011,0,0,True,28,64,7,0.7857,2.9286,64,1
fpsstream_000538,synchronization_assessment,Which shooter hits the POV character first?,The one on the right.,B,6.0,1.0,query,169.031,170,600,False,100.0,B,B,B,"['The one on the left.', 'The one on the right.', 'They hit at the same time.', 'Neither hit the POV character.', 'None of the above']",2,0.6167,True,fpsbench_000540,early,0.278,164.031,174.041,169.031,24.0,subPlot_new_all_157.mp4,165,169,5,-5.01,0,0,True,28,64,5,0.7857,3.5,64,1
fpsstream_000539,synchronization_assessment,Did the dancers raise their left arm synchronously?,"Yes, both times",A,4.0,1.0,query,256.958,257,600,False,100.0,A,A,A,"['Yes, both times', 'They did not do it in sync the first time', 'They did not do it in sync the second time', 'They were not in sync both times', 'None of the above']",2,0.7268,True,fpsbench_000541,middle,0.4246,250.958,259.958,256.958,25.0,subPlot_new_all_36.mp4,251,256,6,-3.0,0,0,True,28,64,6,0.9643,4.1429,64,1
fpsstream_000540,synchronization_assessment,Do the two dancers on the right thrust their hips forward in sync?,"Yes, they are in sync.",A,5.0,1.0,query,525.995,526,600,False,100.0,A,A,A,"['Yes, they are in sync.', 'No, the woman in red is ahead.', 'No, the woman in white is ahead.', 'They are doing different dances.', 'None of the above']",2,0.4408,True,fpsbench_000542,late,0.8813,519.995,529.995,525.995,25.0,subPlot_new_all_121.mp4,520,525,6,-4.0,0,0,True,28,64,6,0.75,3.0714,64,1
fpsstream_000541,synchronization_assessment,Which of the following is true about two people swinging their arms?,They are synchronous throughout,A,5.0,1.0,query,117.577,118,600,False,100.0,A,A,A,"['They are synchronous throughout', 'The person on the left is slightly faster', 'The person on the left is lagging', 'Their leg movement is not synchronous with the rest of the group', 'None of the above']",2,0.6128,True,fpsbench_000543,early,0.1878,111.577,117.577,117.577,30.0,order_103.mp4,112,117,6,0.0,0,0,True,28,64,6,1.0,5.8929,64,1
fpsstream_000542,synchronization_assessment,"When all the dancers are visible, which one is the furthest behind in the dance?",The man with red pants on the right.,D,4.0,1.0,query,265.49,266,600,False,0.0,B,B,D,"['The man wearing the white shirt on the left.', 'The man with a light blue shirt.', 'The man in the flowered shirt in the. middle.', 'The man with red pants on the right.', 'None of the above']",2,0.5423,True,fpsbench_000544,middle,0.4301,252.49,265.49,265.49,25.0,subPlot_new_all_4.mp4,253,265,13,0.0,0,0,True,28,64,13,0.75,5.7143,64,1
fpsstream_000543,synchronization_assessment,"When the dancers spin around, are they in sync both times?","Yes, they are in sync both times.",A,4.0,1.0,query,505.95,506,600,False,0.0,B,B,A,"['Yes, they are in sync both times.', 'No, they are in sync only the first time.', 'No, they are in sync only the second time.', 'They are not quite in sync either time.', 'None of the above']",2,0.5082,True,fpsbench_000545,late,0.844,497.95,507.96,505.95,30.0,count_201.mp4,498,505,8,-2.01,0,0,True,28,64,8,0.6071,1.5,64,1
fpsstream_000544,synchronization_assessment,Are the person in the green hoodie and the person wearing a red shirt jumping synchronously?,Yes,A,5.0,1.0,query,79.938,80,600,False,0.0,B,B,A,"['Yes', 'No', 'The person in green hoodie is lagging', 'Only the person in red shirt is jumping', 'None of the above']",2,0.5077,True,fpsbench_000546,early,0.1245,73.938,79.938,79.938,30.0,count_40.mp4,74,79,6,0.0,0,0,True,28,64,6,1.0,6.0,64,1
fpsstream_000545,synchronization_assessment,Are the three performers synchronous in pulling their dress?,The performer on the left does it first,D,6.0,1.0,query,302.664,303,600,False,0.0,A,A,D,"['Yes', 'The performer in the middle does it first', 'The performer on the right does it first', 'The performer on the left does it first', 'None of the above']",2,0.5926,True,fpsbench_000547,middle,0.5011,293.664,307.664,302.664,25.0,subPlot_new_all_192.mp4,294,302,9,-5.0,0,0,True,28,64,9,0.6786,3.0,64,1
fpsstream_000546,synchronization_assessment,Which of the following is true about the Drumss holding their sticks after finishing with both hands?,Only the two Drumss on the right did it synchronously,B,7.0,1.0,query,499.384,500,600,False,0.0,A,A,B,"['They did it synchronously', 'Only the two Drumss on the right did it synchronously', 'The second Drums from the left did it before the rest', 'The second Drums from the right did it before the rest', 'None of the above']",2,0.4569,True,fpsbench_000548,late,0.83,491.384,499.384,499.384,30.0,order_207.mp4,492,499,8,0.0,0,0,True,28,64,8,0.75,2.1429,64,1
fpsstream_000547,synchronization_assessment,Is the lady in green dancing in sync with the man wearing all blue?,"No, the man is slightly ahead of her.",B,6.0,1.0,query,92.807,93,600,False,0.0,A,A,B,"['Yes', 'No, the man is slightly ahead of her.', 'No, she is slightly ahead of him.', 'No, they are doing different dances.', 'None of the above']",2,0.6253,True,fpsbench_000549,early,0.1404,82.807,92.807,92.807,25.0,movie101_16.mp4,83,92,10,0.0,0,0,True,28,64,10,1.0,10.0,64,1
fpsstream_000548,synchronization_assessment,Are the dancers in the front in sync for the entire clip?,Yes,A,4.0,1.0,query,313.591,314,600,False,0.0,B,B,A,"['Yes', 'No, the girl on the left is slightly behind.', 'No, the girl in the back is slightly behind.', 'No, the girl on the right is slightly ahead.', 'None of the above']",2,0.5819,True,fpsbench_000550,middle,0.5178,307.591,313.597,313.591,25.0,subPlot_new_all_148.mp4,308,313,6,-0.006,0,0,True,28,64,6,0.8571,3.3214,64,1
fpsstream_000549,synchronization_assessment,"In the first dive in the clip, which of these is true?",The diver nearer to the camera extended their arm before the other diver,C,4.0,1.0,query,433.281,434,600,False,0.0,A,A,C,"['The two divers are synchronous, but facing opposite directions', 'The two divers are synchronous, but facing same directions', 'The diver nearer to the camera extended their arm before the other diver', 'The diver nearer to the camera bends after the other diver', 'None of the above']",2,0.4378,True,fpsbench_000551,late,0.733,430.281,443.281,433.281,25.0,subPlot_new_all_137.mp4,431,433,3,-10.0,0,0,True,28,64,3,0.6786,1.6786,64,1
fpsstream_000550,synchronization_assessment,Which of these is true about the gait of the horse?,It lifts its left front leg and left hind leg in sync,A,10.0,1.0,query,72.455,73,600,False,0.0,B,B,A,"['It lifts its left front leg and left hind leg in sync', 'It lifts its right front leg and left hind leg in sync', 'It lifts its left front leg and right hind leg not in sync', 'It lifts its left front leg and left hind leg not in sync', 'None of the above']",2,0.3244,True,fpsbench_000552,early,0.1169,69.455,75.455,72.455,30.0,order_315.mp4,70,72,3,-3.0,0,0,True,28,64,3,0.8571,2.25,64,1
fpsstream_000551,synchronization_assessment,Does the player in blue land on both feet at the same time after putting the ball up to score?,"No, he lands on his right leg first.",B,5.0,1.0,query,354.459,355,600,False,0.0,A,A,B,"['Yes, he lands on both feet at the same time.', 'No, he lands on his right leg first.', 'No, he lands on his left leg first.', ""He doesn't score."", 'None of the above']",2,0.4758,True,fpsbench_000553,middle,0.5872,346.459,356.469,354.459,30.0,order_67.mp4,347,354,8,-2.01,0,0,True,28,64,8,0.9286,5.3571,64,1
fpsstream_000552,synchronization_assessment,Which of these is true about the gait of the horse?,It lifts its right front leg and left hind leg in sync,B,6.0,1.0,query,483.317,484,600,False,100.0,B,B,B,"['It lifts its right front leg and right hind leg in sync', 'It lifts its right front leg and left hind leg in sync', 'It lifts its left front leg and right hind leg not in sync', 'It lifts its right front leg and right hind leg not in sync', 'None of the above']",2,0.5366,True,fpsbench_000554,late,0.8086,480.317,486.317,483.317,30.0,order_99.mp4,481,483,3,-3.0,0,0,True,28,64,3,0.6071,1.1786,64,1
fpsstream_000553,synchronization_assessment,"After the cyclist does a mid-air spin, which wheel of the bike hits the ground first?",The wheels hit at the same time.,C,4.0,1.0,query,159.273,160,600,False,0.0,B,B,C,"['The front wheel hits the ground first.', 'The back wheel hits the ground first.', 'The wheels hit at the same time.', ""He doesn't do a spin."", 'None of the above']",2,0.4704,True,fpsbench_000555,early,0.2581,152.273,162.283,159.273,25.0,subPlot_new_all_17.mp4,153,159,7,-3.01,0,0,True,28,64,7,0.9286,5.0,64,1
fpsstream_000554,synchronization_assessment,"After the cyclist leaps the fence, which wheel of his bike hits the ground first?",The back wheel hits the ground first.,B,5.0,1.0,query,326.307,327,600,False,100.0,B,B,B,"['The front wheel hits the ground first.', 'The back wheel hits the ground first.', 'The wheels hit at the same time.', ""He doesn't do a spin."", 'None of the above']",2,0.5091,True,fpsbench_000556,middle,0.548,323.307,333.317,326.307,30.0,order_346.mp4,324,326,3,-7.01,0,0,True,28,64,3,0.6786,1.3214,64,1
fpsstream_000555,synchronization_assessment,Do the options menu pops up at the same time on the two phones?,It pops up on the left phone first,C,5.0,1.0,query,474.764,475,600,False,100.0,C,C,C,"['Yes', 'It pops up on the right phone first', 'It pops up on the left phone first', 'A music menu pops up in the right phone instead of the options menu', 'None of the above']",2,0.488,True,fpsbench_000557,late,0.7921,465.764,477.764,474.764,25.0,subPlot_new_all_126.mp4,466,474,9,-3.0,0,0,True,28,64,9,1.0,5.5714,64,1
fpsstream_000556,blink_and_miss,Which of the following is true about the camera flash?,The camera flashed after the dancers looked at each other,C,7.0,1.0,query,119.087,120,600,False,0.0,A,A,C,"['There was no camera flash', 'The dancers were looking at each other when the camera flashed', 'The camera flashed after the dancers looked at each other', 'The group on the left had not started dancing when the camera flashed', 'None of the above']",2,0.5226,True,fpsbench_000558,early,0.1903,112.087,123.087,119.087,25.0,subPlot_new_all_115.mp4,113,119,7,-4.0,0,0,True,28,64,7,1.0,6.8571,64,1
fpsstream_000557,causality_detection,What caused the person in red shirt to fist pump?,"The opposite team hit the shuttle, but it fell short",D,7.0,1.0,query,351.311,352,600,False,0.0,B,B,D,"['The opposite team hit the shuttle to the net', 'The opposite team hit the shuttle under the net', 'The opposite team did not hit the shuttle', 'The opposite team hit the shuttle, but it fell short', 'None of the above']",2,0.4765,True,fpsbench_000559,middle,0.5833,345.311,353.311,351.311,25.0,subPlot_new_all_24.mp4,346,351,6,-2.0,0,0,True,28,64,6,0.5714,1.2143,64,1
fpsstream_000558,causality_detection,Which of the following is true?,The person in the yellow shirt won the point since the shuttle fell on the other side of the net,B,8.0,1.0,query,537.177,538,600,False,0.0,C,C,B,"['The person in the black shirt won the point since the shuttle hit the net', 'The person in the yellow shirt won the point since the shuttle fell on the other side of the net', 'The person in the black shirt won the point since the shuttle fell down before hitting the net', 'The person in the black shirt won the point since the shuttle went below the net', 'None of the above']",2,0.4809,True,fpsbench_000560,late,0.8961,524.177,539.192,537.177,30.0,order_25.mp4,525,537,13,-2.015,0,0,True,28,64,13,0.8571,4.4643,64,1
fpsstream_000559,causality_detection,What caused the toy car to change direction to rightward?,The impact with the carboard made it change direction,D,4.0,1.0,query,93.774,94,600,False,100.0,D,D,D,"['The person controlling made it turn right after hitting the cardboard', 'The person controlling it made it move in reverse after hitting the carboard', 'The person controlling made it turn right before hitting the cardboard', 'The impact with the carboard made it change direction', 'None of the above']",2,0.4603,True,fpsbench_000561,early,0.1495,88.774,94.78,93.774,25.0,subPlot_new_all_97.mp4,89,93,5,-1.006,0,0,True,28,64,5,1.0,4.4286,64,1
fpsstream_000560,blink_and_miss,What numbers did the person roll on the dice?,1 and 4,D,6.0,1.0,query,258.457,259,600,False,0.0,B,B,D,"['2 and 6', '1 and 3', '3 and 5', '1 and 4', 'None of the above']",2,0.9115,True,fpsbench_000562,middle,0.4291,251.457,265.457,258.457,30.0,count_220.mp4,252,258,7,-7.0,0,0,True,28,64,7,0.9286,2.4643,64,1
fpsstream_000561,causality_detection,What caused the person to catch the ball with his hand?,The person in the yellow shirt did not hit the ball,B,4.0,1.0,query,434.67,435,600,False,100.0,B,B,B,"['The person in the black shirt wanted to serve', 'The person in the yellow shirt did not hit the ball', 'The ball bounced on the opposite side of the court', 'The ball bounced twice', 'None of the above']",2,0.4353,True,fpsbench_000563,late,0.724,425.67,437.69,434.67,25.0,movie101_109.mp4,426,434,9,-3.02,0,0,True,28,64,9,0.8929,3.8214,64,1
fpsstream_000562,causality_detection,What caused the person in the blue shirt to fist pump?,His opponent's ball did not cross the net,C,6.0,1.0,query,104.168,105,600,False,100.0,C,C,C,"['His shot hit the net while crossing it', ""His opponent's ball bounced in the wrong side of the court"", ""His opponent's ball did not cross the net"", ""His opponent's ball did not hit the table"", 'None of the above']",2,0.4465,True,fpsbench_000564,early,0.1481,86.168,104.168,104.168,25.0,subPlot_new_all_99.mp4,87,104,18,0.0,0,0,True,28,64,18,1.0,8.8571,64,1
fpsstream_000563,synchronization_assessment,Are the parade members in green hitting their drums in sync?,"Yes, they are in sync.",A,7.0,1.0,query,259.528,260,600,False,100.0,A,A,A,"['Yes, they are in sync.', 'No, the first row has un-synced drummers.', ""No, the second row's drummers are not in sync."", 'No one is playing the drums in the clip.', 'None of the above']",2,0.5571,True,fpsbench_000565,middle,0.4263,251.528,261.538,259.528,30.0,order_172.mp4,252,259,8,-2.01,0,0,True,28,64,8,0.9643,4.9643,64,1
fpsstream_000564,causality_detection,Which of these best describes the cause of the toy car flipping and landing backwards?,The reaction force from the ground rotated it to its right,B,4.0,1.0,query,479.242,480,600,False,0.0,A,A,B,"['It launched off a ramp and rotated in mid air', 'The reaction force from the ground rotated it to its right', 'The reaction force from the ground rotated it to its left', 'The reaction force from the ground rotated forward causing it to somersault', 'None of the above']",2,0.501,True,fpsbench_000566,late,0.8055,471.242,486.242,479.242,25.0,movie101_86.mp4,472,479,8,-7.0,0,0,True,28,64,8,0.6071,1.7857,64,1
fpsstream_000565,synchronization_assessment,Did the two scoreboards change from 7 to 8 synchronously?,The one nearer to the camera changed first,C,6.0,1.0,query,155.161,156,600,False,0.0,A,A,C,"['Yes', 'The one further away from the camera chaged first', 'The one nearer to the camera changed first', 'One of the scoreboard was changed while the other remained the same', 'None of the above']",2,0.4862,True,fpsbench_000567,early,0.2452,144.161,156.173,155.161,25.0,subPlot_new_all_14.mp4,145,155,11,-1.012,0,0,True,28,64,11,1.0,8.3571,64,1
fpsstream_000566,synchronization_assessment,Which of the following is true about the two people performing Aikido?,The person in hakama lowers their left hand in sync with the other person,D,4.0,1.0,query,293.064,294,600,False,0.0,A,A,D,"['The person wearing the black hakama extends his right leg before the other person', 'The person wearing the black hakama turns right after the other person turns right', 'The person wearing the black belt raises his hand after the person wearing hakama does', 'The person in hakama lowers their left hand in sync with the other person', 'None of the above']",2,0.5687,True,fpsbench_000568,middle,0.4797,282.064,294.076,293.064,25.0,subPlot_new_all_42.mp4,283,293,11,-1.012,0,0,True,28,64,11,0.9643,5.5357,64,1
fpsstream_000567,action_order,What are the sequence of offensive actions taken by the boxer wearing red gloves?,"Left punch, right kick, right punch, left punch, right punch, left punch",A,4.0,1.0,query,532.152,533,600,False,0.0,D,D,A,"['Left punch, right kick, right punch, left punch, right punch, left punch', 'Right punch, left kick, left punch, right punch, left punch, right punch', 'Left punch, right kick, left punch, right punch, left punch', 'Left punch, right punch, left punch, right punch, left punch', 'None of the above']",2,0.4788,True,fpsbench_000569,late,0.885,522.152,532.162,532.152,30.0,order_235.mp4,523,532,10,-0.01,0,0,True,28,64,10,1.0,8.6786,64,1
fpsstream_000568,action_order,What action did the boxer in light blue pants do just before he swings his leg above the other boxer?,Right hand punch,D,6.0,1.0,query,177.973,178,600,False,100.0,D,D,D,"['Kick', 'Knee strike', 'Left hand punch', 'Right hand punch', 'None of the above']",2,0.4468,True,fpsbench_000570,early,0.2888,170.973,178.981,177.973,25.0,order_126.mp4,171,177,7,-1.008,0,0,True,28,64,7,1.0,6.7857,64,1
fpsstream_000569,action_order,What is the sequence of offensive actions performed by the boxer in blue?,"Grab, right knee strike, re-grab, right knee strike two times",D,4.0,1.0,query,292.863,293,600,False,0.0,A,A,D,"['Grab, right knee strike, punch, re-grab, two right knee strikes', 'Grab, left knee strike, punch, re-grab, two left knee strikes', 'Grab, right knee strike, re-grab, three right knee strikes', 'Grab, right knee strike, re-grab, right knee strike two times', 'None of the above']",2,0.4402,True,fpsbench_000571,middle,0.4794,282.863,292.873,292.863,25.0,order_108.mp4,283,292,10,-0.01,0,0,True,28,64,10,0.9643,7.6071,64,1
fpsstream_000570,action_order,What is the sequence of offensive actions performed by the boxer in red?,"A right punch, a series of five alternating knee strikes (starting with the right), and a final right kick",A,4.0,1.0,query,464.001,465,600,False,100.0,A,A,A,"['A right punch, a series of five alternating knee strikes (starting with the right), and a final right kick', 'A left jab, a series of five alternating knee strikes (starting with the right), and a final right kick', 'A right punch, a series of four alternating knee strikes (starting with the left), and a final right kick', 'A right punch, a clinch, a series of five alternating knee strikes (starting with the left), and a final right kick', 'None of the above']",2,0.469,True,fpsbench_000572,late,0.7699,455.001,464.01,464.001,25.0,subPlot_new_all_103.mp4,456,464,9,-0.009,0,0,True,28,64,9,0.9643,3.25,64,1
fpsstream_000571,action_order,What is the sequence of offensive actions performed by the man that cause damage?,"Punch, kick, kick, kick, kick",B,5.0,1.0,query,125.013,126,600,False,0.0,D,D,B,"['Punch, kick, punch, kick, kick, kick', 'Punch, kick, kick, kick, kick', 'Punch, kick, kick, punch, kick, kick, kick', 'Punch, kick, kick, punch, kick, kick', 'None of the above']",2,0.5204,True,fpsbench_000573,early,0.1949,115.013,125.023,125.013,30.0,order_140.mp4,116,125,10,-0.01,0,0,True,28,64,10,0.9286,4.0,64,1
fpsstream_000572,action_order,What is the sequence of actions performed by the highlighted player in the video?,"The player advances, accelerates towards the play, and shoves an opponent, who then collides with and brings down the ball carrier",C,4.0,1.0,query,342.409,343,600,False,100.0,C,C,C,"['The player sidesteps a blocker, sprints directly towards the ball carrier, and executes a form tackle around the waist', 'The player breaks away from the line, attempts to pursue the ball carrier, pushes him directly to make him fall on the ground', 'The player advances, accelerates towards the play, and shoves an opponent, who then collides with and brings down the ball carrier', 'The player breaks away from the line, attempts to pursue the ball carrier, but is blocked and knocked off their feet', 'None of the above']",2,0.6158,True,fpsbench_000574,middle,0.5642,333.409,342.418,342.409,30.0,order_64.mp4,334,342,9,-0.009,0,0,True,28,64,9,0.8571,2.2857,64,1
fpsstream_000573,causality_detection,Why did the ball did not go inside the goal?,The ball hit the top goal post and bounced back outside,B,7.0,1.0,query,447.844,448,600,False,100.0,B,B,B,"['The goalkeeper stopped the ball with his hand', 'The ball hit the top goal post and bounced back outside', 'The goalkeeper stopped the ball with his arm', 'The defender stopped the ball', 'None of the above']",2,0.4332,True,fpsbench_000575,late,0.7472,440.844,450.844,447.844,25.0,movie101_105.mp4,441,447,7,-3.0,0,0,True,28,64,7,0.3571,0.3929,64,1
fpsstream_000574,causality_detection,Why did the ball did not go inside the goal?,The shooter's aim was bad and the ball went away from the goal,D,5.0,1.0,query,107.927,108,600,False,0.0,B,B,D,"['The goalkeeper stopped the ball with his hand', 'The ball hit the top goal post and bounced back outside', 'The goalkeeper stopped the ball with his arm', ""The shooter's aim was bad and the ball went away from the goal"", 'None of the above']",2,0.5587,True,fpsbench_000576,early,0.1711,100.927,110.927,107.927,25.0,subPlot_new_all_2.mp4,101,107,7,-3.0,0,0,True,28,64,7,1.0,6.5,64,1
fpsstream_000575,speed_recognition,How was the running speed of the two players throughout the video?,"They were running at a lower speed initially, but then they increased their pace",C,4.0,1.0,query,289.913,290,600,False,0.0,A,A,C,"['They were running at a constant speed', 'They were running faster initially, but then they slowed down', 'They were running at a lower speed initially, but then they increased their pace', 'They changed their pace multiple times', 'None of the above']",2,0.4781,True,fpsbench_000577,middle,0.4744,279.913,289.913,289.913,24.0,movie101_83.mp4,280,289,10,0.0,0,0,True,28,64,10,0.8571,4.8571,64,1
fpsstream_000576,speed_recognition,How was the running speed of the players throughout the video?,"They were running faster initially, but then they slowed down",B,5.0,1.0,query,531.862,532,600,False,0.0,A,A,B,"['They were running at a constant speed', 'They were running faster initially, but then they slowed down', 'They were running at a lower speed initially, but then they increased their pace', 'They changed their pace multiple times', 'None of the above']",2,0.4667,True,fpsbench_000578,late,0.8845,521.862,531.862,531.862,24.0,subPlot_new_all_53.mp4,522,531,10,0.0,0,0,True,28,64,10,0.7857,5.0714,64,1
